Nomor,KP,Jumlah,Entri Kunci,Entri,Tipe,Pembentukan
17846.0,k,0,bidangan,bidangan,dasar
19627.0,k,0,budi dayaan,budi dayaan,dasar
20369.0,k,0,burukan,burukan,dasar
21517.0,k,0,celampak,celampak,dasar
21552.0,k,0,celapak,celapak,dasar
21679.0,k,0,cemomot,cemomot,dasar
21920.0,k,0,cerabut,cerabut,dasar
21951.0,k,0,ceramuk,ceramuk,dasar
22588.0,c,18,colongan,colongan,dasar,curian
23750.0,k,3,dasaran,dasaran,dasar
23813.0,k,0,datang-mendatangi,datang-mendatangi,dasar
24181.0,k,0,dedapur,dedapur,dasar
24279.0,k,0,degap-degap,degap-degap,dasar
24375.0,k,0,deklamasian,deklamasian,dasar
25238.0,k,0,di atas,di atas,dasar
25239.0,k,0,di bawah,di bawah,dasar
27231.0,k,1186,dikarenakan,dikarenakan,dasar
27916.0,k,0,dilimbur,dilimbur,dasar
31953.0,k,2,dwimingguan,dwimingguan,dasar
31957.0,k,0,dwiperanan,dwiperanan,dasar
33571.0,k,0,erang-erot,erang-erot,dasar
36694.0,k,0,gegayaan,gegayaan,dasar
36710.0,k,0,gegoakan,gegoakan,dasar
36845.0,k,0,gelantung,gelantung,dasar
36908.0,k,3,gelayut,gelayut,dasar
36924.0,k,21,gelegar,gelegar,dasar
37024.0,k,0,gelingsir,gelingsir,dasar
37119.0,k,0,gelosok,gelosok,dasar
37165.0,k,0,gemaung,gemaung,dasar
37213.0,k,0,gemebyar,gemebyar,dasar
37221.0,k,0,gemelugut,gemelugut,dasar
37234.0,k,27,gemeretak,gemeretak,dasar
37238.0,k,19,gemerincing,gemerincing,dasar
37240.0,k,97,gemerlap,gemerlap,dasar
37260.0,k,0,gemilap,gemilap,dasar
37308.0,k,2,gemulung,gemulung,dasar
37309.0,k,0,gemuntur,gemuntur,dasar
37856.0,k,0,gerenyot,gerenyot,dasar
37904.0,k,13,gerigi,gerigi,dasar
37930.0,k,0,gerinjal,gerinjal,dasar
37942.0,k,0,gerit-gerit putih,gerit-gerit putih,dasar
37980.0,k,0,gerohong,gerohong,dasar
40038.0,k,0,hancur-menghancurkan,hancur-menghancurkan,dasar
44004.0,k,32,instruksional,instruksional,dasar
46045.0,k,0,jelabir,jelabir,dasar
46053.0,k,84,jelajah,jelajah,dasar
49930.0,k,0,kaulan,kaulan,dasar
49959.0,k,30,kauman,kauman,dasar
50325.0,k,0,keahlinegaraan,keahlinegaraan,dasar
50434.0,k,2,keayahbundaan,keayahbundaan,dasar
50937.0,k,0,kecentang-perenangan,kecentang-perenangan,dasar
51055.0,k,0,kecundang,kecundang,dasar
51703.0,k,4,kejapan,kejapan,dasar
51834.0,k,3,kekanak,kekanak,dasar
52172.0,k,2,kelangkang,kelangkang,dasar
52277.0,k,2,kelayan,kelayan,dasar
52455.0,k,14,kelepak,kelepak,dasar
52486.0,k,0,keletak,keletak,dasar
52492.0,k,0,keletuk,keletuk,dasar
52825.0,k,2,kelupas,kelupas,dasar
52872.0,k,0,kemak-kemik,kemak-kemik,dasar
53216.0,k,0,kemilap,kemilap,dasar
53398.0,k,0,kena-mengena,kena-mengena,dasar
53761.0,k,0,kepangsek,kepangsek,dasar
53981.0,k,30,kepompong,kepompong,dasar
