Nomor,KP,Jumlah,Entri Kunci,Entri,Tipe,Pembentukan
3524.1,v,0,ambinan,<ambin> + -an,bentukan,[38] [S] -an + (<all>)
3542.0,k,4,amblesan,amblesan,dasar
3542.1,v,0,amblesan,<ambles> + -an,bentukan,[38] [S] -an + (<all>)
3558.0,k,0,ambring-ambringan,ambring-ambringan,dasar
3558.1,v,0,ambring-ambringan,<ambring> [-] <r> + -an,bentukan,[23] [RD] |
3562.0,k,0,ambrukan,ambrukan,dasar
3562.2,v,0,ambrukan,<ambruk> + -an,bentukan,[38] [S] -an + (<all>)
3788.0,k,4,ampaian,ampaian,dasar
3788.1,v,0,ampaian,<ampai> + -an,bentukan,[38] [S] -an + (<all>)
3870.0,k,46,ampunan,ampunan,dasar
3870.1,v,0,ampunan,<ampun> + -an,bentukan,[38] [S] -an + (<all>)
3873.0,k,24,ampuni,ampuni,dasar
3873.1,v,0,ampuni,<ampun> + -i,bentukan,[28] [S] -i + (<all>)
3876.0,k,0,amputan,amputan,dasar
3876.1,v,0,amputan,<amput> + -an,bentukan,[38] [S] -an + (<all>)
3891.0,k,48,amukan,amukan,dasar
3891.2,v,0,amukan,<amuk> + -an,bentukan,[38] [S] -an + (<all>)
4119.0,k,3117,anak-anak,anak-anak,dasar
4119.1,v,0,anak-anak,<anak> [-] <r>,bentukan,[23] [RD] |
4120.0,k,0,anak-anakan,anak-anakan,dasar
4120.1,v,0,anak-anakan,<anak> [-] <r> + -an,bentukan,[23] [RD] |
4125.0,k,13,anak-beranak,anak-beranak,dasar
4125.1,v,0,anak-beranak,<anak> [-] ber- + <r>,bentukan,[52] [RD] |ber- => [16] ber- + (<others>) + (-kan;-i;-an;-nya)
4127.0,k,67,anakan,anakan,dasar
4127.2,v,0,anakan,<anak> + -an,bentukan,[38] [S] -an + (<all>)
4284.0,k,4,ancam-mengancam,ancam-mengancam,dasar
4284.1,v,0,ancam-mengancam,<ancam> [-] meng- + <r>,bentukan,[24] [RD] |meng- => [5] [VD] meng- + (<all>)
4285.0,k,2061,ancaman,ancaman,dasar
4285.1,v,0,ancaman,<ancam> + -an,bentukan,[38] [S] -an + (<all>)
4297.0,k,43,ancang-ancang,ancang-ancang,dasar
4297.1,v,0,ancang-ancang,<ancang> [-] <r>,bentukan,[23] [RD] |
4298.0,k,17,ancangan,ancangan,dasar
4298.1,v,0,ancangan,<ancang> + -an,bentukan,[38] [S] -an + (<all>)
4318.0,k,83,andaikan,andaikan,dasar
4318.1,v,0,andaikan,<andai> + -kan,bentukan,[29] [S] -kan + (<all>)
4323.0,k,647,andalan,andalan,dasar
4323.1,v,0,andalan,<andal> + -an,bentukan,[38] [S] -an + (<all>)
4334.0,k,16,andaman,andaman,dasar
4334.1,v,0,andaman,<andam> + -an,bentukan,[38] [S] -an + (<all>)
4351.0,k,0,andaran,andaran,dasar
4351.1,v,0,andaran,<andar> + -an,bentukan,[38] [S] -an + (<all>)
4401.0,k,0,anduhan,anduhan,dasar
4401.1,v,0,anduhan,<anduh> + -an,bentukan,[38] [S] -an + (<all>)
4409.0,k,93,aneh-aneh,aneh-aneh,dasar
4409.1,v,0,aneh-aneh,<aneh> [-] <r>,bentukan,[23] [RD] |
4481.0,k,120,angan-angan,angan-angan,dasar
4481.1,v,0,angan-angan,<angan> [-] <r>,bentukan,[23] [RD] |
4499.0,k,509,anggapan,anggapan,dasar
4499.1,v,0,anggapan,<anggap> + -an,bentukan,[38] [S] -an + (<all>)
4506.0,k,0,anggar-anggar,anggar-anggar,dasar
4506.1,v,0,anggar-anggar,<anggar> [-] <r>,bentukan,[23] [RD] |
4509.0,k,3479,anggaran,anggaran,dasar
4509.1,v,0,anggaran,<anggar> + -an,bentukan,[38] [S] -an + (<all>)
4534.0,k,3,anggitan,anggitan,dasar
4534.1,v,0,anggitan,<anggit> + -an,bentukan,[38] [S] -an + (<all>)
4581.0,k,64,anggukan,anggukan,dasar
4581.2,v,0,anggukan,<angguk> + -an,bentukan,[38] [S] -an + (<all>)
4598.0,k,0,angguran,angguran,dasar
4598.1,v,0,angguran,<anggur> + -an,bentukan,[38] [S] -an + (<all>)
4727.0,k,5,angin-angin,angin-angin,dasar
4727.1,v,0,angin-angin,<angin> [-] <r>,bentukan,[23] [RD] |
4728.0,k,2,angin-anginan,angin-anginan,dasar
4728.1,v,0,angin-anginan,<angin> [-] <r> + -an,bentukan,[23] [RD] |
4794.0,k,255,angka-angka,angka-angka,dasar
4794.1,v,0,angka-angka,<angka> [-] <r>,bentukan,[23] [RD] |
4822.0,k,1074,angkatan,angkatan,dasar
4822.1,v,0,angkatan,<angkat> + -an,bentukan,[38] [S] -an + (<all>)
4857.0,k,17,angkringan,angkringan,dasar
4857.1,v,0,angkringan,<angkring> + -an,bentukan,[38] [S] -an + (<all>)
4866.0,k,0,angkup-angkup,angkup-angkup,dasar
4866.1,v,0,angkup-angkup,<angkup> [-] <r>,bentukan,[23] [RD] |
4872.0,k,881,angkutan,angkutan,dasar
4872.1,v,0,angkutan,<angkut> + -an,bentukan,[38] [S] -an + (<all>)
4917.0,k,173,angsuran,angsuran,dasar
4917.1,v,0,angsuran,<angsur> + -an,bentukan,[38] [S] -an + (<all>)
4980.0,k,0,anjakan,anjakan,dasar
4980.2,v,0,anjakan,<anjak> + -an,bentukan,[38] [S] -an + (<all>)
5027.0,k,0,anjung-anjung,anjung-anjung,dasar
5027.1,v,0,anjung-anjung,<anjung> [-] <r>,bentukan,[23] [RD] |
5028.0,k,0,anjung-anjungan,anjung-anjungan,dasar
5028.1,v,0,anjung-anjungan,<anjung> [-] <r> + -an,bentukan,[23] [RD] |
5029.0,k,79,anjungan,anjungan,dasar
5029.1,v,0,anjungan,<anjung> + -an,bentukan,[38] [S] -an + (<all>)
5033.0,k,252,anjuran,anjuran,dasar
5033.1,v,0,anjuran,<anjur> + -an,bentukan,[38] [S] -an + (<all>)
5124.0,k,3,antar-mengantar,antar-mengantar,dasar
5124.1,v,0,antar-mengantar,<antar> [-] meng- + <r>,bentukan,[24] [RD] |meng- => [5] [VD] meng- + (<all>)
5129.0,k,13,antaran,antaran,dasar
5129.1,v,0,antaran,<antar> + -an,bentukan,[38] [S] -an + (<all>)
5569.0,k,22,anting-anting,anting-anting,dasar
5569.1,v,0,anting-anting,<anting> [-] <r>,bentukan,[23] [RD] |
5717.0,k,179,antrean,antrean,dasar
5717.1,v,0,antrean,<antre> + -an,bentukan,[38] [S] -an + (<all>)
5835.0,k,7,anutan,anutan,dasar
5835.1,v,0,anutan,<anut> + -an,bentukan,[38] [S] -an + (<all>)
5841.0,k,0,anyam-menganyam,anyam-menganyam,dasar
5841.1,v,0,anyam-menganyam,<anyam> [-] meng- + <r>,bentukan,[24] [RD] |meng- => [5] [VD] meng- + (<all>)
5842.0,k,109,anyaman,anyaman,dasar
5842.1,v,0,anyaman,<anyam> + -an,bentukan,[38] [S] -an + (<all>)
5874.0,k,1352,apa-apa,apa-apa,dasar
5874.1,v,0,apa-apa,<apa> [-] <r>,bentukan,[23] [RD] |
5875.0,k,34,apa-apaan,apa-apaan,dasar
5875.1,v,0,apa-apaan,<apa> [-] <r> + -an,bentukan,[23] [RD] |
5876.0,k,39,apaan,apaan,dasar
5876.1,v,0,apaan,<apa> + -an,bentukan,[38] [S] -an + (<all>)
5964.0,k,5,apitan,apitan,dasar
5964.1,v,0,apitan,<apit> + -an,bentukan,[38] [S] -an + (<all>)
5971.0,k,2,apkiran,apkiran,dasar
5971.1,v,0,apkiran,<apkir> + -an,bentukan,[38] [S] -an + (<all>)
5992.0,k,2,aplusan,aplusan,dasar
5992.1,v,0,aplusan,<aplus> + -an,bentukan,[38] [S] -an + (<all>)
6059.0,k,0,aprit-apritan,aprit-apritan,dasar
6059.1,v,0,aprit-apritan,<aprit> [-] <r> + -an,bentukan,[23] [RD] |
6070.0,k,2,apung-apung,apung-apung,dasar
6070.1,v,0,apung-apung,<apung> [-] <r>,bentukan,[23] [RD] |
6072.0,k,0,apungan,apungan,dasar
6072.1,v,0,apungan,<apung> + -an,bentukan,[38] [S] -an + (<all>)
6101.0,k,4,arah-arah,arah-arah,dasar
6101.1,v,0,arah-arah,<arah> [-] <r>,bentukan,[23] [RD] |
6102.0,k,950,arahan,arahan,dasar
6102.1,v,0,arahan,<arah> + -an,bentukan,[38] [S] -an + (<all>)
6115.0,k,57,arak-arakan,arak-arakan,dasar
6115.1,v,0,arak-arakan,<arak> [-] <r> + -an,bentukan,[23] [RD] |
6118.0,k,28,arakan,arakan,dasar
6118.2,v,0,arakan,<arak> + -an,bentukan,[38] [S] -an + (<all>)
6132.0,k,0,aram-aram,aram-aram,dasar
6132.1,v,0,aram-aram,<aram> [-] <r>,bentukan,[23] [RD] |
6344.0,k,0,aronan,aronan,dasar
6344.1,v,0,aronan,<aron> + -an,bentukan,[38] [S] -an + (<all>)
6370.0,k,7,arsiran,arsiran,dasar
6370.1,v,0,arsiran,<arsir> + -an,bentukan,[38] [S] -an + (<all>)
6402.0,k,173,artian,artian,dasar
6402.1,v,0,artian,<arti> + -an,bentukan,[38] [S] -an + (<all>)
6463.0,k,0,arung-arungan,arung-arungan,dasar
6463.1,v,0,arung-arungan,<arung> [-] <r> + -an,bentukan,[23] [RD] |
6464.0,k,0,arungan,arungan,dasar
6464.1,v,0,arungan,<arung> + -an,bentukan,[38] [S] -an + (<all>)
6532.0,k,0,asa-asaan,asa-asaan,dasar
6532.1,v,0,asa-asaan,<asa> [-] <r> + -an,bentukan,[23] [RD] |
6543.0,k,63,asahan,asahan,dasar
6543.1,v,0,asahan,<asah> + -an,bentukan,[38] [S] -an + (<all>)
6551.0,k,90,asal-asalan,asal-asalan,dasar
6551.1,v,0,asal-asalan,<asal> [-] <r> + -an,bentukan,[23] [RD] |
6558.0,k,391,asalkan,asalkan,dasar
6558.1,v,0,asalkan,<asal> + -kan,bentukan,[29] [S] -kan + (<all>)
6702.0,k,0,asam-asaman,asam-asaman,dasar
6702.1,v,0,asam-asaman,<asam> [-] <r> + -an,bentukan,[23] [RD] |
6704.0,k,0,asaman,asaman,dasar
6704.1,v,0,asaman,<asam> + -an,bentukan,[38] [S] -an + (<all>)
6878.0,k,14,asinan,asinan,dasar
6878.1,v,0,asinan,<asin> + -an,bentukan,[38] [S] -an + (<all>)
6952.0,k,42,asongan,asongan,dasar
6952.1,v,0,asongan,<asong> + -an,bentukan,[38] [S] -an + (<all>)
7079.0,k,364,asuhan,asuhan,dasar
7079.1,v,0,asuhan,<asuh> + -an,bentukan,[38] [S] -an + (<all>)
7094.0,k,0,asungan,asungan,dasar
7094.1,v,0,asungan,<asung> + -an,bentukan,[38] [S] -an + (<all>)
7096.0,k,387,asupan,asupan,dasar
7096.1,v,0,asupan,<asup> + -an,bentukan,[38] [S] -an + (<all>)
7135.0,k,9,asyik-asyiknya,asyik-asyiknya,dasar
7135.2,v,0,asyik-asyiknya,<asyik> [-] <r> + -nya,bentukan,[34] [SFS] -nya + (<all>) => [23] [RD] |
7186.0,k,0,atas-mengatasi,atas-mengatasi,dasar
7186.1,v,0,atas-mengatasi,<atas> [-] meng- + <r> + -i,bentukan,[24] [RD] |meng- => [5] [VD] meng- + (<all>)
7188.0,v,503,atasan,atasan,dasar
7188.1,v,0,atasan,<atas> + -an,bentukan,[38] [S] -an + (<all>)
7306.0,k,0,atung-atung,atung-atung,dasar
7306.1,v,0,atung-atung,<atung> [-] <r>,bentukan,[23] [RD] |
7308.0,k,2881,aturan,aturan,dasar
7308.1,v,0,aturan,<atur> + -an,bentukan,[38] [S] -an + (<all>)
7354.0,k,11,auditan,auditan,dasar
7354.1,v,0,auditan,<audit> + -an,bentukan,[38] [S] -an + (<all>)
7377.0,k,11,auman,auman,dasar
7377.1,v,0,auman,<aum> + -an,bentukan,[38] [S] -an + (<all>)
7380.0,k,3,aungan,aungan,dasar
7380.1,v,0,aungan,<aung> + -an,bentukan,[38] [S] -an + (<all>)
7385.0,k,0,aur-auran,aur-auran,dasar
7385.1,v,0,aur-auran,<aur> [-] <r> + -an,bentukan,[23] [RD] |
7555.0,k,57,awalan,awalan,dasar
7555.1,v,0,awalan,<awal> + -an,bentukan,[38] [S] -an + (<all>)
7616.0,k,0,awan-berawan,awan-berawan,dasar
7616.1,v,0,awan-berawan,<awan> [-] ber- + <r>,bentukan,[52] [RD] |ber- => [16] ber- + (<others>) + (-kan;-i;-an;-nya)
7619.0,k,28,awang-awang,awang-awang,dasar
7619.1,v,0,awang-awang,<awang> [-] <r>,bentukan,[23] [RD] |
7620.0,k,0,awang-gemawang,awang-gemawang,dasar
7620.1,v,0,awang-gemawang,<[awang:awang-gemawang]>,bentukan,[Reduplication-Infix] 
7621.0,k,0,awangan,awangan,dasar
7621.1,v,0,awangan,<awang> + -an,bentukan,[38] [S] -an + (<all>)
7627.0,k,7,awasan,awasan,dasar
7627.1,v,0,awasan,<awas> + -an,bentukan,[38] [S] -an + (<all>)
7642.0,k,6,awetan,awetan,dasar
7642.1,v,0,awetan,<awet> + -an,bentukan,[38] [S] -an + (<all>)
7659.0,k,2,awur-awuran,awur-awuran,dasar
7659.1,v,0,awur-awuran,<awur> [-] <r> + -an,bentukan,[23] [RD] |
7660.0,k,0,awuran,awuran,dasar
7660.1,v,0,awuran,<awur> + -an,bentukan,[38] [S] -an + (<all>)
7662.0,k,20,awut-awutan,awut-awutan,dasar
7662.1,v,0,awut-awutan,<awut> [-] <r> + -an,bentukan,[23] [RD] |
7680.0,k,23,ayakan,ayakan,dasar
7680.2,v,0,ayakan,<ayak> + -an,bentukan,[38] [S] -an + (<all>)
7762.0,k,0,ayam-ayaman,ayam-ayaman,dasar
7762.1,v,0,ayam-ayaman,<ayam> [-] <r> + -an,bentukan,[23] [RD] |
7773.0,k,0,ayapan,ayapan,dasar
7773.1,v,0,ayapan,<ayap> + -an,bentukan,[38] [S] -an + (<all>)
7783.0,k,0,ayeng-ayengan,ayeng-ayengan,dasar
7783.1,v,0,ayeng-ayengan,<ayeng> [-] <r> + -an,bentukan,[23] [RD] |
7799.0,k,0,ayuman,ayuman,dasar
7799.1,v,0,ayuman,<ayum> + -an,bentukan,[38] [S] -an + (<all>)
7802.0,k,0,ayun-temayun,ayun-temayun,dasar
7802.1,v,0,ayun-temayun,<[ayun:ayun-temayun]>,bentukan,[Reduplication-Infix] 
7803.0,k,93,ayunan,ayunan,dasar
7803.1,v,0,ayunan,<ayun> + -an,bentukan,[38] [S] -an + (<all>)
7810.0,k,0,ayut-ayutan,ayut-ayutan,dasar
7810.1,v,0,ayut-ayutan,<ayut> [-] <r> + -an,bentukan,[23] [RD] |
7857.0,k,45,babakan,babakan,dasar
7857.2,v,0,babakan,<babak> + -an,bentukan,[38] [S] -an + (<all>)
7868.0,k,0,babaran,babaran,dasar
7868.1,v,0,babaran,<babar> + -an,bentukan,[38] [S] -an + (<all>)
7875.0,k,2,babatan,babatan,dasar
7875.1,v,0,babatan,<babat> + -an,bentukan,[38] [S] -an + (<all>)
7943.0,k,379,bacaan,bacaan,dasar
7943.1,v,0,bacaan,<baca> + -an,bentukan,[38] [S] -an + (<all>)
7956.0,k,0,baceman,baceman,dasar
7956.1,v,0,baceman,<bacem> + -an,bentukan,[38] [S] -an + (<all>)
7962.0,k,11,bacokan,bacokan,dasar
7962.2,v,0,bacokan,<bacok> + -an,bentukan,[38] [S] -an + (<all>)
8054.0,k,0,bade-bade,bade-bade,dasar
8054.1,v,0,bade-bade,<bade> [-] <r>,bentukan,[23] [RD] |
8088.0,k,299,bagaikan,bagaikan,dasar
8088.1,v,0,bagaikan,<bagai> + -kan,bentukan,[29] [S] -kan + (<all>)
8141.0,k,9556,bagian,bagian,dasar
8141.1,v,0,bagian,<bagi> + -an,bentukan,[38] [S] -an + (<all>)
8168.0,k,0,bagongan,bagongan,dasar
8168.1,v,0,bagongan,<bagong> + -an,bentukan,[38] [S] -an + (<all>)
8176.0,k,6,bagusan,bagusan,dasar
8176.1,v,0,bagusan,<bagus> + -an,bentukan,[38] [S] -an + (<all>)
8276.0,k,0,baharu-baharu,baharu-baharu,dasar
8276.1,v,0,baharu-baharu,<baharu> [-] <r>,bentukan,[23] [RD] |
8419.0,k,244,bahasan,bahasan,dasar
8419.1,v,0,bahasan,<bahas> + -an,bentukan,[38] [S] -an + (<all>)
8456.0,k,106,bahu-membahu,bahu-membahu,dasar
8456.1,v,0,bahu-membahu,<bahu> [-] [meng-:mem-] + <r>,bentukan,[24] [RD] |meng- => [2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan)
8476.0,k,588,baik-baik,baik-baik,dasar
8476.1,v,0,baik-baik,<baik> [-] <r>,bentukan,[23] [RD] |
8523.0,k,22,bajakan,bajakan,dasar
8523.2,v,0,bajakan,<bajak> + -an,bentukan,[38] [S] -an + (<all>)
8548.0,k,75,bajingan,bajingan,dasar
8548.1,v,0,bajingan,<bajing> + -an,bentukan,[38] [S] -an + (<all>)
8662.0,k,106,bakalan,bakalan,dasar
8662.1,v,0,bakalan,<bakal> + -an,bentukan,[38] [S] -an + (<all>)
8906.0,k,0,balam-balam,balam-balam,dasar
8906.1,v,0,balam-balam,<balam> [-] <r>,bentukan,[23] [RD] |
8925.0,k,362,balapan,balapan,dasar
8925.1,v,0,balapan,<balap> + -an,bentukan,[38] [S] -an + (<all>)
8934.0,k,0,balas-berbalas,balas-berbalas,dasar
