Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
87473,k,0,nuget,dasar,
,,,,,
87474,k,143,nugraha,dasar,
,,,,,
87475,k,132,nuh,dasar,
,,,,,
87476,t,10,nuju,dasar,menuju
,,,,,
87477,k,9,nujum,dasar,
,,,,,
87478,k,0,nujuman,dasar,
87478.1,v,,<nujum> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
87479,k,0,nukil,dasar,
,,,,,
87480,k,12,nukilan,dasar,
87480.1,v,,<nukil> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
87481,k,32,nukleat,dasar,
,,,,,
87482,v,3,nukleofil,dasar,
,,,,,
87483,k,0,nukleofilik,dasar,
,,,,,
87484,k,2,nukleolus,dasar,
,,,,,
87485,k,0,nukleomitufobia,dasar,
87485.1,x,,<nukleomitu> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
87486,k,0,nukleon,dasar,
,,,,,
87487,k,0,nukleonika,dasar,
,,,,,
87488,k,0,nukleoprotein,dasar,
,,,,,
87489,v,3,nukleosida,dasar,
,,,,,
87490,k,0,nukleosom,dasar,
,,,,,
87491,k,38,nukleotida,dasar,
,,,,,
87492,k,22,nukleus,dasar,
,,,,,
87493,k,0,nukleus pulposus,dasar,
,,,,,
87494,k,0,nuklida,dasar,
,,,,,
87495,k,287,nuklir,dasar,
,,,,,
87496,k,0,nukuh,dasar,
,,,,,
87497,v,3,nul,dasar,
,,,,,
87498,k,0,nuling,dasar,
,,,,,
87499,k,3,nulipara,dasar,
,,,,,
87500,t,51,nulis,dasar,menulis
87500.1,x,,<nuli> + [-is:-s],bentukan,[177] [S] -is + (i)
87500.2,x,,<nul> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
87501,k,0,numbas,dasar,
,,,,,
87502,k,0,numeral,dasar,
,,,,,
87503,k,7,numeralia,dasar,
,,,,,
87504,k,0,numeralia multiplikatif,dasar,
,,,,,
87505,k,0,numeralia partitif,dasar,
,,,,,
87506,k,0,numeralia pokok,dasar,
,,,,,
87507,k,0,numeralia tingkat,dasar,
,,,,,
87508,v,5,numerasi,dasar,
87508.1,x,,<numeras> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
87509,k,87,numerik,dasar,
,,,,,
87510,k,4,numeris,dasar,
87510.1,x,,<numeri> + [-is:-s],bentukan,[177] [S] -is + (i)
87510.2,x,,<numer> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
87511,k,0,numerofobia,dasar,
87511.1,x,,<numero> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
87512,k,0,numerolog,dasar,
,,,,,
87513,k,0,numerologi,dasar,
87513.1,x,,<numerolog> + -i,bentukan,[28] [S] -i + (<all>)
87513.2,x,,<numero> + -logi,bentukan,[190] [S] -logi + (<all>)
,,,,,
87514,k,3,numismatika,dasar,
,,,,,
87515,k,0,numismatis,dasar,
87515.1,x,,<numismati> + [-is:-s],bentukan,[177] [S] -is + (i)
87515.2,x,,<numismat> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
87516,t,101,numpang,dasar,menumpang
,,,,,
87517,t,11,numpuk,dasar,menumpuk
,,,,,
87518,k,119,nun,dasar,
,,,,,
87519,k,0,nunatak,dasar,
,,,,,
87520,t,2,nunda,dasar,menunda
87520.1,x,,<nu> + [-anda:-nda],bentukan,[183] [S] -anda + (i;u;a;[k:])
,,,,,
87521,t,3,nunduk,dasar,menunduk
,,,,,
87522,k,12,nung,dasar,
,,,,,
87523,t,9,nunggak,dasar,menunggak
,,,,,
87524,t,8,nungging,dasar,menungging
,,,,,
87525,t,95,nunggu,dasar,menunggu
,,,,,
87526,t,17,nungguin,dasar,menunggu
,,,,,
87527,k,0,nungku,dasar,
87527.1,x,,<nung> + -ku,bentukan,[32] [SFS] -ku + (<all>)
,,,,,
87528,t,10,nunjuk,dasar,menunjuk
,,,,,
87529,t,17,nunjukin,dasar,menunjukkan
,,,,,
87530,t,6,nunjukkan,dasar,menunjukkan
87530.1,x,,<nunjuk> + -kan,bentukan,[29] [S] -kan + (<all>)
87530.2,x,,<nunjukk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
87531,k,0,nunsius,dasar,
,,,,,
87532,t,5,nuntun,dasar,menuntun
,,,,,
