Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
102229,v,24,petak-petak,dasar,
102229.1,v,,<petak> [-] <r>,bentukan,[23] [RD] |
102229.2,x,,[peng-:pe-] + <tak> [-] [peng-:pe-] + <r>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] |
102229.3,x,,pe- + <tak> [-] pe- + <r>,bentukan,[96] pe- + (<all>) + (-an) => [23] [RD] |
,,,,,
102230,k,119,petaka,dasar,
102230.1,x,,[peng-:pe-] + <taka>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102230.2,x,,pe- + <taka>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
102231,k,40,petakan,dasar,
102231.1,x,,[peng-:pe-] + <tak> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102231.2,x,,[peng-:pe-] + <takan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102231.3,x,,pe- + <tak> + -an,bentukan,[96] pe- + (<all>) + (-an)
102231.4,x,,pe- + <takan>,bentukan,[96] pe- + (<all>) + (-an)
102231.5,x,,<peta> + -kan,bentukan,[29] [S] -kan + (<all>)
102231.6,v,,<petak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
102232,v,4,petaknya,dasar,
102232.1,x,,[peng-:pe-] + <taknya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102232.2,x,,pe- + <taknya>,bentukan,[96] pe- + (<all>) + (-an)
102232.3,v,,<petak> + -nya,bentukan,[34] [SFS] -nya + (<all>)
102232.4,x,,[peng-:pe-] + <tak> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
102232.5,x,,pe- + <tak> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
,,,,,
102233,k,0,petakziah,dasar,
102233.1,x,,[peng-:pe-] + <takziah>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102233.2,v,,pe- + <takziah>,bentukan,[96] pe- + (<all>) + (-an)
102233.3,x,,<petakz> + -iah,bentukan,[175] [S] -iah + (<others>)
,,,,,
102234,k,9,petal,dasar,
102234.1,x,,[peng-:pe-] + <tal>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102234.2,x,,pe- + <tal>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
102235,k,3,petala,dasar,
102235.1,x,,[peng-:pe-] + <tala>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102235.2,x,,pe- + <tala>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
102236,k,0,petala atmosfer,dasar,
102236.1,x,,[peng-:pe-] + <tala atmosfer>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102236.2,x,,pe- + <tala atmosfer>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
102237,k,7,petaling,dasar,
102237.1,x,,[peng-:pe-] + <taling>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102237.2,x,,pe- + <taling>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
102238,k,0,petam,dasar,
102238.1,x,,[peng-:pe-] + <tam>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102238.2,x,,pe- + <tam>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
102239,k,0,petamari,dasar,
102239.1,x,,[peng-:pe-] + <tamari>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102239.2,x,,pe- + <tamari>,bentukan,[96] pe- + (<all>) + (-an)
102239.3,x,,<petamar> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
102240,k,31,petambak,dasar,
102240.1,x,,[peng-:pe-] + <tambak>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102240.2,v,,pe- + <tambak>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
102241,v,2,petambang,dasar,
102241.1,x,,[peng-:pe-] + <tambang>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102241.2,v,,pe- + <tambang>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
102242,k,0,petan,dasar,
102242.1,x,,[peng-:pe-] + <t> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102242.2,x,,[peng-:pe-] + <tan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102242.3,x,,pe- + <t> + -an,bentukan,[96] pe- + (<all>) + (-an)
102242.4,x,,pe- + <tan>,bentukan,[96] pe- + (<all>) + (-an)
102242.5,x,,<pet> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
102243,k,33,petanda,dasar,
102243.1,x,,[peng-:pe-] + <tanda>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102243.2,v,,pe- + <tanda>,bentukan,[96] pe- + (<all>) + (-an)
102243.3,x,,<peta> + [-anda:-nda],bentukan,[183] [S] -anda + (i;u;a;[k:])
102243.4,x,,<petan> + [-anda:-da],bentukan,[184] [S] -anda + (an)
102243.5,x,,<pet> + -anda,bentukan,[185] [S] -anda + (<others>)
,,,,,
102244,k,0,petandang,dasar,
102244.1,x,,[peng-:pe-] + <tandang>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102244.2,v,,pe- + <tandang>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
102245,v,2,petandanya,dasar,
102245.1,x,,[peng-:pe-] + <tandanya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102245.2,x,,pe- + <tandanya>,bentukan,[96] pe- + (<all>) + (-an)
102245.3,x,,<petanda> + -nya,bentukan,[34] [SFS] -nya + (<all>)
102245.4,x,,[peng-:pe-] + <tanda> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
102245.5,v,,pe- + <tanda> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
102245.6,x,,<peta> + [-anda:-nda] + -nya,bentukan,[183] [S] -anda + (i;u;a;[k:]) => [34] [SFS] -nya + (<all>)
102245.7,x,,<petan> + [-anda:-da] + -nya,bentukan,[184] [S] -anda + (an) => [34] [SFS] -nya + (<all>)
102245.8,x,,<pet> + -anda + -nya,bentukan,[185] [S] -anda + (<others>) => [34] [SFS] -nya + (<all>)
,,,,,
102246,k,0,petandri,dasar,
102246.1,x,,[peng-:pe-] + <tandri>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102246.2,x,,pe- + <tandri>,bentukan,[96] pe- + (<all>) + (-an)
102246.3,x,,<petandr> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
102247,k,0,petanen,dasar,
102247.1,x,,[peng-:pe-] + <tanen>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102247.2,x,,pe- + <tanen>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
102248,k,335,petang,dasar,
102248.1,x,,[peng-:pe-] + <tang>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102248.2,x,,pe- + <tang>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
102249,k,0,petang ahad malam senin,dasar,
102249.1,x,,[peng-:pe-] + <tang ahad malam senin>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102249.2,x,,pe- + <tang ahad malam senin>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
102250,k,0,petang esok,dasar,
102250.1,x,,[peng-:pe-] + <tang esok>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102250.2,x,,pe- + <tang esok>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
102251,k,0,petang hari,dasar,
102251.1,x,,[peng-:pe-] + <tang hari>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
102251.2,x,,pe- + <tang hari>,bentukan,[96] pe- + (<all>) + (-an)
102251.3,x,,<petang har> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
102252,k,4,petang-petang,dasar,
