Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
43509,k,0,induk tangan,dasar,
43509.1,x,,<induk tang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
43510,k,0,induk tentara,dasar,
,,,,,
43511,k,0,induk utang,dasar,
,,,,,
43512,v,6,induk-induk,dasar,
43512.1,v,,<induk> [-] <r>,bentukan,[23] [RD] |
,,,,,
43513,k,11,indukan,dasar,
43513.1,x,,<indu> + -kan,bentukan,[29] [S] -kan + (<all>)
43513.2,v,,<induk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
43514,v,182,induknya,dasar,
43514.1,v,,<induk> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
43515,k,141,induksi,dasar,
43515.1,x,,<induks> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
43516,k,0,induksi persalinan,dasar,
43516.1,x,,<induksi persalin> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
43517,k,0,induktans,dasar,
,,,,,
43518,k,2,induktansi,dasar,
43518.1,x,,<induktans> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
43519,k,63,induktif,dasar,
,,,,,
43520,k,6,induktor,dasar,
,,,,,
43521,k,28,indung,dasar,
,,,,,
43522,k,0,indung jabu,dasar,
,,,,,
43523,k,0,indung madu,dasar,
,,,,,
43524,k,0,indung mutiara,dasar,
,,,,,
43525,k,0,indung telur,dasar,
,,,,,
43526,k,0,indusemen,dasar,
,,,,,
43527,k,0,indusium,dasar,
,,,,,
43528,k,0,indusium semu,dasar,
43528.1,x,,<indusium se> + -mu,bentukan,[33] [SFS] -mu + (<all>)
,,,,,
43529,k,4321,industri,dasar,
43529.1,x,,<industr> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
43530,k,0,industri automotif,dasar,
,,,,,
43531,k,0,industri berat,dasar,
,,,,,
43532,k,0,industri dasar,dasar,
,,,,,
43533,k,0,industri ekstraktif,dasar,
,,,,,
43534,k,0,industri garmen,dasar,
,,,,,
43535,k,0,industri hijau,dasar,
,,,,,
43536,k,0,industri hilir,dasar,
,,,,,
43537,k,0,industri hulu,dasar,
,,,,,
43538,k,0,industri jasa,dasar,
,,,,,
43539,k,0,industri jasa pangan,dasar,
43539.1,x,,<industri jasa pang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
43540,k,0,industri konstruksi,dasar,
43540.1,x,,<industri konstruks> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
43541,k,0,industri kreatif,dasar,
,,,,,
43542,k,0,industri manufaktur,dasar,
,,,,,
43543,k,0,industri mode,dasar,
,,,,,
43544,k,0,industri padat karya,dasar,
,,,,,
43545,k,0,industri padat modal,dasar,
,,,,,
43546,k,0,industri pariwisata,dasar,
43546.1,x,,<industri pari> + -wisata,bentukan,[212] [S] -wisata + (<all>)
,,,,,
43547,k,0,industri pelopor,dasar,
,,,,,
43548,k,0,industri perdesaan,dasar,
43548.1,x,,<industri perdesa> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
43549,k,0,industri perintis,dasar,
43549.1,x,,<industri perinti> + [-is:-s],bentukan,[177] [S] -is + (i)
43549.2,x,,<industri perint> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
43550,k,0,industri ringan,dasar,
43550.1,x,,<industri ring> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
43551,k,0,industri rumah tangga,dasar,
,,,,,
43552,k,0,industri rumahan,dasar,
43552.1,x,,<industri rumah> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
43553,k,0,industri senjakala,dasar,
,,,,,
43554,k,0,industri wisata,dasar,
43554.1,x,,<industri > + -wisata,bentukan,[212] [S] -wisata + (<all>)
,,,,,
43555,v,94,industri-industri,dasar,
43555.1,v,,<industri> [-] <r>,bentukan,[23] [RD] |
43555.2,x,,<industr> + -i [-] <r> + -i,bentukan,[28] [S] -i + (<all>) => [23] [RD] |
,,,,,
43556,x,3,industrialiasi,dasar,
43556.1,x,,<industrialias> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
43557,k,6,industrialis,dasar,
43557.1,x,,<industriali> + [-is:-s],bentukan,[177] [S] -is + (i)
43557.2,v,,<industrial> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
43558,k,110,industrialisasi,dasar,
43558.1,x,,<industrialisas> + -i,bentukan,[28] [S] -i + (<all>)
43558.2,x,,<industriali> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i)
43558.3,x,,<industrialis> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is)
43558.4,v,,<industrial> + -isasi,bentukan,[169] [S] -isasi + (<others>)
,,,,,
43559,v,0,industrialisasinya,dasar,
43559.1,v,,<industrialisasi> + -nya,bentukan,[34] [SFS] -nya + (<all>)
43559.2,x,,<industrialisas> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
43559.3,x,,<industriali> + [-isasi:-sasi] + -nya,bentukan,[166] [S] -isasi + (i) => [34] [SFS] -nya + (<all>)
43559.4,x,,<industrialis> + [-isasi:-asi] + -nya,bentukan,[167] [S] -isasi + (is) => [34] [SFS] -nya + (<all>)
