Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
26496,v,295,digarap,dasar,
26496.1,v,,di- + <garap>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
26497,v,2,digarapkan,dasar,
26497.1,v,,di- + <garap> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan)
26497.2,x,,di- + <garapkan>,bentukan,[37] di- + (<all>) + (-i;-kan)
26497.3,x,,<digarap> + -kan,bentukan,[29] [S] -kan + (<all>)
26497.4,x,,<digarapk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
26498,v,17,digarapnya,dasar,
26498.1,x,,di- + <garapnya>,bentukan,[37] di- + (<all>) + (-i;-kan)
26498.2,x,,<digarap> + -nya,bentukan,[34] [SFS] -nya + (<all>)
26498.3,v,,di- + <garap> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
,,,,,
26499,v,21,digaris,dasar,
26499.1,v,,di- + <garis>,bentukan,[37] di- + (<all>) + (-i;-kan)
26499.2,x,,<digari> + [-is:-s],bentukan,[177] [S] -is + (i)
26499.3,x,,<digar> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
26500,t,2,digarisi,dasar,
26500.1,v,,di- + <garis> + -i,bentukan,[37] di- + (<all>) + (-i;-kan)
26500.2,x,,di- + <garisi>,bentukan,[37] di- + (<all>) + (-i;-kan)
26500.3,x,,<digaris> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
26501,v,104,digariskan,dasar,
26501.1,v,,di- + <garis> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan)
26501.2,x,,di- + <gariskan>,bentukan,[37] di- + (<all>) + (-i;-kan)
26501.3,x,,<digaris> + -kan,bentukan,[29] [S] -kan + (<all>)
26501.4,x,,<digarisk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
26502,v,5,digariskannya,dasar,
26502.1,x,,di- + <gariskannya>,bentukan,[37] di- + (<all>) + (-i;-kan)
26502.2,x,,<digariskan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
26502.3,v,,di- + <garis> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
26502.4,x,,di- + <gariskan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
26502.5,x,,<digaris> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>)
26502.6,x,,<digarisk> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
26503,v,2,digarong,dasar,
26503.1,v,,di- + <garong>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
26504,v,11,digaruk,dasar,
26504.1,v,,di- + <garuk>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
26505,v,2,digas,dasar,
26505.1,v,,di- + <gas>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
26506,v,7,digasak,dasar,
26506.1,v,,di- + <gasak>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
26507,v,5,digauli,dasar,
26507.1,v,,di- + <gaul> + -i,bentukan,[37] di- + (<all>) + (-i;-kan)
26507.2,x,,di- + <gauli>,bentukan,[37] di- + (<all>) + (-i;-kan)
26507.3,x,,<digaul> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
26508,v,2,digaulinya,dasar,
26508.1,x,,di- + <gaulinya>,bentukan,[37] di- + (<all>) + (-i;-kan)
26508.2,x,,<digauli> + -nya,bentukan,[34] [SFS] -nya + (<all>)
