Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
12150,k,49,berbelit,dasar,
12150.1,v,,ber- + <belit>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
12151,k,80,berbelit-belit,dasar,
12151.1,v,,ber- + <belit> [-] <r>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya) => [27] [RD] ber-|
,,,,,
12152,k,154,berbelok,dasar,
12152.1,v,,ber- + <belok>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
12153,k,6,berbelok-belok,dasar,
12153.1,v,,ber- + <belok> [-] <r>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya) => [27] [RD] ber-|
,,,,,
12154,k,0,berbelon,dasar,
12154.1,v,,ber- + <belon>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
12155,k,0,berbelongsong,dasar,
12155.1,v,,ber- + <belongsong>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
12156,k,0,berbelulang,dasar,
12156.1,v,,ber- + <belulang>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
12157,k,0,berbelut,dasar,
12157.1,v,,ber- + <belut>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
12158,k,155,berbenah,dasar,
12158.1,v,,ber- + <benah>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
12159,k,0,berbenak,dasar,
12159.1,v,,ber- + <benak>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
12160,k,0,berbenam,dasar,
12160.1,v,,ber- + <benam>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
12161,k,0,berbenang,dasar,
12161.1,v,,ber- + <benang>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
12162,k,0,berbenang-benang,dasar,
12162.1,v,,ber- + <benang> [-] <r>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya) => [27] [RD] ber-|
,,,,,
12163,k,0,berbenar,dasar,
12163.1,v,,ber- + <benar>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
12164,k,0,berbenar-benar,dasar,
12164.1,v,,ber- + <benar> [-] <r>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya) => [27] [RD] ber-|
,,,,,
12165,k,0,berbencah,dasar,
12165.1,v,,ber- + <bencah>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
12166,k,0,berbencah-bencah,dasar,
