Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
98783,v,100,penyelenggaraannya,dasar,
98783.1,x,,[peng-:pe-] + <nyelenggaraannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98783.2,x,,[peng-:pe-] + <selenggaraannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98783.3,x,,[peng-+se-:pe-+nye-] + <lenggaraannya>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [71] [MP] peng-+se- + (<all>) + (-an)
98783.4,x,,pe- + <nyelenggaraannya>,bentukan,[96] pe- + (<all>) + (-an)
98783.5,x,,<penyelenggaraan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
98783.6,x,,[peng-:pe-] + <nyelenggara> + -an + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
98783.7,v,,[peng-:pe-] + <selenggara> + -an + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
98783.8,x,,[peng-:pe-] + <nyelenggaraan> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
98783.9,x,,[peng-:pe-] + <selenggaraan> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
98783.1,x,,[peng-+se-:pe-+nye-] + <lenggara> + -an + -nya,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [71] [MP] peng-+se- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
98783.11,x,,[peng-+se-:pe-+nye-] + <lenggaraan> + -nya,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [71] [MP] peng-+se- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
98783.12,x,,pe- + <nyelenggara> + -an + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
98783.13,x,,pe- + <nyelenggaraan> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
98783.14,x,,<penyelenggara> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
98784,v,19,penyelenggaranya,dasar,
98784.1,x,,[peng-:pe-] + <nyelenggaranya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98784.2,x,,[peng-:pe-] + <selenggaranya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98784.3,x,,[peng-+se-:pe-+nye-] + <lenggaranya>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [71] [MP] peng-+se- + (<all>) + (-an)
98784.4,x,,pe- + <nyelenggaranya>,bentukan,[96] pe- + (<all>) + (-an)
98784.5,x,,<penyelenggara> + -nya,bentukan,[34] [SFS] -nya + (<all>)
98784.6,x,,[peng-:pe-] + <nyelenggara> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
98784.7,v,,[peng-:pe-] + <selenggara> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
