Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
120777,k,0,tahap berteman,dasar,
120777.1,x,,<tahap bertem> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
120778,k,0,tahap capaian,dasar,
120778.1,x,,<tahap capai> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
120779,k,0,tahap coba-coba,dasar,
,,,,,
120780,k,0,tahap es,dasar,
,,,,,
120781,k,0,tahap falik,dasar,
,,,,,
120782,k,0,tahap genital freud,dasar,
,,,,,
120783,k,0,tahap hujan,dasar,
120783.1,x,,<tahap huj> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
120784,k,0,tahap hujan es,dasar,
,,,,,
120785,k,0,tahap kering,dasar,
,,,,,
120786,k,0,tahap kognitif,dasar,
,,,,,
120787,k,0,tahap kooperasi usia,dasar,
,,,,,
120788,k,0,tahap mengoceh,dasar,
,,,,,
120789,k,0,tahap operasional konkret,dasar,
,,,,,
120790,k,0,tahap oral,dasar,
,,,,,
120791,k,0,tahap otonom,dasar,
,,,,,
120792,k,0,tahap penemuan,dasar,
120792.1,x,,<tahap penemu> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
120793,k,0,tahap penerimaan,dasar,
120793.1,x,,<tahap penerima> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
120794,k,0,tahap penerimaan kehilangan,dasar,
120794.1,x,,<tahap penerimaan kehilang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
120795,k,0,tahap penyangkalan,dasar,
120795.1,x,,<tahap penyangkal> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
120796,k,0,tahap pramoral piaget,dasar,
,,,,,
120797,k,0,tahap salju,dasar,
,,,,,
120798,k,0,tahap sensorimotor,dasar,
120798.1,x,,<tahap sensori> + -motor,bentukan,[201] [S] -motor + (<all>)
,,,,,
120799,k,0,tahap upaya,dasar,
,,,,,
120800,v,125,tahap-tahap,dasar,
120800.1,v,,<tahap> [-] <r>,bentukan,[23] [RD] |
,,,,,
120801,k,1627,tahapan,dasar,
120801.1,v,,<tahap> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
120802,v,8,tahapan-tahapannya,dasar,
120802.1,x,,<tahapan> [-] <r> + -nya,bentukan,[23] [RD] |
120802.2,x,,<tahap> + -an [-] <r> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
120802.3,x,,<tahapan> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
120802.4,v,,<tahap> + -an [-] <r> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
120803,v,60,tahapannya,dasar,
120803.1,x,,<tahapan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
120803.2,v,,<tahap> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
120804,v,13,tahapnya,dasar,
120804.1,v,,<tahap> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
120805,k,21,tahar,dasar,
,,,,,
120806,k,2,taharah,dasar,
,,,,,
120807,t,11,tahayul,dasar,takhayul
,,,,,
120808,k,0,tahbis,dasar,
120808.1,x,,<tahbi> + [-is:-s],bentukan,[177] [S] -is + (i)
120808.2,x,,<tahb> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
120809,k,2,tahbisan,dasar,
120809.1,v,,<tahbis> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
120810,k,0,tahfifah,dasar,
,,,,,
120811,k,5,tahfiz,dasar,
,,,,,
120812,k,90,tahi,dasar,
120812.1,x,,<tah> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
120813,k,0,tahi angin,dasar,
,,,,,
120814,k,0,tahi ayam,dasar,
,,,,,
120815,k,0,tahi babi,dasar,
120815.1,x,,<tahi bab> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
120816,k,0,tahi besi,dasar,
120816.1,x,,<tahi bes> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
120817,k,0,tahi bintang,dasar,
,,,,,
120818,k,0,tahi candu,dasar,
,,,,,
120819,k,0,tahi gagak,dasar,
,,,,,
120820,k,0,tahi gergaji,dasar,
120820.1,x,,<tahi gergaj> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
120821,k,0,tahi gigi,dasar,
