Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
79450,k,0,menjerihkan,dasar,
79450.1,v,,[meng-:men-] + <jerih> + -kan,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79450.2,x,,[meng-:men-] + <jerihkan>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79450.3,x,,<menjerih> + -kan,bentukan,[29] [S] -kan + (<all>)
79450.4,x,,<menjerihk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
79451,k,229,menjerit,dasar,
79451.1,v,,[meng-:men-] + <jerit>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79452,k,78,menjerit-jerit,dasar,
79452.1,v,,[meng-:men-] + <jerit> [-] <r>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan) => [25] [RD] meng-|
,,,,,
79453,v,4,menjeritkan,dasar,
79453.1,v,,[meng-:men-] + <jerit> + -kan,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79453.2,x,,[meng-:men-] + <jeritkan>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79453.3,x,,<menjerit> + -kan,bentukan,[29] [S] -kan + (<all>)
79453.4,x,,<menjeritk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
79454,k,0,menjerkah,dasar,
79454.1,v,,[meng-:men-] + <jerkah>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79454.2,x,,<menjer> + -kah,bentukan,[30] [FS] -kah + (<all>)
79454.3,x,,[meng-:men-] + <jer> + -kah,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan) => [30] [FS] -kah + (<all>)
,,,,,
79455,k,44,menjernihkan,dasar,
79455.1,v,,[meng-:men-] + <jernih> + -kan,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79455.2,x,,[meng-:men-] + <jernihkan>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79455.3,x,,<menjernih> + -kan,bentukan,[29] [S] -kan + (<all>)
79455.4,x,,<menjernihk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
79456,k,0,menjerojol,dasar,
79456.1,v,,[meng-:men-] + <jerojol>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79457,k,0,menjerongkok,dasar,
79457.1,v,,[meng-:men-] + <jerongkok>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79458,k,0,menjerongkong,dasar,
79458.1,v,,[meng-:men-] + <jerongkong>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79459,k,0,menjeruki,dasar,
79459.1,v,,[meng-:men-] + <jeruk> + -i,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79459.2,x,,[meng-:men-] + <jeruki>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79459.3,x,,<menjeruk> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
79460,k,0,menjerukun,dasar,
79460.1,v,,[meng-:men-] + <jerukun>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79461,k,0,menjerukup,dasar,
79461.1,v,,[meng-:men-] + <jerukup>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79462,k,0,menjerum,dasar,
79462.1,v,,[meng-:men-] + <jerum>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79463,k,0,menjerumat,dasar,
79463.1,v,,[meng-:men-] + <jerumat>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79464,k,59,menjerumuskan,dasar,
79464.1,v,,[meng-:men-] + <jerumus> + -kan,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79464.2,x,,[meng-:men-] + <jerumuskan>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79464.3,x,,<menjerumus> + -kan,bentukan,[29] [S] -kan + (<all>)
79464.4,x,,<menjerumusk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
79465,v,3,menjerumuskanku,dasar,
79465.1,x,,[meng-:men-] + <jerumuskanku>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79465.2,x,,<menjerumuskan> + -ku,bentukan,[32] [SFS] -ku + (<all>)
79465.3,v,,[meng-:men-] + <jerumus> + -kan + -ku,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan) => [32] [SFS] -ku + (<all>)
79465.4,x,,[meng-:men-] + <jerumuskan> + -ku,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan) => [32] [SFS] -ku + (<all>)
79465.5,x,,<menjerumus> + -kan + -ku,bentukan,[29] [S] -kan + (<all>) => [32] [SFS] -ku + (<all>)
79465.6,x,,<menjerumusk> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
79466,v,6,menjerumuskannya,dasar,
79466.1,x,,[meng-:men-] + <jerumuskannya>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79466.2,x,,<menjerumuskan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
79466.3,v,,[meng-:men-] + <jerumus> + -kan + -nya,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan) => [34] [SFS] -nya + (<all>)
79466.4,x,,[meng-:men-] + <jerumuskan> + -nya,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan) => [34] [SFS] -nya + (<all>)
79466.5,x,,<menjerumus> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>)
79466.6,x,,<menjerumusk> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
79467,k,0,menjerungkau,dasar,
79467.1,v,,[meng-:men-] + <jerungkau>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79468,k,0,menjerungkis,dasar,
79468.1,v,,[meng-:men-] + <jerungkis>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79468.2,x,,<menjerungki> + [-is:-s],bentukan,[177] [S] -is + (i)
79468.3,x,,<menjerungk> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
79469,k,0,menjerungkung,dasar,
79469.1,v,,[meng-:men-] + <jerungkung>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79470,k,0,menjetis,dasar,
79470.1,v,,[meng-:men-] + <jetis>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79470.2,x,,<menjeti> + [-is:-s],bentukan,[177] [S] -is + (i)
79470.3,x,,<menjet> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
79471,k,11,menjewer,dasar,
79471.1,v,,[meng-:men-] + <jewer>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79472,k,0,menjidari,dasar,
79472.1,v,,[meng-:men-] + <jidar> + -i,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79472.2,x,,[meng-:men-] + <jidari>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79472.3,x,,<menjidar> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
79473,k,105,menjijikkan,dasar,
79473.1,v,,[meng-:men-] + <jijik> + -kan,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79473.2,x,,[meng-:men-] + <jijikkan>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79473.3,x,,<menjijik> + -kan,bentukan,[29] [S] -kan + (<all>)
79473.4,x,,<menjijikk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
79474,k,0,menjijit,dasar,
79474.1,v,,[meng-:men-] + <jijit>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79475,k,0,menjilami,dasar,
79475.1,v,,[meng-:men-] + <jilam> + -i,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79475.2,x,,[meng-:men-] + <jilami>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
79475.3,x,,<menjilam> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
79476,k,63,menjilat,dasar,
79476.1,v,,[meng-:men-] + <jilat>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79477,k,0,menjilat bibir,dasar,
79477.1,x,,[meng-:men-] + <jilat bibir>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79478,k,0,menjilat ludah,dasar,
79478.1,v,,[meng-:men-] + <jilat ludah>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79479,k,0,menjilat pantat,dasar,
79479.1,v,,[meng-:men-] + <jilat pantat>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
79480,k,21,menjilat-jilat,dasar,
79480.1,v,,[meng-:men-] + <jilat> [-] <r>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan) => [25] [RD] meng-|
,,,,,
79481,k,53,menjilati,dasar,
79481.1,v,,[meng-:men-] + <jilat> + -i,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
