Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
17410,k,0,besale,dasar,
,,,,,
17411,k,0,besalen,dasar,
,,,,,
17412,k,45,besan,dasar,
17412.1,x,,<bes> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
17413,k,0,besan mendaki,dasar,
17413.1,x,,<besan mendak> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
17414,k,0,besan menurun,dasar,
,,,,,
17415,v,2,besanan,dasar,
17415.1,v,,<besan> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
17416,v,11,besannya,dasar,
17416.1,v,,<besan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
17416.2,x,,<bes> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
17417,k,0,besaoh,dasar,
,,,,,
17418,k,14797,besar,dasar,
,,,,,
17419,k,0,besar akal,dasar,
,,,,,
17420,k,0,besar cakap,dasar,
,,,,,
17421,k,0,besar gabuk,dasar,
,,,,,
17422,k,0,besar hati,dasar,
17422.1,x,,<besar hat> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
17423,k,0,besar hidung,dasar,
,,,,,
17424,k,0,besar kalang,dasar,
,,,,,
17425,k,0,besar kecek,dasar,
,,,,,
17426,k,0,besar kepala,dasar,
,,,,,
17427,k,0,besar lambung,dasar,
,,,,,
17428,k,0,besar lengan,dasar,
17428.1,x,,<besar leng> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
17429,k,0,besar mulut,dasar,
,,,,,
17430,k,0,besar perut,dasar,
,,,,,
17431,v,91,besar-besar,dasar,
17431.1,v,,<besar> [-] <r>,bentukan,[23] [RD] |
,,,,,
17432,k,440,besar-besaran,dasar,
17432.1,v,,<besar> [-] <r> + -an,bentukan,[23] [RD] |
,,,,,
17433,v,2,besar-besarannya,dasar,
17433.1,v,,<besar> [-] <r> + -an + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
17434,x,14,besar-kecil,dasar,
,,,,,
17435,k,958,besaran,dasar,
