Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
75207,k,0,mengartukan,dasar,
75207.1,x,,[meng-:me-] + <ngartu> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75207.2,v,,[meng-:me-] + <kartu> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75207.3,x,,[meng-:me-] + <ngartukan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75207.4,x,,[meng-:me-] + <kartukan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75207.5,v,,meng- + <artu> + -kan,bentukan,[5] [VD] meng- + (<all>)
75207.6,x,,meng- + <artukan>,bentukan,[5] [VD] meng- + (<all>)
75207.7,x,,<mengartu> + -kan,bentukan,[29] [S] -kan + (<all>)
75207.8,x,,<mengartuk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
75208,k,0,mengartumerahkan,dasar,
75208.1,x,,[meng-:me-] + <ngartumerah> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75208.2,v,,[meng-:me-] + <kartumerah> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75208.3,x,,[meng-:me-] + <ngartumerahkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75208.4,x,,[meng-:me-] + <kartumerahkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75208.5,x,,meng- + <artumerah> + -kan,bentukan,[5] [VD] meng- + (<all>)
75208.6,x,,meng- + <artumerahkan>,bentukan,[5] [VD] meng- + (<all>)
75208.7,x,,<mengartumerah> + -kan,bentukan,[29] [S] -kan + (<all>)
75208.8,x,,<mengartumerahk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
75209,k,0,mengaru,dasar,
75209.1,x,,[meng-:me-] + <ngaru>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75209.2,v,,[meng-:me-] + <karu>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75209.3,x,,meng- + <aru>,bentukan,[5] [VD] meng- + (<all>)
,,,,,
75210,k,0,mengaruk,dasar,
75210.1,x,,[meng-:me-] + <ngaruk>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75210.2,x,,[meng-:me-] + <karuk>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75210.3,v,,meng- + <aruk>,bentukan,[5] [VD] meng- + (<all>)
,,,,,
75211,k,0,mengarun,dasar,
75211.1,x,,[meng-:me-] + <ngarun>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75211.2,x,,[meng-:me-] + <karun>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75211.3,v,,meng- + <arun>,bentukan,[5] [VD] meng- + (<all>)
,,,,,
75212,k,3,mengarung,dasar,
75212.1,x,,[meng-:me-] + <ngarung>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75212.2,x,,[meng-:me-] + <karung>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75212.3,v,,meng- + <arung>,bentukan,[5] [VD] meng- + (<all>)
,,,,,
75213,k,166,mengarungi,dasar,
75213.1,x,,[meng-:me-] + <ngarung> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75213.2,v,,[meng-:me-] + <karung> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75213.3,x,,[meng-:me-] + <ngarungi>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75213.4,x,,[meng-:me-] + <karungi>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75213.5,v,,meng- + <arung> + -i,bentukan,[5] [VD] meng- + (<all>)
75213.6,x,,meng- + <arungi>,bentukan,[5] [VD] meng- + (<all>)
75213.7,x,,<mengarung> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
75214,v,2,mengarunginya,dasar,
