Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
58325,k,20,kompromistis,dasar,
58325.1,x,,<kompromisti> + [-is:-s],bentukan,[177] [S] -is + (i)
58325.2,x,,<kompromist> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
58326,k,0,kompulasi,dasar,
58326.1,x,,<kompulas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
58327,k,2,kompulsi,dasar,
58327.1,x,,<kompuls> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
58328,k,0,kompulsi repetisi,dasar,
58328.1,x,,<kompulsi repetis> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
58329,k,10,kompulsif,dasar,
,,,,,
58330,k,96,komputasi,dasar,
58330.1,x,,<komputas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
58331,k,0,komputasi gerak,dasar,
,,,,,
58332,k,0,komputasi grid,dasar,
,,,,,
58333,k,0,komputasi kinerja tinggi,dasar,
58333.1,x,,<komputasi kinerja tingg> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
58334,k,0,komputasi numeris,dasar,
58334.1,x,,<komputasi numeri> + [-is:-s],bentukan,[177] [S] -is + (i)
58334.2,x,,<komputasi numer> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
58335,k,0,komputasi perusahaan,dasar,
58335.1,x,,<komputasi perusaha> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
58336,k,0,komputasi tangan,dasar,
58336.1,x,,<komputasi tang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
58337,k,0,komputasional,dasar,
,,,,,
58338,k,964,komputer,dasar,
,,,,,
58339,k,0,komputer analog,dasar,
,,,,,
58340,k,0,komputer asinkron,dasar,
,,,,,
58341,k,0,komputer bingkai induk,dasar,
,,,,,
58342,k,0,komputer bingkai utama,dasar,
,,,,,
58343,k,0,komputer dalam kendaraan,dasar,
58343.1,x,,<komputer dalam kendara> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
58344,k,0,komputer desktop,dasar,
,,,,,
58345,k,0,komputer digital,dasar,
,,,,,
58346,k,0,komputer generasi keempat,dasar,
,,,,,
58347,k,0,komputer genggam,dasar,
,,,,,
58348,k,0,komputer hibrid,dasar,
,,,,,
58349,k,0,komputer jinjing,dasar,
,,,,,
58350,k,0,komputer kelas server,dasar,
,,,,,
58351,k,0,komputer komunikasi,dasar,
58351.1,x,,<komputer komunikas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
58352,k,0,komputer meja,dasar,
,,,,,
58353,k,0,komputer otomatis,dasar,
58353.1,x,,<komputer otomati> + [-is:-s],bentukan,[177] [S] -is + (i)
58353.2,x,,<komputer otomat> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
58354,k,0,komputer pangku,dasar,
58354.1,x,,<komputer pang> + -ku,bentukan,[32] [SFS] -ku + (<all>)
,,,,,
58355,k,0,komputer pribadi,dasar,
58355.1,x,,<komputer pribad> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
58356,k,0,komputer rumah,dasar,
,,,,,
58357,k,0,komputer saku,dasar,
58357.1,x,,<komputer sa> + -ku,bentukan,[32] [SFS] -ku + (<all>)
,,,,,
58358,k,0,komputer satelit,dasar,
,,,,,
58359,k,0,komputer serbaguna,dasar,
,,,,,
58360,k,0,komputer super,dasar,
,,,,,
58361,k,0,komputer target,dasar,
,,,,,
58362,v,3,komputer-komputer,dasar,
58362.1,v,,<komputer> [-] <r>,bentukan,[23] [RD] |
,,,,,
58363,k,0,komputerfobia,dasar,
58363.1,x,,<komputer> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
58364,k,69,komputerisasi,dasar,
58364.1,x,,<komputerisas> + -i,bentukan,[28] [S] -i + (<all>)
58364.2,x,,<komputeri> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i)
58364.3,x,,<komputeris> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is)
58364.4,v,,<komputer> + -isasi,bentukan,[169] [S] -isasi + (<others>)
,,,,,
58365,v,5,komputerku,dasar,
