Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
16088,k,0,bersembur-semburan,dasar,
16088.1,v,,ber- + <sembur> [-] <r> + -an,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya) => [27] [RD] ber-|
,,,,,
16089,k,0,bersemburan,dasar,
16089.1,v,,ber- + <sembur> + -an,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
16089.2,x,,ber- + <semburan>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
16089.3,x,,ber-+se- + <mbur> + -an,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [72] [MP] ber-+se- + (<all>) + (-an)
16089.4,x,,ber-+se- + <mburan>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [72] [MP] ber-+se- + (<all>) + (-an)
16089.5,x,,<bersembur> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
16090,k,5,bersemburat,dasar,
16090.1,v,,ber- + <semburat>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
16090.2,x,,ber-+se- + <mburat>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [72] [MP] ber-+se- + (<all>) + (-an)
,,,,,
16091,k,0,bersemburit,dasar,
16091.1,v,,ber- + <semburit>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
16091.2,x,,ber-+se- + <mburit>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [72] [MP] ber-+se- + (<all>) + (-an)
,,,,,
16092,t,9,bersemedi,dasar,bersemadi
16092.1,x,,ber- + <semed> + -i,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
16092.2,x,,ber- + <semedi>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
16092.3,x,,ber-+se- + <medi>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [72] [MP] ber-+se- + (<all>) + (-an)
16092.4,x,,<bersemed> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
16093,k,0,bersememeh,dasar,
16093.1,v,,ber- + <sememeh>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
16093.2,x,,ber-+se- + <memeh>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [72] [MP] ber-+se- + (<all>) + (-an)
,,,,,
16094,k,0,bersemen,dasar,
16094.1,v,,ber- + <semen>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
16094.2,x,,ber-+se- + <men>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [72] [MP] ber-+se- + (<all>) + (-an)
,,,,,
16095,k,0,bersemenda,dasar,
16095.1,v,,ber- + <semenda>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
16095.2,x,,ber-+se- + <menda>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [72] [MP] ber-+se- + (<all>) + (-an)
,,,,,
16096,k,45,bersemi,dasar,
16096.1,x,,ber- + <sem> + -i,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
16096.2,v,,ber- + <semi>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
16096.3,x,,ber-+se- + <mi>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [72] [MP] ber-+se- + (<all>) + (-an)
16096.4,x,,<bersem> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
16097,k,0,bersemir,dasar,
16097.1,v,,ber- + <semir>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
16097.2,x,,ber-+se- + <mir>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [72] [MP] ber-+se- + (<all>) + (-an)
,,,,,
16098,k,0,bersempadan,dasar,
16098.1,x,,ber- + <sempad> + -an,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
16098.2,v,,ber- + <sempadan>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
16098.3,x,,<bersempad> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
16099,k,0,bersempang,dasar,
16099.1,v,,ber- + <sempang>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
16100,k,2,bersempena,dasar,
16100.1,v,,ber- + <sempena>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
16101,k,0,bersempit-sempit,dasar,
16101.1,v,,ber- + <sempit> [-] <r>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya) => [27] [RD] ber-|
,,,,,
16102,k,0,bersemprong,dasar,
16102.1,v,,ber- + <semprong>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
16103,k,0,bersempuras,dasar,
16103.1,v,,ber- + <sempuras>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
,,,,,
16104,k,0,bersemuka,dasar,
