Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
29852,v,2,disewabelikan,dasar,
29852.1,v,,di- + <sewabeli> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan)
29852.2,x,,di- + <sewabelikan>,bentukan,[37] di- + (<all>) + (-i;-kan)
29852.3,x,,<disewabeli> + -kan,bentukan,[29] [S] -kan + (<all>)
29852.4,x,,<disewabelik> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
29853,v,130,disewakan,dasar,
29853.1,v,,di- + <sewa> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan)
29853.2,x,,di- + <sewakan>,bentukan,[37] di- + (<all>) + (-i;-kan)
29853.3,x,,<disewa> + -kan,bentukan,[29] [S] -kan + (<all>)
29853.4,x,,<disewak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
29854,v,3,disewakannya,dasar,
29854.1,x,,di- + <sewakannya>,bentukan,[37] di- + (<all>) + (-i;-kan)
29854.2,x,,<disewakan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
29854.3,v,,di- + <sewa> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
29854.4,x,,di- + <sewakan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
29854.5,x,,<disewa> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>)
29854.6,x,,<disewak> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
29855,v,10,disewanya,dasar,
29855.1,x,,di- + <sewanya>,bentukan,[37] di- + (<all>) + (-i;-kan)
29855.2,x,,<disewa> + -nya,bentukan,[34] [SFS] -nya + (<all>)
29855.3,v,,di- + <sewa> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
,,,,,
29856,k,0,disfagia,dasar,
29856.1,x,,di- + <sfagia>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
29857,k,0,disfonia,dasar,
29857.1,x,,di- + <sfonia>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
29858,k,0,disforia,dasar,
29858.1,x,,di- + <sforia>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
29859,k,106,disfungsi,dasar,
29859.1,x,,di- + <sfungs> + -i,bentukan,[37] di- + (<all>) + (-i;-kan)
29859.2,x,,di- + <sfungsi>,bentukan,[37] di- + (<all>) + (-i;-kan)
29859.3,x,,<disfungs> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
29860,k,0,disfungsi ereksi,dasar,
29860.1,x,,di- + <sfungsi ereks> + -i,bentukan,[37] di- + (<all>) + (-i;-kan)
29860.2,x,,di- + <sfungsi ereksi>,bentukan,[37] di- + (<all>) + (-i;-kan)
29860.3,x,,<disfungsi ereks> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
29861,k,0,disgrafia,dasar,
,,,,,
29862,k,0,dishabilifobia,dasar,
29862.1,x,,di- + <shabilifobia>,bentukan,[37] di- + (<all>) + (-i;-kan)
29862.2,x,,<dishabili> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
29863,k,0,dishabituasi,dasar,
29863.1,x,,di- + <shabituas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan)
29863.2,x,,di- + <shabituasi>,bentukan,[37] di- + (<all>) + (-i;-kan)
29863.3,x,,<dishabituas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
29864,x,3,dishahihkan,dasar,disahihkan
29864.1,x,,di- + <shahih> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan)
29864.2,x,,di- + <shahihkan>,bentukan,[37] di- + (<all>) + (-i;-kan)
29864.3,x,,<dishahih> + -kan,bentukan,[29] [S] -kan + (<all>)
29864.4,x,,<dishahihk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
29865,k,19,disharmoni,dasar,
29865.1,x,,di- + <sharmon> + -i,bentukan,[37] di- + (<all>) + (-i;-kan)
29865.2,x,,di- + <sharmoni>,bentukan,[37] di- + (<all>) + (-i;-kan)
29865.3,x,,<disharmon> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
29866,k,0,dishidria,dasar,
29866.1,x,,di- + <shidria>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
29867,x,3,disholatkan,dasar,disalatkan
29867.1,x,,di- + <sholat> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan)
29867.2,x,,di- + <sholatkan>,bentukan,[37] di- + (<all>) + (-i;-kan)
29867.3,x,,<disholat> + -kan,bentukan,[29] [S] -kan + (<all>)
29867.4,x,,<disholatk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
29868,k,0,dishonor,dasar,
29868.1,x,,di- + <shonor>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
29869,v,32,dishub,dasar,
29869.1,x,,di- + <shub>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
29870,v,5,dishubkominfo,dasar,
29870.1,x,,di- + <shubkominfo>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
29871,v,2,dishut,dasar,
29871.1,x,,di- + <shut>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
29872,v,43,disia-siakan,dasar,
29872.1,v,,di- + <sia> [-] <r> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|
,,,,,
