Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
18048,k,0,bilingualisme koordinat,dasar,
,,,,,
18049,k,0,bilingualisme majemuk,dasar,
,,,,,
18050,k,0,bilingualisme subordinat,dasar,
,,,,,
18051,t,2,bilinier,dasar,bilinear
,,,,,
18052,k,9,bilirubin,dasar,
,,,,,
18053,k,5,bilis,dasar,
18053.1,x,,<bili> + [-is:-s],bentukan,[177] [S] -is + (i)
18053.2,x,,<bil> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
18054,k,0,biliun,dasar,
,,,,,
18055,k,3,billahi,dasar,
18055.1,x,,<billah> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
18056,k,0,bilokal,dasar,
,,,,,
18057,k,6,bilur,dasar,
,,,,,
18058,v,6,bilur-bilur,dasar,
18058.1,v,,<bilur> [-] <r>,bentukan,[23] [RD] |
,,,,,
18059,c,11,bilyar,dasar,biliar
,,,,,
18060,k,0,bilyet,dasar,
,,,,,
18061,k,0,bilyun,dasar,
,,,,,
18062,k,268,bima,dasar,
,,,,,
18063,k,0,bima sakti,dasar,
18063.1,x,,<bima sakt> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
18064,v,2,bimanual,dasar,
,,,,,
18065,k,0,bimaran,dasar,
18065.1,x,,<bimar> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
18066,k,10,bimasakti,dasar,
18066.1,x,,<bimasakt> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
18067,k,125,bimbang,dasar,
,,,,,
18068,k,0,bimbang gedang,dasar,
,,,,,
18069,k,0,bimbang hati,dasar,
18069.1,x,,<bimbang hat> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
18070,v,7,bimbel,dasar,
,,,,,
18071,k,20,bimbing,dasar,
,,,,,
18072,k,885,bimbingan,dasar,
18072.1,v,,<bimbing> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
18073,k,0,bimbingan kejuruan,dasar,
18073.1,x,,<bimbingan kejuru> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
18074,k,0,bimbingan massal,dasar,
,,,,,
18075,v,3,bimbinganku,dasar,
18075.1,x,,<bimbingan> + -ku,bentukan,[32] [SFS] -ku + (<all>)
18075.2,v,,<bimbing> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
18076,v,11,bimbingannya,dasar,
18076.1,x,,<bimbingan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
