Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
99815,k,12,perbungaan,dasar,
99815.1,v,,per- + <bunga> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99815.2,x,,per- + <bungaan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99815.3,x,,<perbunga> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
99816,k,192,perburuan,dasar,
99816.1,v,,per- + <buru> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99816.2,x,,per- + <buruan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99816.3,x,,<perburu> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
99817,k,0,perburuan liar,dasar,
99817.1,x,,per- + <buruan liar>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
,,,,,
99818,v,2,perburuanku,dasar,
99818.1,x,,per- + <buruanku>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99818.2,x,,<perburuan> + -ku,bentukan,[32] [SFS] -ku + (<all>)
99818.3,v,,per- + <buru> + -an + -ku,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [32] [SFS] -ku + (<all>)
99818.4,x,,per- + <buruan> + -ku,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [32] [SFS] -ku + (<all>)
99818.5,x,,<perburu> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
99819,v,10,perburuannya,dasar,
99819.1,x,,per- + <buruannya>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99819.2,v,,<perburuan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
99819.3,v,,per- + <buru> + -an + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [34] [SFS] -nya + (<all>)
99819.4,v,,per- + <buruan> + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [34] [SFS] -nya + (<all>)
99819.5,x,,<perburu> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
99820,k,47,perburuhan,dasar,
99820.1,v,,per- + <buruh> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99820.2,x,,per- + <buruhan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99820.3,x,,<perburuh> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
99821,k,0,perburuk,dasar,
99821.1,v,,per- + <buruk>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
,,,,,
99822,k,16,perburukan,dasar,
99822.1,v,,per- + <buruk> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99822.2,x,,per- + <buru> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99822.3,x,,per- + <burukan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99822.4,x,,<perburu> + -kan,bentukan,[29] [S] -kan + (<all>)
99822.5,x,,<perburuk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
99823,v,2,perburungan,dasar,
99823.1,v,,per- + <burung> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99823.2,x,,per- + <burungan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99823.3,x,,<perburung> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
99824,k,23,perca,dasar,
99824.1,x,,per- + <ca>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
,,,,,
99825,k,0,perca kabut,dasar,
99825.1,x,,per- + <ca kabut>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
,,,,,
99826,k,36,percabangan,dasar,
99826.1,v,,per- + <cabang> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99826.2,x,,per- + <cabangan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99826.3,x,,<percabang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
99827,v,5,percabangannya,dasar,
99827.1,x,,per- + <cabangannya>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99827.2,x,,<percabangan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
99827.3,v,,per- + <cabang> + -an + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [34] [SFS] -nya + (<all>)
99827.4,x,,per- + <cabangan> + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [34] [SFS] -nya + (<all>)
99827.5,x,,<percabang> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
99828,k,2,percabulan,dasar,
99828.1,v,,per- + <cabul> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99828.2,x,,per- + <cabulan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99828.3,x,,<percabul> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
99829,k,0,percadangan,dasar,
99829.1,v,,per- + <cadang> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99829.2,x,,per- + <cadangan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99829.3,x,,<percadang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
99830,k,0,percahayaan,dasar,
99830.1,v,,per- + <cahaya> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99830.2,x,,per- + <cahayaan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99830.3,x,,<percahaya> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
99831,k,677,percakapan,dasar,
99831.1,v,,per- + <cakap> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99831.2,x,,per- + <cakapan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99831.3,x,,<percakap> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
99832,v,15,percakapan-percakapan,dasar,
99832.1,x,,<percakapan> [-] <r>,bentukan,[23] [RD] |
99832.2,v,,per- + <cakap> + -an [-] per- + <r> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [23] [RD] |
99832.3,x,,per- + <cakapan> [-] per- + <r>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [23] [RD] |
99832.4,x,,<percakap> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
99833,v,13,percakapanku,dasar,
99833.1,x,,per- + <cakapanku>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99833.2,x,,<percakapan> + -ku,bentukan,[32] [SFS] -ku + (<all>)
99833.3,v,,per- + <cakap> + -an + -ku,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [32] [SFS] -ku + (<all>)
99833.4,x,,per- + <cakapan> + -ku,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [32] [SFS] -ku + (<all>)
99833.5,x,,<percakap> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
99834,v,53,percakapannya,dasar,
99834.1,x,,per- + <cakapannya>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
99834.2,x,,<percakapan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
