Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
94221,k,0,peminjaman dialektal,dasar,
94221.1,x,,[peng-:pe-] + <minjaman dialektal>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94221.2,x,,[peng-:pe-] + <pinjaman dialektal>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94221.3,x,,pe- + <minjaman dialektal>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
94222,v,2,peminjamannya,dasar,
94222.1,x,,[peng-:pe-] + <minjamannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94222.2,x,,[peng-:pe-] + <pinjamannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94222.3,x,,pe- + <minjamannya>,bentukan,[96] pe- + (<all>) + (-an)
94222.4,x,,<peminjaman> + -nya,bentukan,[34] [SFS] -nya + (<all>)
94222.5,x,,[peng-:pe-] + <minjam> + -an + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
94222.6,v,,[peng-:pe-] + <pinjam> + -an + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
94222.7,x,,[peng-:pe-] + <minjaman> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
94222.8,x,,[peng-:pe-] + <pinjaman> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
94222.9,x,,pe- + <minjam> + -an + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
94222.1,x,,pe- + <minjaman> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
94222.11,x,,<peminjam> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
94223,v,5,peminjamnya,dasar,
94223.1,x,,[peng-:pe-] + <minjamnya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94223.2,x,,[peng-:pe-] + <pinjamnya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94223.3,x,,pe- + <minjamnya>,bentukan,[96] pe- + (<all>) + (-an)
94223.4,x,,<peminjam> + -nya,bentukan,[34] [SFS] -nya + (<all>)
94223.5,x,,[peng-:pe-] + <minjam> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
94223.6,v,,[peng-:pe-] + <pinjam> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
94223.7,x,,pe- + <minjam> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
,,,,,
94224,k,6,peminta,dasar,
94224.1,x,,[peng-:pe-] + <minta>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94224.2,v,,[peng-:pe-] + <pinta>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94224.3,x,,pe- + <minta>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
94225,k,9,peminta-minta,dasar,
94225.1,x,,[peng-:pe-] + <minta> [-] <r>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [42] [RD] peng-|
94225.2,v,,[peng-:pe-] + <pinta> [-] <r>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [42] [RD] peng-|
,,,,,
94226,k,0,pemintakatan,dasar,
94226.1,v,,[peng-:pe-] + <mintakat> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94226.2,x,,[peng-:pe-] + <pintakat> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94226.3,x,,[peng-:pe-] + <mintakatan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94226.4,x,,[peng-:pe-] + <pintakatan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94226.5,x,,pe- + <mintakat> + -an,bentukan,[96] pe- + (<all>) + (-an)
94226.6,x,,pe- + <mintakatan>,bentukan,[96] pe- + (<all>) + (-an)
94226.7,x,,<pemintakat> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
94227,k,9,pemintal,dasar,
94227.1,x,,[peng-:pe-] + <mintal>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94227.2,v,,[peng-:pe-] + <pintal>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94227.3,x,,pe- + <mintal>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
94228,k,6,pemintalan,dasar,
94228.1,x,,[peng-:pe-] + <mintal> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94228.2,v,,[peng-:pe-] + <pintal> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94228.3,x,,[peng-:pe-] + <mintalan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
94228.4,x,,[peng-:pe-] + <pintalan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
