Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
76073,k,0,mengeritkan,dasar,
76073.1,x,,[meng-:me-] + <ngerit> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
76073.2,v,,[meng-:me-] + <kerit> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
76073.3,x,,[meng-:me-] + <ngeritkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
76073.4,x,,[meng-:me-] + <keritkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
76073.5,x,,meng- + <erit> + -kan,bentukan,[5] [VD] meng- + (<all>)
76073.6,x,,meng- + <eritkan>,bentukan,[5] [VD] meng- + (<all>)
76073.7,x,,[meng-:menge-] + <rit> + -kan,bentukan,[7] [SS] meng- + (<all>)
76073.8,x,,[meng-+ke-:me-+nge-] + <rit> + -kan,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [82] [MP] meng-+ke- + (<all>) + (-kan;-i)
76073.9,x,,[meng-+ke-:me-+nge-] + <ritkan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [82] [MP] meng-+ke- + (<all>) + (-kan;-i)
76073.1,x,,<mengerit> + -kan,bentukan,[29] [S] -kan + (<all>)
76073.11,x,,<mengeritk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
76074,v,17,mengerjai,dasar,
76074.1,x,,[meng-:me-] + <ngerja> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
76074.2,v,,[meng-:me-] + <kerja> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
76074.3,x,,[meng-:me-] + <ngerjai>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
76074.4,x,,[meng-:me-] + <kerjai>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
76074.5,x,,meng- + <erja> + -i,bentukan,[5] [VD] meng- + (<all>)
76074.6,x,,meng- + <erjai>,bentukan,[5] [VD] meng- + (<all>)
76074.7,x,,<mengerja> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
76075,v,2,mengerjaiku,dasar,
76075.1,x,,[meng-:me-] + <ngerjaiku>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
76075.2,x,,[meng-:me-] + <kerjaiku>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
76075.3,x,,meng- + <erjaiku>,bentukan,[5] [VD] meng- + (<all>)
76075.4,x,,<mengerjai> + -ku,bentukan,[32] [SFS] -ku + (<all>)
76075.5,x,,[meng-:me-] + <ngerja> + -i + -ku,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [32] [SFS] -ku + (<all>)
76075.6,v,,[meng-:me-] + <kerja> + -i + -ku,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [32] [SFS] -ku + (<all>)
76075.7,x,,[meng-:me-] + <ngerjai> + -ku,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [32] [SFS] -ku + (<all>)
76075.8,x,,[meng-:me-] + <kerjai> + -ku,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [32] [SFS] -ku + (<all>)
76075.9,x,,meng- + <erja> + -i + -ku,bentukan,[5] [VD] meng- + (<all>) => [32] [SFS] -ku + (<all>)
76075.1,x,,meng- + <erjai> + -ku,bentukan,[5] [VD] meng- + (<all>) => [32] [SFS] -ku + (<all>)
76075.11,x,,<mengerja> + -i + -ku,bentukan,[28] [S] -i + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
76076,v,2,mengerjainya,dasar,
76076.1,x,,[meng-:me-] + <ngerjainya>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
76076.2,x,,[meng-:me-] + <kerjainya>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
76076.3,x,,meng- + <erjainya>,bentukan,[5] [VD] meng- + (<all>)
76076.4,x,,<mengerjai> + -nya,bentukan,[34] [SFS] -nya + (<all>)
76076.5,x,,[meng-:me-] + <ngerja> + -i + -nya,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [34] [SFS] -nya + (<all>)
76076.6,v,,[meng-:me-] + <kerja> + -i + -nya,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [34] [SFS] -nya + (<all>)
76076.7,x,,[meng-:me-] + <ngerjai> + -nya,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [34] [SFS] -nya + (<all>)
76076.8,x,,[meng-:me-] + <kerjai> + -nya,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [34] [SFS] -nya + (<all>)
76076.9,x,,meng- + <erja> + -i + -nya,bentukan,[5] [VD] meng- + (<all>) => [34] [SFS] -nya + (<all>)
