Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
75063,k,0,menganjung-anjung,dasar,
75063.1,v,,meng- + <anjung> [-] <r>,bentukan,[5] [VD] meng- + (<all>) => [25] [RD] meng-|
,,,,,
75064,k,0,menganjung-anjungkan,dasar,
75064.1,v,,meng- + <anjung> [-] <r> + -kan,bentukan,[5] [VD] meng- + (<all>) => [25] [RD] meng-|
,,,,,
75065,k,0,menganjungkan,dasar,
75065.1,x,,[meng-:me-] + <nganjung> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75065.2,x,,[meng-:me-] + <kanjung> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75065.3,x,,[meng-:me-] + <nganjungkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75065.4,x,,[meng-:me-] + <kanjungkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75065.5,v,,meng- + <anjung> + -kan,bentukan,[5] [VD] meng- + (<all>)
75065.6,x,,meng- + <anjungkan>,bentukan,[5] [VD] meng- + (<all>)
75065.7,x,,<menganjung> + -kan,bentukan,[29] [S] -kan + (<all>)
75065.8,x,,<menganjungk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
75066,k,5,menganjur,dasar,
75066.1,x,,[meng-:me-] + <nganjur>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75066.2,x,,[meng-:me-] + <kanjur>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75066.3,v,,meng- + <anjur>,bentukan,[5] [VD] meng- + (<all>)
,,,,,
75067,k,0,menganjur diri,dasar,
75067.1,x,,[meng-:me-] + <nganjur dir> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75067.2,x,,[meng-:me-] + <kanjur dir> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75067.3,x,,[meng-:me-] + <nganjur diri>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75067.4,x,,[meng-:me-] + <kanjur diri>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75067.5,x,,meng- + <anjur dir> + -i,bentukan,[5] [VD] meng- + (<all>)
75067.6,x,,meng- + <anjur diri>,bentukan,[5] [VD] meng- + (<all>)
75067.7,x,,<menganjur dir> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
75068,k,0,menganjur surut,dasar,
