Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
57707,k,0,kognisi sosial,dasar,
,,,,,
57708,v,4,kognisinya,dasar,
57708.1,v,,<kognisi> + -nya,bentukan,[34] [SFS] -nya + (<all>)
57708.2,x,,<kognis> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
57709,k,358,kognitif,dasar,
,,,,,
57710,v,2,kognitivisme,dasar,
57710.1,x,,<kognitiv> + -isme,bentukan,[89] [S] -isme + (<all>)
,,,,,
57711,k,0,kogongo,dasar,
,,,,,
57712,k,0,kohabitasi,dasar,
57712.1,x,,<kohabitas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
57713,k,47,koheren,dasar,
,,,,,
57714,k,29,koherensi,dasar,
57714.1,x,,<koherens> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
57715,k,0,koherensi pusat,dasar,
,,,,,
57716,v,2,koherensif,dasar,
,,,,,
57717,v,2,koherensinya,dasar,
57717.1,v,,<koherensi> + -nya,bentukan,[34] [SFS] -nya + (<all>)
57717.2,x,,<koherens> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
57718,k,48,kohesi,dasar,
57718.1,x,,<kohes> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
57719,k,0,kohesi cair,dasar,
,,,,,
57720,k,0,kohesi sosial,dasar,
,,,,,
57721,k,16,kohesif,dasar,
,,,,,
57722,v,19,kohesivitas,dasar,
57722.1,x,,<kohesiv> + -itas,bentukan,[205] [S] -itas + (<others>)
,,,,,
57723,v,2,kohesivitasnya,dasar,
57723.1,v,,<kohesivitas> + -nya,bentukan,[34] [SFS] -nya + (<all>)
57723.2,x,,<kohesiv> + -itas + -nya,bentukan,[205] [S] -itas + (<others>) => [34] [SFS] -nya + (<all>)
,,,,,
57724,k,0,kohiponim,dasar,
,,,,,
57725,k,0,kohir,dasar,
,,,,,
57726,k,0,kohlea,dasar,
,,,,,
57727,k,0,kohol,dasar,
,,,,,
57728,k,0,kohong,dasar,
,,,,,
57729,k,2,kohor,dasar,
,,,,,
57730,k,0,kohor kelahiran,dasar,
57730.1,x,,<kohor kelahir> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
57731,k,0,kohor perkawinan,dasar,
57731.1,x,,<kohor perkawin> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
57732,k,26,kohort,dasar,
,,,,,
57733,k,0,kohu-kohu,dasar,
57733.1,v,,<kohu> [-] <r>,bentukan,[23] [RD] |
,,,,,
57734,k,75,koi,dasar,
57734.1,x,,<ko> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
57735,k,9,koil,dasar,
,,,,,
57736,k,0,koimetrofobia,dasar,
57736.1,x,,<koimetro> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
57737,k,95,koin,dasar,
,,,,,
57738,v,11,koin-koin,dasar,
57738.1,v,,<koin> [-] <r>,bentukan,[23] [RD] |
,,,,,
57739,k,3,koinfeksi,dasar,
57739.1,x,,<koinfeks> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
57740,k,0,koinonifobia,dasar,
57740.1,x,,<koinoni> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
57741,k,4,koinsiden,dasar,
,,,,,
57742,k,0,koinsidensi,dasar,
57742.1,x,,<koinsidens> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
57743,k,0,koipuk,dasar,
,,,,,
57744,k,3,koit,dasar,
,,,,,
57745,k,0,koitofobia,dasar,
57745.1,x,,<koito> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
57746,k,2,koitus,dasar,
,,,,,
57747,k,0,koitus interuptus,dasar,
,,,,,
57748,k,0,koiwai,dasar,
57748.1,x,,<koiwa> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
57749,c,27,koja,dasar,khoja
,,,,,
57750,k,0,kojah,dasar,
,,,,,
57751,k,0,kojang,dasar,
,,,,,
57752,k,0,kojoh,dasar,
,,,,,
57753,k,0,kojol,dasar,
,,,,,
57754,k,0,kojor,dasar,
,,,,,
57755,k,972,kok,dasar,
,,,,,
57756,k,6,koka,dasar,
,,,,,
57757,k,0,koka ana,dasar,
,,,,,
57758,k,0,kokah,dasar,
57758.1,x,,<ko> + -kah,bentukan,[30] [FS] -kah + (<all>)
,,,,,
57759,c,21,kokain,dasar,kokaina
,,,,,
57760,k,0,kokaina,dasar,
,,,,,
57761,k,0,kokainisasi,dasar,
57761.1,x,,<kokainisas> + -i,bentukan,[28] [S] -i + (<all>)
57761.2,x,,<kokaini> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i)
57761.3,x,,<kokainis> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is)
57761.4,v,,<kokain> + -isasi,bentukan,[169] [S] -isasi + (<others>)
,,,,,
57762,k,0,kokainisme,dasar,
57762.1,v,,<kokain> + -isme,bentukan,[89] [S] -isme + (<all>)
,,,,,
57763,k,3,kokam,dasar,
,,,,,
57764,k,3,kokang,dasar,
,,,,,
57765,k,0,kokarde,dasar,
,,,,,
57766,k,0,kokarsinogen,dasar,
,,,,,
57767,k,8,kokas,dasar,
,,,,,
57768,k,0,kokas alam,dasar,
,,,,,
57769,k,0,kokas alami,dasar,
57769.1,x,,<kokas alam> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
57770,k,0,kokas metalurgi,dasar,
57770.1,x,,<kokas metalurg> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
57771,k,0,kokas minyak bumi,dasar,
57771.1,x,,<kokas minyak bum> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
57772,k,76,koki,dasar,
57772.1,x,,<kok> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
57773,k,0,kokila,dasar,
,,,,,
57774,k,0,kokinea,dasar,
,,,,,
57775,k,0,kokiraba,dasar,
,,,,,
57776,k,3,koklea,dasar,
,,,,,
57777,k,0,kokoda,dasar,
,,,,,
57778,k,566,kokoh,dasar,
,,,,,
57779,v,5,kokohkan,dasar,
57779.1,v,,<kokoh> + -kan,bentukan,[29] [S] -kan + (<all>)
57779.2,x,,<kokohk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
57780,v,2,kokohkanlah,dasar,
57780.1,v,,<kokohkan> + -lah,bentukan,[31] [FS] -lah + (<all>)
57780.2,v,,<kokoh> + -kan + -lah,bentukan,[29] [S] -kan + (<all>) => [31] [FS] -lah + (<all>)
57780.3,x,,<kokohk> + -an + -lah,bentukan,[38] [S] -an + (<all>) => [31] [FS] -lah + (<all>)
,,,,,
57781,v,2,kokohlah,dasar,
57781.1,v,,<kokoh> + -lah,bentukan,[31] [FS] -lah + (<all>)
,,,,,
57782,v,24,kokohnya,dasar,
