Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
95754,v,51,penerusnya,dasar,
95754.1,x,,[peng-:pe-] + <nerusnya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95754.2,x,,[peng-:pe-] + <terusnya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95754.3,x,,pe- + <nerusnya>,bentukan,[96] pe- + (<all>) + (-an)
95754.4,x,,<penerus> + -nya,bentukan,[34] [SFS] -nya + (<all>)
95754.5,x,,[peng-:pe-] + <nerus> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
95754.6,v,,[peng-:pe-] + <terus> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
95754.7,x,,pe- + <nerus> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
,,,,,
95755,k,0,penes,dasar,
95755.1,x,,[peng-:pe-] + <nes>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95755.2,x,,[peng-:pe-] + <tes>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95755.3,x,,pe- + <nes>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
95756,k,0,penesak,dasar,
95756.1,x,,[peng-:pe-] + <nesak>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95756.2,x,,[peng-:pe-] + <tesak>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95756.3,x,,pe- + <nesak>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
95757,k,3,penetak,dasar,
95757.1,x,,[peng-:pe-] + <netak>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95757.2,v,,[peng-:pe-] + <tetak>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95757.3,x,,pe- + <netak>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
95758,k,0,penetakan,dasar,
95758.1,x,,[peng-:pe-] + <netak> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95758.2,v,,[peng-:pe-] + <tetak> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95758.3,x,,[peng-:pe-] + <netakan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95758.4,x,,[peng-:pe-] + <tetakan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95758.5,x,,pe- + <netak> + -an,bentukan,[96] pe- + (<all>) + (-an)
95758.6,x,,pe- + <netakan>,bentukan,[96] pe- + (<all>) + (-an)
95758.7,x,,<peneta> + -kan,bentukan,[29] [S] -kan + (<all>)
95758.8,x,,<penetak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
95759,k,7,penetap,dasar,
95759.1,x,,[peng-:pe-] + <netap>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95759.2,v,,[peng-:pe-] + <tetap>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95759.3,x,,pe- + <netap>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
95760,k,2296,penetapan,dasar,
95760.1,x,,[peng-:pe-] + <netap> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95760.2,v,,[peng-:pe-] + <tetap> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95760.3,x,,[peng-:pe-] + <netapan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95760.4,x,,[peng-:pe-] + <tetapan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95760.5,x,,pe- + <netap> + -an,bentukan,[96] pe- + (<all>) + (-an)
95760.6,x,,pe- + <netapan>,bentukan,[96] pe- + (<all>) + (-an)
95760.7,x,,<penetap> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
95761,v,68,penetapannya,dasar,
95761.1,x,,[peng-:pe-] + <netapannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95761.2,x,,[peng-:pe-] + <tetapannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95761.3,x,,pe- + <netapannya>,bentukan,[96] pe- + (<all>) + (-an)
95761.4,x,,<penetapan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
95761.5,x,,[peng-:pe-] + <netap> + -an + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
95761.6,v,,[peng-:pe-] + <tetap> + -an + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
95761.7,x,,[peng-:pe-] + <netapan> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
95761.8,x,,[peng-:pe-] + <tetapan> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
95761.9,x,,pe- + <netap> + -an + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
95761.1,x,,pe- + <netapan> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
95761.11,x,,<penetap> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
95762,k,4,penetas,dasar,
95762.1,x,,[peng-:pe-] + <netas>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95762.2,v,,[peng-:pe-] + <tetas>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95762.3,x,,pe- + <netas>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
95763,k,29,penetasan,dasar,
95763.1,x,,[peng-:pe-] + <netas> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95763.2,v,,[peng-:pe-] + <tetas> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95763.3,x,,[peng-:pe-] + <netasan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95763.4,x,,[peng-:pe-] + <tetasan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95763.5,x,,pe- + <netas> + -an,bentukan,[96] pe- + (<all>) + (-an)
95763.6,x,,pe- + <netasan>,bentukan,[96] pe- + (<all>) + (-an)
95763.7,x,,<penetas> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
95764,k,0,penetekan,dasar,
95764.1,x,,[peng-:pe-] + <netek> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95764.2,v,,[peng-:pe-] + <tetek> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95764.3,x,,[peng-:pe-] + <netekan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95764.4,x,,[peng-:pe-] + <tetekan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95764.5,x,,pe- + <netek> + -an,bentukan,[96] pe- + (<all>) + (-an)
95764.6,x,,pe- + <netekan>,bentukan,[96] pe- + (<all>) + (-an)
95764.7,x,,<penete> + -kan,bentukan,[29] [S] -kan + (<all>)
95764.8,x,,<penetek> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
95765,k,0,penetes,dasar,
95765.1,x,,[peng-:pe-] + <netes>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95765.2,v,,[peng-:pe-] + <tetes>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95765.3,x,,pe- + <netes>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
95766,k,0,penetesan,dasar,
95766.1,x,,[peng-:pe-] + <netes> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95766.2,v,,[peng-:pe-] + <tetes> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95766.3,x,,[peng-:pe-] + <netesan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95766.4,x,,[peng-:pe-] + <tetesan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95766.5,x,,pe- + <netes> + -an,bentukan,[96] pe- + (<all>) + (-an)
95766.6,x,,pe- + <netesan>,bentukan,[96] pe- + (<all>) + (-an)
95766.7,x,,<penetes> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
95767,v,6,penetral,dasar,
95767.1,v,,[peng-:pe-] + <netral>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95767.2,x,,[peng-:pe-] + <tetral>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95767.3,x,,pe- + <netral>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
95768,k,3,penetralan,dasar,
95768.1,v,,[peng-:pe-] + <netral> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95768.2,x,,[peng-:pe-] + <tetral> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95768.3,x,,[peng-:pe-] + <netralan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95768.4,x,,[peng-:pe-] + <tetralan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95768.5,x,,pe- + <netral> + -an,bentukan,[96] pe- + (<all>) + (-an)
95768.6,x,,pe- + <netralan>,bentukan,[96] pe- + (<all>) + (-an)
95768.7,x,,<penetral> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
95769,k,243,penetrasi,dasar,
95769.1,x,,[peng-:pe-] + <netrasi>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95769.2,x,,[peng-:pe-] + <tetrasi>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95769.3,x,,pe- + <netrasi>,bentukan,[96] pe- + (<all>) + (-an)
95769.4,x,,<penetras> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
95770,v,13,penetrasinya,dasar,
95770.1,x,,[peng-:pe-] + <netrasinya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95770.2,x,,[peng-:pe-] + <tetrasinya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95770.3,x,,pe- + <netrasinya>,bentukan,[96] pe- + (<all>) + (-an)
95770.4,v,,<penetrasi> + -nya,bentukan,[34] [SFS] -nya + (<all>)
95770.5,x,,[peng-:pe-] + <netrasi> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
95770.6,x,,[peng-:pe-] + <tetrasi> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
95770.7,x,,pe- + <netrasi> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
95770.8,x,,<penetras> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
95771,v,6,penetratif,dasar,
95771.1,x,,[peng-:pe-] + <netratif>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95771.2,x,,[peng-:pe-] + <tetratif>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95771.3,x,,pe- + <netratif>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
95772,k,5,penetrometer,dasar,
95772.1,x,,[peng-:pe-] + <netrometer>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95772.2,x,,[peng-:pe-] + <tetrometer>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
95772.3,x,,pe- + <netrometer>,bentukan,[96] pe- + (<all>) + (-an)
95772.4,x,,<penetro> + -meter,bentukan,[189] [S] -meter + (<all>)
,,,,,
95773,k,0,penetron,dasar,
95773.1,x,,[peng-:pe-] + <netron>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
