Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
677,v,7,adiningrat,dasar,
,,,,,
678,d,0,adinugraha,dasar,
,,,,,
679,k,0,adion,dasar,
,,,,,
680,k,0,adiparwa,dasar,
,,,,,
681,k,49,adipati,dasar,
681.1,x,,<adipat> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
682,k,0,adipatni,dasar,
682.1,x,,<adipatn> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
683,k,0,adipektomi,dasar,
683.1,x,,<adipektom> + -i,bentukan,[28] [S] -i + (<all>)
683.2,x,,<adipek> + -tomi,bentukan,[200] [S] -tomi + (<all>)
,,,,,
684,k,0,adipenghantar,dasar,
,,,,,
685,k,0,adiperagawan,dasar,
685.1,x,,<adiperagaw> + -an,bentukan,[38] [S] -an + (<all>)
685.2,x,,<adiperaga> + -wan,bentukan,[180] [S] -wan + (<others>)
685.3,x,,<adiperag> + [-wan:-awan],bentukan,[18000001] [S] -wan + (<all>)
,,,,,
686,v,3,adiperdana,dasar,
,,,,,
687,v,2,adiperkasa,dasar,
,,,,,
688,k,20,adiposa,dasar,
,,,,,
689,v,5,adipose,dasar,
,,,,,
690,k,6,adiposit,dasar,
,,,,,
691,k,2,adipositas,dasar,
691.1,x,,<adipos> + -itas,bentukan,[205] [S] -itas + (<others>)
,,,,,
692,v,4,adipradana,dasar,
,,,,,
693,k,0,adipsia,dasar,
,,,,,
694,k,0,adipuisi,dasar,
694.1,x,,<adipuis> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
695,k,18,adipura,dasar,
,,,,,
696,k,0,adipurna,dasar,
,,,,,
697,v,3,adiputra,dasar,
,,,,,
698,k,0,adiraja,dasar,
,,,,,
699,k,0,adiratna,dasar,
,,,,,
700,k,0,adisatria,dasar,
,,,,,
701,k,0,adiseni,dasar,
701.1,x,,<adisen> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
702,k,9,adisi,dasar,
702.1,x,,<adis> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
703,k,0,adisional,dasar,
,,,,,
704,k,0,adisiswa,dasar,
,,,,,
705,k,22,adit,dasar,
,,,,,
706,k,40,aditama,dasar,
,,,,,
707,k,0,aditi,dasar,
707.1,x,,<adit> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
708,k,42,aditif,dasar,
,,,,,
709,k,0,aditokoh,dasar,
,,,,,
710,k,0,aditorium,dasar,
,,,,,
711,k,0,aditya,dasar,
,,,,,
712,k,0,adityawarman,dasar,
712.1,x,,<adityawarm> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
713,k,0,adiwacana,dasar,
,,,,,
714,k,0,adiwangsa,dasar,
,,,,,
715,k,0,adiwarna,dasar,
,,,,,
716,k,2,adiwastra,dasar,
,,,,,
717,k,0,adiwicara,dasar,
,,,,,
718,k,0,adiwidia,dasar,
,,,,,
719,v,8,adiwijaya,dasar,
,,,,,
720,k,0,adiwira,dasar,
,,,,,
721,k,8,adiwiyata,dasar,
,,,,,
722,k,0,adiyuswa,dasar,
,,,,,
723,k,0,adjektif,dasar,
,,,,,
724,k,25,adjektiva,dasar,
,,,,,
725,k,2,adjektival,dasar,
,,,,,
726,k,4,adjudikasi,dasar,
726.1,x,,<adjudikas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
727,k,0,adjuster,dasar,
,,,,,
728,k,10,adjuvan,dasar,
728.1,x,,<adjuv> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
729,k,0,adlib,dasar,
,,,,,
730,v,64,admin,dasar,
,,,,,
731,k,1972,administrasi,dasar,
731.1,x,,<administras> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
732,k,0,administrasi arsip,dasar,
,,,,,
733,k,0,administrasi kearsipan,dasar,
733.1,x,,<administrasi kearsip> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
734,k,0,administrasi kependudukan,dasar,
734.1,x,,<administrasi kependudu> + -kan,bentukan,[29] [S] -kan + (<all>)
734.2,x,,<administrasi kependuduk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
735,k,0,administrasi perpustakaan,dasar,
735.1,x,,<administrasi perpustaka> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
736,k,0,administrasi program,dasar,
,,,,,
737,x,5,administrasif,dasar,
,,,,,
738,k,1060,administratif,dasar,
,,,,,
739,k,199,administrator,dasar,
,,,,,
740,k,0,administrator pangkalan data,dasar,
,,,,,
741,v,3,administratornya,dasar,
