Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
96468,v,15,pengeluaran-pengeluaran,dasar,
96468.1,x,,<pengeluaran> [-] <r>,bentukan,[23] [RD] |
96468.2,x,,[peng-:pe-] + <ngeluar> + -an [-] [peng-:pe-] + <r> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] |
96468.3,v,,[peng-:pe-] + <keluar> + -an [-] [peng-:pe-] + <r> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] |
96468.4,x,,[peng-:pe-] + <ngeluaran> [-] [peng-:pe-] + <r>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] |
96468.5,x,,[peng-:pe-] + <keluaran> [-] [peng-:pe-] + <r>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] |
96468.6,x,,peng- + <eluar> + -an [-] peng- + <r> + -an,bentukan,[12] [VD] peng- + (<all>) => [23] [RD] |
96468.7,x,,peng- + <eluaran> [-] peng- + <r>,bentukan,[12] [VD] peng- + (<all>) => [23] [RD] |
96468.8,x,,[peng-+ke-:pe-+nge-] + <luar> + -an [-] [peng-+ke-:pe-+nge-] + <r> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [83] [MP] peng-+ke- + (<all>) + (-an) => [23] [RD] |
96468.9,x,,[peng-+ke-:pe-+nge-] + <luaran> [-] [peng-+ke-:pe-+nge-] + <r>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [83] [MP] peng-+ke- + (<all>) + (-an) => [23] [RD] |
96468.1,x,,pe- + <ngeluar> + -an [-] pe- + <r> + -an,bentukan,[96] pe- + (<all>) + (-an) => [23] [RD] |
96468.11,x,,pe- + <ngeluaran> [-] pe- + <r>,bentukan,[96] pe- + (<all>) + (-an) => [23] [RD] |
96468.12,x,,<pengeluar> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
96469,v,32,pengeluarannya,dasar,
96469.1,x,,[peng-:pe-] + <ngeluarannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
96469.2,x,,[peng-:pe-] + <keluarannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
96469.3,x,,peng- + <eluarannya>,bentukan,[12] [VD] peng- + (<all>)
96469.4,x,,[peng-+ke-:pe-+nge-] + <luarannya>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [83] [MP] peng-+ke- + (<all>) + (-an)
96469.5,x,,pe- + <ngeluarannya>,bentukan,[96] pe- + (<all>) + (-an)
96469.6,x,,<pengeluaran> + -nya,bentukan,[34] [SFS] -nya + (<all>)
96469.7,x,,[peng-:pe-] + <ngeluar> + -an + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
96469.8,v,,[peng-:pe-] + <keluar> + -an + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
96469.9,x,,[peng-:pe-] + <ngeluaran> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
