Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
126234,v,6,terkomunikasikan,dasar,
126234.1,v,,ter- + <komunikasi> + -kan,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126234.2,x,,ter- + <komunikasik> + -an,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126234.3,x,,ter- + <komunikasikan>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126234.4,x,,<terkomunikasi> + -kan,bentukan,[29] [S] -kan + (<all>)
126234.5,x,,<terkomunikasik> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
126235,k,0,terkondang,dasar,
126235.1,x,,ter- + <kondang>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
126236,v,8,terkondensasi,dasar,
126236.1,x,,ter- + <kondensas> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126236.2,v,,ter- + <kondensasi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126236.3,x,,<terkondensas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126237,k,9,terkondisikan,dasar,
126237.1,v,,ter- + <kondisi> + -kan,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126237.2,x,,ter- + <kondisik> + -an,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126237.3,x,,ter- + <kondisikan>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126237.4,x,,<terkondisi> + -kan,bentukan,[29] [S] -kan + (<all>)
126237.5,x,,<terkondisik> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
126238,v,156,terkoneksi,dasar,
126238.1,x,,ter- + <koneks> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126238.2,v,,ter- + <koneksi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126238.3,x,,<terkoneks> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126239,v,3,terkoneksinya,dasar,
126239.1,x,,ter- + <koneksinya>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126239.2,x,,<terkoneksi> + -nya,bentukan,[34] [SFS] -nya + (<all>)
126239.3,x,,ter- + <koneks> + -i + -nya,bentukan,[22] ter- + (<others>) + (-i;-kan;-an) => [34] [SFS] -nya + (<all>)
126239.4,v,,ter- + <koneksi> + -nya,bentukan,[22] ter- + (<others>) + (-i;-kan;-an) => [34] [SFS] -nya + (<all>)
126239.5,x,,<terkoneks> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
126240,v,3,terkonfigurasi,dasar,
126240.1,x,,ter- + <konfiguras> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126240.2,v,,ter- + <konfigurasi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126240.3,x,,<terkonfiguras> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126241,k,127,terkonfirmasi,dasar,
126241.1,x,,ter- + <konfirmas> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126241.2,v,,ter- + <konfirmasi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126241.3,x,,<terkonfirmas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126242,v,2,terkonfirmasinya,dasar,
126242.1,x,,ter- + <konfirmasinya>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126242.2,x,,<terkonfirmasi> + -nya,bentukan,[34] [SFS] -nya + (<all>)
126242.3,x,,ter- + <konfirmas> + -i + -nya,bentukan,[22] ter- + (<others>) + (-i;-kan;-an) => [34] [SFS] -nya + (<all>)
126242.4,v,,ter- + <konfirmasi> + -nya,bentukan,[22] ter- + (<others>) + (-i;-kan;-an) => [34] [SFS] -nya + (<all>)
126242.5,x,,<terkonfirmas> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
126243,k,0,terkongkong,dasar,
126243.1,v,,ter- + <kongkong>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
126244,k,7,terkonjugasi,dasar,
126244.1,x,,ter- + <konjugas> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126244.2,v,,ter- + <konjugasi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126244.3,x,,<terkonjugas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126245,k,137,terkonsentrasi,dasar,
126245.1,x,,ter- + <konsentras> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126245.2,v,,ter- + <konsentrasi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126245.3,x,,<terkonsentras> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126246,v,4,terkonsentrasinya,dasar,
126246.1,x,,ter- + <konsentrasinya>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126246.2,x,,<terkonsentrasi> + -nya,bentukan,[34] [SFS] -nya + (<all>)
126246.3,x,,ter- + <konsentras> + -i + -nya,bentukan,[22] ter- + (<others>) + (-i;-kan;-an) => [34] [SFS] -nya + (<all>)
126246.4,v,,ter- + <konsentrasi> + -nya,bentukan,[22] ter- + (<others>) + (-i;-kan;-an) => [34] [SFS] -nya + (<all>)
126246.5,x,,<terkonsentras> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
126247,k,10,terkonsep,dasar,
126247.1,v,,ter- + <konsep>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
126248,k,3,terkonservasi,dasar,
126248.1,x,,ter- + <konservas> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126248.2,v,,ter- + <konservasi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126248.3,x,,<terkonservas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126249,k,34,terkonsolidasi,dasar,
126249.1,x,,ter- + <konsolidas> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126249.2,v,,ter- + <konsolidasi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126249.3,x,,<terkonsolidas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126250,v,2,terkonsolidasikan,dasar,
126250.1,v,,ter- + <konsolidasi> + -kan,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126250.2,x,,ter- + <konsolidasik> + -an,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126250.3,x,,ter- + <konsolidasikan>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126250.4,x,,<terkonsolidasi> + -kan,bentukan,[29] [S] -kan + (<all>)
126250.5,x,,<terkonsolidasik> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
126251,v,7,terkonstruksi,dasar,
126251.1,x,,ter- + <konstruks> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126251.2,v,,ter- + <konstruksi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126251.3,x,,<terkonstruks> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126252,v,7,terkonsumsi,dasar,
126252.1,x,,ter- + <konsums> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126252.2,v,,ter- + <konsumsi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126252.3,x,,<terkonsums> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126253,k,0,terkontak,dasar,
126253.1,v,,ter- + <kontak>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
126254,k,121,terkontaminasi,dasar,
126254.1,x,,ter- + <kontaminas> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126254.2,v,,ter- + <kontaminasi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126254.3,x,,<terkontaminas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126255,k,3,terkontrak,dasar,
126255.1,v,,ter- + <kontrak>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
126256,k,38,terkontraksi,dasar,
126256.1,x,,ter- + <kontraks> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126256.2,v,,ter- + <kontraksi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126256.3,x,,<terkontraks> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126257,k,214,terkontrol,dasar,
126257.1,v,,ter- + <kontrol>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
126258,v,2,terkonvergensi,dasar,
126258.1,x,,ter- + <konvergens> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126258.2,v,,ter- + <konvergensi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126258.3,x,,<terkonvergens> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126259,k,22,terkonversi,dasar,
126259.1,x,,ter- + <konvers> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126259.2,v,,ter- + <konversi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126259.3,x,,<terkonvers> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126260,k,7,terkooptasi,dasar,
126260.1,x,,ter- + <kooptas> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126260.2,v,,ter- + <kooptasi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126260.3,x,,<terkooptas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126261,k,164,terkoordinasi,dasar,
126261.1,x,,ter- + <koordinas> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126261.2,v,,ter- + <koordinasi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126261.3,x,,<terkoordinas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126262,k,3,terkoordinasikan,dasar,
126262.1,v,,ter- + <koordinasi> + -kan,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126262.2,x,,ter- + <koordinasik> + -an,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126262.3,x,,ter- + <koordinasikan>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126262.4,x,,<terkoordinasi> + -kan,bentukan,[29] [S] -kan + (<all>)
126262.5,x,,<terkoordinasik> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
126263,k,0,terkopi,dasar,
126263.1,x,,ter- + <kop> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126263.2,v,,ter- + <kopi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126263.3,x,,<terkop> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126264,k,30,terkoreksi,dasar,
126264.1,x,,ter- + <koreks> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126264.2,v,,ter- + <koreksi>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
126264.3,x,,<terkoreks> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
126265,v,6,terkorelasi,dasar,
