Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
123897,k,0,tempe bungkil,dasar,
,,,,,
123898,k,0,tempe gembus,dasar,
,,,,,
123899,k,0,tempe jagung,dasar,
,,,,,
123900,k,0,tempe kacang,dasar,
,,,,,
123901,k,0,tempe kemul,dasar,
,,,,,
123902,k,0,tempe kering,dasar,
,,,,,
123903,k,0,tempe keripik,dasar,
,,,,,
123904,k,0,tempe lamtoro,dasar,
,,,,,
123905,k,0,tempe orek,dasar,
,,,,,
123906,k,0,tempe turi,dasar,
123906.1,x,,<tempe tur> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
123907,v,2,tempe-tempe,dasar,
123907.1,v,,<tempe> [-] <r>,bentukan,[23] [RD] |
,,,,,
123908,k,0,tempek,dasar,
,,,,,
123909,k,65,tempel,dasar,
,,,,,
123910,k,0,tempel mata,dasar,
,,,,,
123911,t,2,tempel-menempel,dasar,
123911.1,v,,<tempel> [-] [meng-:me-] + <r>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [24] [RD] |meng-
,,,,,
123912,k,0,tempelak,dasar,
,,,,,
123913,k,54,tempelan,dasar,
123913.1,v,,<tempel> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
123914,v,3,tempelan-tempelan,dasar,
123914.1,x,,<tempelan> [-] <r>,bentukan,[23] [RD] |
123914.2,v,,<tempel> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
123915,k,5,tempeleng,dasar,
,,,,,
123916,k,3,tempelengan,dasar,
123916.1,v,,<tempeleng> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
123917,v,42,tempelkan,dasar,
123917.1,v,,<tempel> + -kan,bentukan,[29] [S] -kan + (<all>)
123917.2,x,,<tempelk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
123918,v,5,tempenya,dasar,
123918.1,v,,<tempe> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
123919,k,22,temperamen,dasar,
,,,,,
123920,k,0,temperamen sulit,dasar,
,,,,,
123921,v,2,temperamenku,dasar,
123921.1,v,,<temperamen> + -ku,bentukan,[32] [SFS] -ku + (<all>)
,,,,,
123922,k,15,temperamental,dasar,
,,,,,
123923,k,0,temperas,dasar,
,,,,,
123924,k,257,temperatur,dasar,
,,,,,
123925,v,7,temperaturnya,dasar,
123925.1,v,,<temperatur> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
