Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
60590,k,4,kumpai,dasar,
60590.1,x,,<kumpa> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
60591,k,0,kumpal,dasar,
,,,,,
60592,k,0,kumpang,dasar,
,,,,,
60593,k,0,kumpar,dasar,
,,,,,
60594,k,29,kumparan,dasar,
60594.1,v,,<kumpar> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
60595,k,0,kumparan benang,dasar,
,,,,,
60596,k,0,kumpas,dasar,
,,,,,
60597,k,0,kumpi,dasar,
60597.1,x,,<kump> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
60598,k,118,kumpul,dasar,
,,,,,
60599,k,0,kumpul kebo,dasar,
,,,,,
60600,k,828,kumpulan,dasar,
60600.1,v,,<kumpul> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
60601,k,222,kumuh,dasar,
60601.1,x,,ku- + <muh>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
60602,k,6,kumulasi,dasar,
60602.1,x,,ku- + <mulas> + -i,bentukan,[35] ku- + (<all>) + (-i;-kan)
60602.2,x,,ku- + <mulasi>,bentukan,[35] ku- + (<all>) + (-i;-kan)
60602.3,x,,<kumulas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
60603,k,0,kumulasi objektif,dasar,
60603.1,x,,ku- + <mulasi objektif>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
60604,k,0,kumulasi subjektif,dasar,
60604.1,x,,ku- + <mulasi subjektif>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
60605,k,312,kumulatif,dasar,
60605.1,x,,ku- + <mulatif>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
60606,k,6,kumulonimbus,dasar,
60606.1,x,,ku- + <mulonimbus>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
60607,k,5,kumulus,dasar,
60607.1,x,,ku- + <mulus>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
60608,k,0,kumulus cuaca cerah,dasar,
60608.1,x,,ku- + <mulus cuaca cerah>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
60609,k,0,kumulus gulung,dasar,
60609.1,x,,ku- + <mulus gulung>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
60610,k,10,kumur,dasar,
60610.1,x,,ku- + <mur>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
60611,k,0,kumus,dasar,
60611.1,x,,ku- + <mus>,bentukan,[35] ku- + (<all>) + (-i;-kan)
