Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
92604,k,0,pelepasan awan,dasar,
92604.1,x,,[peng-:pe-] + <lepasan aw> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92604.2,x,,[peng-:pe-] + <lepasan awan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92604.3,x,,pe- + <lepasan aw> + -an,bentukan,[96] pe- + (<all>) + (-an)
92604.4,x,,pe- + <lepasan awan>,bentukan,[96] pe- + (<all>) + (-an)
92604.5,x,,<pelepasan aw> + -an,bentukan,[38] [S] -an + (<all>)
92604.6,x,,<pelepasan a> + -wan,bentukan,[180] [S] -wan + (<others>)
92604.7,x,,<pelepasan > + [-wan:-awan],bentukan,[18000001] [S] -wan + (<all>)
,,,,,
92605,k,0,pelepasan bersyarat,dasar,
92605.1,x,,[peng-:pe-] + <lepasan bersyarat>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92605.2,x,,pe- + <lepasan bersyarat>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
92606,k,0,pelepasan kabut,dasar,
92606.1,x,,[peng-:pe-] + <lepasan kabut>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92606.2,x,,pe- + <lepasan kabut>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
92607,k,0,pelepasan lambung,dasar,
92607.1,x,,[peng-:pe-] + <lepasan lambung>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92607.2,x,,pe- + <lepasan lambung>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
92608,k,0,pelepasan paha,dasar,
92608.1,x,,[peng-:pe-] + <lepasan paha>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92608.2,x,,pe- + <lepasan paha>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
92609,k,0,pelepasan spora,dasar,
92609.1,x,,[peng-:pe-] + <lepasan spora>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92609.2,x,,pe- + <lepasan spora>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
92610,v,5,pelepasannya,dasar,
92610.1,x,,[peng-:pe-] + <lepasannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92610.2,x,,pe- + <lepasannya>,bentukan,[96] pe- + (<all>) + (-an)
92610.3,x,,<pelepasan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
92610.4,x,,[peng-:pe-] + <lepas> + -an + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
92610.5,x,,[peng-:pe-] + <lepasan> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
92610.6,v,,pe- + <lepas> + -an + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
92610.7,x,,pe- + <lepasan> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
92610.8,x,,<pelepas> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
92611,k,5,pelepasliaran,dasar,
92611.1,x,,[peng-:pe-] + <lepasliar> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92611.2,x,,[peng-:pe-] + <lepasliaran>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92611.3,v,,pe- + <lepasliar> + -an,bentukan,[96] pe- + (<all>) + (-an)
92611.4,x,,pe- + <lepasliaran>,bentukan,[96] pe- + (<all>) + (-an)
92611.5,x,,<pelepasliar> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
92612,k,0,pelepes,dasar,
92612.1,x,,[peng-:pe-] + <lepes>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92612.2,x,,pe- + <lepes>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
92613,k,3,pelepuhan,dasar,
92613.1,x,,[peng-:pe-] + <lepuh> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92613.2,x,,[peng-:pe-] + <lepuhan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92613.3,v,,pe- + <lepuh> + -an,bentukan,[96] pe- + (<all>) + (-an)
92613.4,x,,pe- + <lepuhan>,bentukan,[96] pe- + (<all>) + (-an)
92613.5,x,,<pelepuh> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
92614,k,0,pelerai,dasar,
92614.1,v,,[peng-:pe-] + <lerai>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92614.2,x,,pe- + <lerai>,bentukan,[96] pe- + (<all>) + (-an)
92614.3,x,,<pelera> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
92615,k,0,pelerai demam,dasar,
92615.1,x,,[peng-:pe-] + <lerai demam>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92615.2,x,,pe- + <lerai demam>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
92616,k,6,peleraian,dasar,
92616.1,x,,[peng-:pe-] + <lerai> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92616.2,x,,[peng-:pe-] + <leraian>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
