Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
93731,k,42,pembobolan,dasar,
93731.1,v,,[peng-:pem-] + <bobol> + -an,bentukan,[9] peng- + (b;f;v) + (-an)
93731.2,x,,[peng-:pem-] + <bobolan>,bentukan,[9] peng- + (b;f;v) + (-an)
93731.3,x,,pe- + <mbobol> + -an,bentukan,[96] pe- + (<all>) + (-an)
93731.4,x,,pe- + <mbobolan>,bentukan,[96] pe- + (<all>) + (-an)
93731.5,x,,<pembobol> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
93732,k,7,pembobot,dasar,
93732.1,v,,[peng-:pem-] + <bobot>,bentukan,[9] peng- + (b;f;v) + (-an)
93732.2,x,,pe- + <mbobot>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
93733,k,78,pembobotan,dasar,
93733.1,v,,[peng-:pem-] + <bobot> + -an,bentukan,[9] peng- + (b;f;v) + (-an)
93733.2,x,,[peng-:pem-] + <bobotan>,bentukan,[9] peng- + (b;f;v) + (-an)
93733.3,x,,pe- + <mbobot> + -an,bentukan,[96] pe- + (<all>) + (-an)
93733.4,x,,pe- + <mbobotan>,bentukan,[96] pe- + (<all>) + (-an)
93733.5,x,,<pembobot> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
93734,k,14,pembocor,dasar,
93734.1,v,,[peng-:pem-] + <bocor>,bentukan,[9] peng- + (b;f;v) + (-an)
93734.2,x,,pe- + <mbocor>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
93735,k,10,pembocoran,dasar,
93735.1,v,,[peng-:pem-] + <bocor> + -an,bentukan,[9] peng- + (b;f;v) + (-an)
93735.2,x,,[peng-:pem-] + <bocoran>,bentukan,[9] peng- + (b;f;v) + (-an)
93735.3,x,,pe- + <mbocor> + -an,bentukan,[96] pe- + (<all>) + (-an)
93735.4,x,,pe- + <mbocoran>,bentukan,[96] pe- + (<all>) + (-an)
93735.5,x,,<pembocor> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
93736,k,0,pembocoran rahasia,dasar,
93736.1,x,,[peng-:pem-] + <bocoran rahasia>,bentukan,[9] peng- + (b;f;v) + (-an)
93736.2,x,,pe- + <mbocoran rahasia>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
93737,k,0,pembocoran rahasia jabatan,dasar,
93737.1,x,,[peng-:pem-] + <bocoran rahasia jabat> + -an,bentukan,[9] peng- + (b;f;v) + (-an)
93737.2,x,,[peng-:pem-] + <bocoran rahasia jabatan>,bentukan,[9] peng- + (b;f;v) + (-an)
93737.3,x,,pe- + <mbocoran rahasia jabat> + -an,bentukan,[96] pe- + (<all>) + (-an)
93737.4,x,,pe- + <mbocoran rahasia jabatan>,bentukan,[96] pe- + (<all>) + (-an)
93737.5,x,,<pembocoran rahasia jabat> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
93738,k,15,pembodohan,dasar,
93738.1,v,,[peng-:pem-] + <bodoh> + -an,bentukan,[9] peng- + (b;f;v) + (-an)
93738.2,x,,[peng-:pem-] + <bodohan>,bentukan,[9] peng- + (b;f;v) + (-an)
93738.3,x,,pe- + <mbodoh> + -an,bentukan,[96] pe- + (<all>) + (-an)
93738.4,x,,pe- + <mbodohan>,bentukan,[96] pe- + (<all>) + (-an)
93738.5,x,,<pembodoh> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
93739,k,30,pembohong,dasar,
93739.1,v,,[peng-:pem-] + <bohong>,bentukan,[9] peng- + (b;f;v) + (-an)
93739.2,x,,pe- + <mbohong>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
93740,k,9,pembohongan,dasar,
93740.1,v,,[peng-:pem-] + <bohong> + -an,bentukan,[9] peng- + (b;f;v) + (-an)
93740.2,x,,[peng-:pem-] + <bohongan>,bentukan,[9] peng- + (b;f;v) + (-an)
93740.3,x,,pe- + <mbohong> + -an,bentukan,[96] pe- + (<all>) + (-an)
93740.4,x,,pe- + <mbohongan>,bentukan,[96] pe- + (<all>) + (-an)
93740.5,x,,<pembohong> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
93741,k,0,pembohongan publik,dasar,
93741.1,x,,[peng-:pem-] + <bohongan publik>,bentukan,[9] peng- + (b;f;v) + (-an)
93741.2,x,,pe- + <mbohongan publik>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
93742,k,0,pemboikot,dasar,
93742.1,v,,[peng-:pem-] + <boikot>,bentukan,[9] peng- + (b;f;v) + (-an)
93742.2,x,,pe- + <mboikot>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
93743,k,12,pemboikotan,dasar,
93743.1,v,,[peng-:pem-] + <boikot> + -an,bentukan,[9] peng- + (b;f;v) + (-an)
93743.2,x,,[peng-:pem-] + <boikotan>,bentukan,[9] peng- + (b;f;v) + (-an)
93743.3,x,,pe- + <mboikot> + -an,bentukan,[96] pe- + (<all>) + (-an)
93743.4,x,,pe- + <mboikotan>,bentukan,[96] pe- + (<all>) + (-an)
93743.5,x,,<pemboikot> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
93744,k,0,pembokong,dasar,
93744.1,v,,[peng-:pem-] + <bokong>,bentukan,[9] peng- + (b;f;v) + (-an)
93744.2,x,,pe- + <mbokong>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
93745,k,0,pembokongan,dasar,
93745.1,v,,[peng-:pem-] + <bokong> + -an,bentukan,[9] peng- + (b;f;v) + (-an)
93745.2,x,,[peng-:pem-] + <bokongan>,bentukan,[9] peng- + (b;f;v) + (-an)
93745.3,x,,pe- + <mbokong> + -an,bentukan,[96] pe- + (<all>) + (-an)
93745.4,x,,pe- + <mbokongan>,bentukan,[96] pe- + (<all>) + (-an)
93745.5,x,,<pembokong> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
93746,v,5,pembolehan,dasar,
93746.1,v,,[peng-:pem-] + <boleh> + -an,bentukan,[9] peng- + (b;f;v) + (-an)
93746.2,x,,[peng-:pem-] + <bolehan>,bentukan,[9] peng- + (b;f;v) + (-an)
93746.3,x,,pe- + <mboleh> + -an,bentukan,[96] pe- + (<all>) + (-an)
93746.4,x,,pe- + <mbolehan>,bentukan,[96] pe- + (<all>) + (-an)
93746.5,x,,<pemboleh> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
93747,k,0,pembolong,dasar,
