Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
2019,v,73,akhiri,dasar,
2019.1,v,,<akhir> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2020,v,3,akhirku,dasar,
2020.1,v,,<akhir> + -ku,bentukan,[32] [SFS] -ku + (<all>)
,,,,,
2021,v,2,akhirmu,dasar,
2021.1,v,,<akhir> + -mu,bentukan,[33] [SFS] -mu + (<all>)
,,,,,
2022,k,5721,akhirnya,dasar,
2022.1,v,,<akhir> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
2023,k,0,akhirul kalam,dasar,
,,,,,
2024,k,2,akhirulkalam,dasar,
,,,,,
2025,k,0,akhirusanah,dasar,
,,,,,
2026,k,263,akhlak,dasar,
,,,,,
2027,k,2,akhlaki,dasar,
2027.1,v,,<akhlak> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2028,v,24,akhlaknya,dasar,
2028.1,v,,<akhlak> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
2029,c,17,akhlaq,dasar,akhlak
,,,,,
2030,k,0,akhlas,dasar,
,,,,,
2031,c,3,akhli,dasar,ahli
2031.1,x,,<akhl> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2032,k,0,akhtaj,dasar,
,,,,,
2033,k,0,akhwal,dasar,
,,,,,
2034,c,0,akhwan,dasar,ikhwan
2034.1,x,,<akhw> + -an,bentukan,[38] [S] -an + (<all>)
2034.2,x,,<akh> + -wan,bentukan,[179] [S] -wan + ([h:])
2034.3,x,,<akh> + -wan,bentukan,[180] [S] -wan + (<others>)
,,,,,
2035,k,7,akhwat,dasar,
,,,,,
2036,k,89,aki,dasar,
2036.1,x,,<ak> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2037,v,3,aki-aki,dasar,
2037.1,v,,<aki> [-] <r>,bentukan,[23] [RD] |
2037.2,x,,<ak> + -i [-] <r> + -i,bentukan,[28] [S] -i + (<all>) => [23] [RD] |
,,,,,
2038,k,5285,akibat,dasar,
,,,,,
2039,k,0,akibat hukum,dasar,
,,,,,
2040,v,30,akibat-akibat,dasar,
2040.1,v,,<akibat> [-] <r>,bentukan,[23] [RD] |
,,,,,
2041,v,12,akibat-akibatnya,dasar,
2041.1,x,,<akibat> [-] <r> + -nya,bentukan,[23] [RD] |
2041.2,v,,<akibat> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
2042,v,14,akibatkan,dasar,
2042.1,v,,<akibat> + -kan,bentukan,[29] [S] -kan + (<all>)
2042.2,x,,<akibatk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
2043,k,1399,akibatnya,dasar,
2043.1,v,,<akibat> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
2044,k,94,akidah,dasar,
,,,,,
2045,v,2,akidah-akidah,dasar,
2045.1,v,,<akidah> [-] <r>,bentukan,[23] [RD] |
,,,,,
2046,v,6,akidahnya,dasar,
2046.1,v,,<akidah> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
2047,k,40,akik,dasar,
,,,,,
2048,v,4,akikah,dasar,
2048.1,x,,<aki> + -kah,bentukan,[30] [FS] -kah + (<all>)
2048.2,x,,<ak> + -i + -kah,bentukan,[28] [S] -i + (<all>) => [30] [FS] -kah + (<all>)
,,,,,
2049,v,7,akiknya,dasar,
2049.1,v,,<akik> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
2050,k,70,akil,dasar,
,,,,,
2051,k,0,akil balig,dasar,
,,,,,
2052,k,2,akilah,dasar,
2052.1,x,,<aki> + -lah,bentukan,[31] [FS] -lah + (<all>)
2052.2,x,,<ak> + -i + -lah,bentukan,[28] [S] -i + (<all>) => [31] [FS] -lah + (<all>)
,,,,,
2053,k,0,akinesia,dasar,
,,,,,
2054,k,0,akinesis,dasar,
2054.1,x,,<akinesi> + [-is:-s],bentukan,[177] [S] -is + (i)
2054.2,x,,<akines> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
2055,k,0,akinet,dasar,
,,,,,
2056,k,0,akinetik,dasar,
,,,,,
2057,k,0,akinetopsia,dasar,
,,,,,
2058,k,5,aking,dasar,
,,,,,
2059,v,3,akinya,dasar,
2059.1,v,,<aki> + -nya,bentukan,[34] [SFS] -nya + (<all>)
2059.2,x,,<ak> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
2060,k,4,akit,dasar,
,,,,,
2061,k,0,akiyowa,dasar,
,,,,,
2062,k,0,akla,dasar,
,,,,,
2063,k,44,aklamasi,dasar,
2063.1,x,,<aklamas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2064,k,0,aklasia,dasar,
,,,,,
2065,k,0,akli,dasar,
2065.1,x,,<akl> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2066,k,0,akliah,dasar,
2066.1,x,,<akl> + -iah,bentukan,[175] [S] -iah + (<others>)
,,,,,
2067,k,0,aklimasi,dasar,
2067.1,x,,<aklimas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2068,k,27,aklimatisasi,dasar,
2068.1,x,,<aklimatisas> + -i,bentukan,[28] [S] -i + (<all>)
2068.2,x,,<aklimati> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i)
2068.3,x,,<aklimatis> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is)
2068.4,x,,<aklimat> + -isasi,bentukan,[169] [S] -isasi + (<others>)
,,,,,
2069,k,0,aklimatisasi ketinggian,dasar,
2069.1,x,,<aklimatisasi ketinggi> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
2070,k,0,aklorhidria,dasar,
,,,,,
2071,k,0,akluofobia,dasar,
2071.1,x,,<akluo> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
2072,k,40,akmal,dasar,
,,,,,
2073,k,0,akmatoang,dasar,
,,,,,
2074,k,0,akne,dasar,
,,,,,
2075,k,0,ako,dasar,
,,,,,
2076,k,0,akod,dasar,
,,,,,
2077,k,0,akok,dasar,
,,,,,
2078,k,0,akolade,dasar,
,,,,,
2079,k,0,akomata,dasar,
,,,,,
2080,k,327,akomodasi,dasar,
2080.1,x,,<akomodas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2081,v,6,akomodasinya,dasar,
2081.1,v,,<akomodasi> + -nya,bentukan,[34] [SFS] -nya + (<all>)
2081.2,x,,<akomodas> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
2082,k,73,akomodatif,dasar,
,,,,,
2083,k,2,akomodir,dasar,
,,,,,
2084,k,0,akon,dasar,
,,,,,
2085,k,0,akondroplasia,dasar,
,,,,,
2086,k,0,akonitase,dasar,
2086.1,x,,<akonit> + -ase,bentukan,[210] [S] -ase + (<all>)
,,,,,
2087,v,3,akonsep,dasar,
,,,,,
2088,c,2,akor,dasar,akur
,,,,,
2089,k,6,akordeon,dasar,
,,,,,
2090,k,0,akordeonis,dasar,
2090.1,x,,<akordeoni> + [-is:-s],bentukan,[177] [S] -is + (i)
2090.2,v,,<akordeon> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
2091,k,946,akrab,dasar,
,,,,,
2092,v,9,akrabi,dasar,
2092.1,v,,<akrab> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2093,v,5,akrabku,dasar,
2093.1,v,,<akrab> + -ku,bentukan,[32] [SFS] -ku + (<all>)
,,,,,
2094,k,0,akrak-akrak,dasar,
2094.1,v,,<akrak> [-] <r>,bentukan,[23] [RD] |
,,,,,
2095,v,2,akral,dasar,
,,,,,
2096,k,0,akrasia,dasar,
,,,,,
2097,k,288,akreditasi,dasar,
2097.1,x,,<akreditas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2098,v,16,akreditasinya,dasar,
2098.1,v,,<akreditasi> + -nya,bentukan,[34] [SFS] -nya + (<all>)
2098.2,x,,<akreditas> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
2099,k,0,akresi,dasar,
2099.1,x,,<akres> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2100,k,0,akriflavina,dasar,
,,,,,
2101,k,0,akrilamida,dasar,
,,,,,
2102,k,0,akrilat,dasar,
,,,,,
2103,k,21,akrilik,dasar,
,,,,,
2104,k,0,akrilonitril,dasar,
,,,,,
2105,k,0,akroasit,dasar,
,,,,,
2106,k,24,akrobat,dasar,
,,,,,
2107,k,0,akrobat hukum,dasar,
,,,,,
2108,k,0,akrobat politik,dasar,
,,,,,
2109,k,22,akrobatik,dasar,
,,,,,
2110,k,0,akrobatik udara,dasar,
,,,,,
2111,k,0,akrobatis,dasar,
2111.1,x,,<akrobati> + [-is:-s],bentukan,[177] [S] -is + (i)
2111.2,v,,<akrobat> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
2112,k,0,akroda,dasar,
,,,,,
2113,k,0,akrodermatitis,dasar,
2113.1,x,,<akrodermatiti> + [-is:-s],bentukan,[177] [S] -is + (i)
2113.2,x,,<akrodermatit> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
2114,k,0,akrodermatitis enteropatika,dasar,
,,,,,
2115,k,0,akrodinia,dasar,
,,,,,
2116,k,0,akrodon,dasar,
,,,,,
2117,k,0,akrodron,dasar,
,,,,,
2118,k,0,akrofobia,dasar,
2118.1,x,,<akro> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
2119,k,0,akrofoni,dasar,
2119.1,x,,<akrofon> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2120,k,0,akrogen,dasar,
,,,,,
2121,k,0,akroglobin,dasar,
,,,,,
2122,k,2,akrolein,dasar,
,,,,,
2123,k,0,akrolek,dasar,
,,,,,
2124,k,0,akromania,dasar,
,,,,,
2125,k,0,akromasi,dasar,
2125.1,x,,<akromas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2126,k,0,akromatik,dasar,
,,,,,
2127,k,0,akromatin,dasar,
,,,,,
2128,k,0,akromatopsia,dasar,
,,,,,
2129,k,0,akromegali,dasar,
2129.1,x,,<akromegal> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2130,k,0,akrometer,dasar,
2130.1,x,,<akro> + -meter,bentukan,[189] [S] -meter + (<all>)
,,,,,
