Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
103117,k,0,pisau penebang,dasar,
,,,,,
103118,k,0,pisau roti,dasar,
103118.1,x,,<pisau rot> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
103119,k,0,pisau sadap,dasar,
,,,,,
103120,k,0,pisau steik,dasar,
,,,,,
103121,k,0,pisau tulang,dasar,
,,,,,
103122,k,0,pisau wali,dasar,
103122.1,x,,<pisau wal> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
103123,v,3,pisau-pisau,dasar,
103123.1,v,,<pisau> [-] <r>,bentukan,[23] [RD] |
,,,,,
103124,k,0,piserengan,dasar,
103124.1,x,,<pisereng> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
103125,k,0,pises,dasar,
,,,,,
103126,k,0,pisiformis,dasar,
103126.1,x,,<pisiformi> + [-is:-s],bentukan,[177] [S] -is + (i)
103126.2,x,,<pisiform> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
103127,k,2,pisik,dasar,
,,,,,
103128,k,0,pisin,dasar,
,,,,,
103129,k,0,pisir,dasar,
,,,,,
103130,k,0,pisit,dasar,
,,,,,
103131,k,0,pisitan,dasar,
103131.1,x,,<pisit> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
103132,k,0,piskivor,dasar,
,,,,,
103133,k,0,pisovonus,dasar,
,,,,,
103134,k,7,pispot,dasar,
,,,,,
103135,k,2,pista,dasar,
,,,,,
103136,v,4,pistachio,dasar,
,,,,,
103137,k,0,pistasio,dasar,
,,,,,
103138,k,175,pistol,dasar,
,,,,,
103139,k,0,pistol air,dasar,
,,,,,
103140,k,0,pistol angin,dasar,
,,,,,
103141,k,0,pistol semen,dasar,
,,,,,
103142,k,0,pistol start,dasar,
,,,,,
103143,k,2,pistol-pistolan,dasar,
103143.1,v,,<pistol> [-] <r> + -an,bentukan,[23] [RD] |
,,,,,
103144,k,0,pistom,dasar,
,,,,,
103145,k,52,piston,dasar,
,,,,,
103146,k,0,pisuh,dasar,
,,,,,
103147,k,0,pisuhan,dasar,
103147.1,v,,<pisuh> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
103148,k,58,pit,dasar,
,,,,,
103149,k,278,pita,dasar,
,,,,,
103150,k,0,pita absorbsi,dasar,
103150.1,x,,<pita absorbs> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
103151,k,0,pita balet,dasar,
,,,,,
103152,k,0,pita cukai,dasar,
103152.1,x,,<pita cuka> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
103153,k,0,pita dasar,dasar,
,,,,,
103154,k,0,pita duga,dasar,
,,,,,
103155,k,0,pita elektron,dasar,
,,,,,
103156,k,0,pita kaset,dasar,
,,,,,
103157,k,0,pita kejut,dasar,
,,,,,
103158,k,0,pita kepar,dasar,
,,,,,
103159,k,0,pita kosong,dasar,
,,,,,
103160,k,0,pita lebar,dasar,
,,,,,
103161,k,0,pita leher,dasar,
,,,,,
103162,k,0,pita linear digital,dasar,
,,,,,
103163,k,0,pita magnetik,dasar,
,,,,,
103164,k,0,pita net,dasar,
,,,,,
103165,k,0,pita perekat,dasar,
,,,,,
103166,k,0,pita ranjau,dasar,
,,,,,
103167,k,0,pita rekaman,dasar,
103167.1,x,,<pita rekam> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
103168,k,0,pita samping,dasar,
,,,,,
103169,k,0,pita sepatu,dasar,
,,,,,
103170,k,0,pita serut,dasar,
,,,,,
103171,k,0,pita simpul,dasar,
,,,,,
103172,k,0,pita suara,dasar,
,,,,,
103173,k,0,pita tali,dasar,
103173.1,x,,<pita tal> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
103174,k,0,pita tengah,dasar,
,,,,,
103175,k,0,pita ukur,dasar,
,,,,,
103176,k,0,pita valens,dasar,
,,,,,
103177,v,16,pita-pita,dasar,
103177.1,v,,<pita> [-] <r>,bentukan,[23] [RD] |
,,,,,
103178,k,0,pitah,dasar,
,,,,,
103179,k,5,pitak,dasar,
,,,,,
103180,k,59,pitam,dasar,
,,,,,
103181,k,0,pitam babi,dasar,
103181.1,x,,<pitam bab> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
103182,k,0,pitam otak,dasar,
,,,,,
103183,k,0,pitanggang,dasar,
,,,,,
103184,k,0,pitanggang halimunan,dasar,
103184.1,x,,<pitanggang halimun> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
103185,k,0,pitapak,dasar,
,,,,,
103186,k,0,pitar,dasar,
,,,,,
103187,k,0,pitarah,dasar,
,,,,,
103188,k,0,pitawat,dasar,
,,,,,
103189,v,3,pitera,dasar,
,,,,,
103190,d,0,piterseli,dasar,
103190.1,x,,<pitersel> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
103191,k,0,pitih,dasar,
,,,,,
103192,c,2,piting,dasar,kepiting
,,,,,
103193,k,0,piting-memiting,dasar,
103193.1,v,,<piting> [-] [meng-:me-] + <r>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [24] [RD] |meng-
,,,,,
103194,k,0,pitingan,dasar,
103194.1,v,,<piting> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
103195,k,0,pitiriasis,dasar,
103195.1,x,,<pitiriasi> + [-is:-s],bentukan,[177] [S] -is + (i)
103195.2,x,,<pitirias> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
103196,k,0,pitis,dasar,
103196.1,x,,<piti> + [-is:-s],bentukan,[177] [S] -is + (i)
103196.2,x,,<pit> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
103197,k,0,pitis garis,dasar,
103197.1,x,,<pitis gari> + [-is:-s],bentukan,[177] [S] -is + (i)
103197.2,x,,<pitis gar> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
103198,t,2,pitnah,dasar,fitnah
,,,,,
103199,k,0,pitometer,dasar,
103199.1,x,,<pito> + -meter,bentukan,[189] [S] -meter + (<all>)
,,,,,
103200,k,12,piton,dasar,
,,,,,
103201,k,3,pitot,dasar,
,,,,,
103202,d,0,pitra yadnya,dasar,
103202.1,x,,<pitra yad> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
103203,k,0,pitrah,dasar,
,,,,,
103204,k,0,pitugur,dasar,
,,,,,
103205,v,9,pituitari,dasar,
103205.1,x,,<pituitar> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
103206,k,0,pitunang,dasar,
,,,,,
103207,k,2,pitut,dasar,
,,,,,
103208,k,14,pitutur,dasar,
,,,,,
103209,k,0,piuh,dasar,
,,,,,
103210,k,0,piuh pilin,dasar,
,,,,,
103211,k,0,piung,dasar,
,,,,,
103212,k,0,piuria,dasar,
,,,,,
103213,k,0,piut,dasar,
,,,,,
103214,k,0,piut-miut,dasar,
103214.1,v,,<[piut:piut-miut]>,bentukan,[Reduplication-Rhyming]
,,,,,
103215,k,359,piutang,dasar,
,,,,,
103216,k,0,piutang dagang,dasar,
,,,,,
103217,k,0,piutang ragu,dasar,
,,,,,
103218,k,0,piutang tak tertagih,dasar,
,,,,,
103219,v,3,piutang-piutang,dasar,
103219.1,v,,<piutang> [-] <r>,bentukan,[23] [RD] |
,,,,,
103220,k,0,pivot,dasar,
,,,,,
103221,k,0,piwulang,dasar,
,,,,,
103222,c,35,piyama,dasar,piama
,,,,,
103223,k,0,piyik,dasar,
,,,,,
103224,k,7,piza,dasar,
,,,,,
103225,k,0,piza lipat,dasar,
,,,,,
103226,k,0,piza tutup,dasar,
,,,,,
103227,k,189,plafon,dasar,
,,,,,
103228,k,0,plafon turun,dasar,
,,,,,
103229,k,14,plagiarisme,dasar,
103229.1,x,,<plagiar> + -isme,bentukan,[89] [S] -isme + (<all>)
,,,,,
103230,v,4,plagiasi,dasar,
103230.1,x,,<plagias> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
103231,k,30,plagiat,dasar,
,,,,,
103232,k,2,plagiator,dasar,
,,,,,
103233,k,2,plagioklas,dasar,
,,,,,
103234,k,0,plagioser,dasar,
,,,,,
103235,k,0,plagiosere,dasar,
,,,,,
103236,k,0,plagiotropisme,dasar,
103236.1,x,,<plagiotrop> + -isme,bentukan,[89] [S] -isme + (<all>)
,,,,,
103237,k,56,plak,dasar,
,,,,,
103238,k,0,plak gigi,dasar,
103238.1,x,,<plak gig> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
103239,v,6,plak-plak,dasar,
103239.1,v,,<plak> [-] <r>,bentukan,[23] [RD] |
,,,,,
103240,k,47,plakat,dasar,
,,,,,
103241,k,0,plaket,dasar,
,,,,,
103242,k,0,plakofobia,dasar,
103242.1,x,,<plako> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
103243,k,0,plaksegel,dasar,
,,,,,
103244,v,11,plambing,dasar,
,,,,,
103245,k,0,plamir,dasar,
,,,,,
103246,k,420,plan,dasar,
103246.1,x,,<pl> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
103247,v,4,planar,dasar,
,,,,,
103248,k,0,planaria,dasar,
,,,,,
103249,k,2,plandan,dasar,
103249.1,x,,<pland> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
103250,k,0,planel,dasar,
,,,,,
103251,k,228,planet,dasar,
,,,,,
103252,k,0,planet biru,dasar,
,,,,,
103253,k,0,planet dalam,dasar,
,,,,,
103254,k,0,planet gas,dasar,
,,,,,
103255,k,0,planet jovian,dasar,
103255.1,x,,<planet jovi> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
103256,k,0,planet katai,dasar,
103256.1,x,,<planet kata> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
103257,k,0,planet kebumian,dasar,
103257.1,x,,<planet kebumi> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
103258,k,0,planet kerdil,dasar,
,,,,,
103259,k,0,planet kerdol,dasar,
,,,,,
103260,k,0,planet kurcaci,dasar,
103260.1,x,,<planet kurcac> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
103261,k,0,planet luar,dasar,
,,,,,
103262,k,0,planet nebula,dasar,
,,,,,
103263,k,0,planet raksasa,dasar,
,,,,,
103264,v,18,planet-planet,dasar,
103264.1,v,,<planet> [-] <r>,bentukan,[23] [RD] |
,,,,,
103265,k,8,planetarium,dasar,
,,,,,
103266,k,0,planetoid,dasar,
103266.1,x,,<planet> + -oid,bentukan,[209] [S] -oid + (<all>)
,,,,,
103267,k,53,plang,dasar,
,,,,,
103268,v,4,plang-plang,dasar,
103268.1,v,,<plang> [-] <r>,bentukan,[23] [RD] |
,,,,,
103269,k,0,plangkan,dasar,
103269.1,x,,<plang> + -kan,bentukan,[29] [S] -kan + (<all>)
103269.2,x,,<plangk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
103270,k,0,planimeter,dasar,
103270.1,x,,<plani> + -meter,bentukan,[189] [S] -meter + (<all>)
,,,,,
103271,k,0,planimetri,dasar,
103271.1,x,,<planimetr> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
103272,k,2,planing,dasar,
,,,,,
103273,k,0,planisfer,dasar,
,,,,,
103274,k,15,plankton,dasar,
,,,,,
103275,k,0,plankton udara,dasar,
,,,,,
103276,v,2,planktonik,dasar,
,,,,,
103277,k,0,planktonis,dasar,
103277.1,x,,<planktoni> + [-is:-s],bentukan,[177] [S] -is + (i)
103277.2,x,,<plankton> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
103278,v,17,planlet,dasar,
,,,,,
103279,k,5,plano,dasar,
,,,,,
103280,k,0,planogamet,dasar,
,,,,,
103281,k,32,planologi,dasar,
103281.1,x,,<planolog> + -i,bentukan,[28] [S] -i + (<all>)
103281.2,v,,<plano> + -logi,bentukan,[190] [S] -logi + (<all>)
,,,,,
103282,k,0,planologis,dasar,
103282.1,x,,<planologi> + [-is:-s],bentukan,[177] [S] -is + (i)
103282.2,x,,<planolog> + -is,bentukan,[178] [S] -is + (<others>)
103282.3,x,,<plano> + -logi+-s,bentukan,[194] [MS] -logi+-s + (<all>)
,,,,,
103283,k,0,planon,dasar,
,,,,,
103284,k,0,planospora,dasar,
,,,,,
103285,k,0,plantagar,dasar,
,,,,,
103286,v,4,plantarum,dasar,
,,,,,
103287,k,0,plantase,dasar,
103287.1,x,,<plant> + -ase,bentukan,[210] [S] -ase + (<all>)
,,,,,
103288,k,0,planterior,dasar,
,,,,,
103289,k,0,planula,dasar,
,,,,,
103290,t,45,plasa,dasar,plaza
,,,,,
103291,k,32,plasebo,dasar,
,,,,,
103292,k,37,plasenta,dasar,
,,,,,
103293,k,0,plasenta ladam,dasar,
,,,,,
103294,k,0,plasenta perkreta,dasar,
,,,,,
103295,k,0,plasenta previa marginalis,dasar,
103295.1,x,,<plasenta previa marginali> + [-is:-s],bentukan,[177] [S] -is + (i)
103295.2,x,,<plasenta previa marginal> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
103296,k,0,plasenta septupleks,dasar,
,,,,,
103297,k,0,plasenta sirkumvalata,dasar,
,,,,,
103298,k,0,plasenta spuria,dasar,
,,,,,
103299,k,0,plasenta suksenturiata,dasar,
,,,,,
103300,k,0,plasenta tertahan,dasar,
103300.1,x,,<plasenta tertah> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
103301,k,0,plasenta velamentosa,dasar,
,,,,,
