Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
92377,k,71,pelapis,dasar,
92377.1,v,,[peng-:pe-] + <lapis>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92377.2,x,,pe- + <lapis>,bentukan,[96] pe- + (<all>) + (-an)
92377.3,x,,<pelapi> + [-is:-s],bentukan,[177] [S] -is + (i)
92377.4,x,,<pelap> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
92378,k,0,pelapis lembut,dasar,
92378.1,v,,[peng-:pe-] + <lapis lembut>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92378.2,x,,pe- + <lapis lembut>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
92379,k,37,pelapisan,dasar,
92379.1,v,,[peng-:pe-] + <lapis> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92379.2,x,,[peng-:pe-] + <lapisan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92379.3,x,,pe- + <lapis> + -an,bentukan,[96] pe- + (<all>) + (-an)
92379.4,x,,pe- + <lapisan>,bentukan,[96] pe- + (<all>) + (-an)
92379.5,x,,<pelapis> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
92380,k,266,pelapor,dasar,
92380.1,v,,[peng-:pe-] + <lapor>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92380.2,x,,pe- + <lapor>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
92381,k,1417,pelaporan,dasar,
92381.1,v,,[peng-:pe-] + <lapor> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
92381.2,x,,[peng-:pe-] + <laporan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
