Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
68416,k,4,melakonkan,dasar,
68416.1,v,,[meng-:me-] + <lakon> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
68416.2,x,,[meng-:me-] + <lakonkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
68416.3,x,,<melakon> + -kan,bentukan,[29] [S] -kan + (<all>)
68416.4,x,,<melakonk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
68417,k,3965,melaksanakan,dasar,
68417.1,v,,[meng-:me-] + <laksana> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
68417.2,x,,[meng-:me-] + <laksanakan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
68417.3,x,,<melaksana> + -kan,bentukan,[29] [S] -kan + (<all>)
68417.4,x,,<melaksanak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
68418,k,14397,melakukan,dasar,
68418.1,v,,[meng-:me-] + <laku> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
68418.2,x,,[meng-:me-] + <lakukan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
68418.3,x,,<melaku> + -kan,bentukan,[29] [S] -kan + (<all>)
68418.4,x,,<melakuk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
68419,d,0,melakukannya,dasar,
68419.1,x,,[meng-:me-] + <lakukannya>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
68419.2,v,,<melakukan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
