Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
53895,k,33,keperkasaan,dasar,
53895.1,v,,ke- + <perkasa> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53895.2,x,,ke- + <perkasaan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53895.3,x,,<keperkasa> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
53896,k,1317,keperluan,dasar,
53896.1,v,,ke- + <perlu> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53896.2,x,,ke- + <perluan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53896.3,x,,<keperlu> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
53897,k,0,keperluan air,dasar,
53897.1,x,,ke- + <perluan air>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
53898,k,0,keperluan pokok,dasar,
53898.1,x,,ke- + <perluan pokok>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
53899,k,0,keperluan primer,dasar,
53899.1,x,,ke- + <perluan primer>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
53900,k,0,keperluan sekunder,dasar,
53900.1,x,,ke- + <perluan sekunder>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
53901,v,4,keperluanku,dasar,
53901.1,x,,ke- + <perluanku>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53901.2,x,,<keperluan> + -ku,bentukan,[32] [SFS] -ku + (<all>)
53901.3,v,,ke- + <perlu> + -an + -ku,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [32] [SFS] -ku + (<all>)
53901.4,x,,ke- + <perluan> + -ku,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [32] [SFS] -ku + (<all>)
53901.5,x,,<keperlu> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
53902,v,53,keperluannya,dasar,
53902.1,x,,ke- + <perluan> + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53902.2,x,,ke- + <perluannya>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53902.3,x,,<keperluan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
53902.4,v,,ke- + <perlu> + -an + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [34] [SFS] -nya + (<all>)
53902.5,x,,ke- + <perluan> + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [34] [SFS] -nya + (<all>)
53902.6,x,,<keperlu> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
53903,k,0,kepermaian,dasar,
53903.1,v,,ke- + <permai> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53903.2,x,,ke- + <permaian>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53903.3,x,,<kepermai> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
53904,k,0,kepersisan,dasar,
53904.1,v,,ke- + <persis> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53904.2,x,,ke- + <persisan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53904.3,x,,<kepersis> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
53905,k,10,keperwiraan,dasar,
53905.1,v,,ke- + <perwira> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53905.2,x,,ke- + <perwiraan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53905.3,x,,<keperwira> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
53906,k,3,kepesatan,dasar,
53906.1,v,,ke- + <pesat> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53906.2,x,,ke- + <pesatan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53906.3,x,,<kepesat> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
53907,k,0,kepesatan salju,dasar,
53907.1,x,,ke- + <pesatan salju>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
53908,k,135,kepesertaan,dasar,
53908.1,x,,[ke-+peng-:ke-+pe-] + <serta> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [46] [MP] ke-+peng- + (<all>) + -an
53908.2,v,,ke- + <peserta> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53908.3,x,,ke- + <pesertaan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53908.4,x,,<kepeserta> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
53909,v,12,kepesertaannya,dasar,
53909.1,x,,ke- + <pesertaan> + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53909.2,x,,ke- + <pesertaannya>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
53909.3,x,,<kepesertaan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
53909.4,x,,[ke-+peng-:ke-+pe-] + <serta> + -an + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [46] [MP] ke-+peng- + (<all>) + -an => [34] [SFS] -nya + (<all>)
53909.5,v,,ke- + <peserta> + -an + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [34] [SFS] -nya + (<all>)
53909.6,x,,ke- + <pesertaan> + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [34] [SFS] -nya + (<all>)
