Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
1,k,6632,a,dasar,
,,,,,
2,k,0,à,dasar,
,,,,,
3,k,203,aa,dasar,
,,,,,
4,k,0,aabinomin,dasar,
,,,,,
5,v,17,aamiin,dasar,
,,,,,
6,k,0,aan,dasar,
6.1,x,,<a> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
7,k,0,ab,dasar,
,,,,,
8,v,18,aba,dasar,
,,,,,
9,k,66,aba-aba,dasar,
9.1,v,,<aba> [-] <r>,bentukan,[23] [RD] |
,,,,,
10,k,0,abaaka,dasar,
,,,,,
11,k,17,abab,dasar,
,,,,,
12,v,11,ababil,dasar,
,,,,,
13,k,989,abad,dasar,
,,,,,
14,k,0,abad keemasan,dasar,
14.1,x,,<abad keemas> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
15,k,0,abad komputer,dasar,
,,,,,
16,k,0,abad modern,dasar,
,,,,,
17,k,0,abad pertengahan,dasar,
17.1,x,,<abad pertengah> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
18,v,12,abad-abad,dasar,
18.1,v,,<abad> [-] <r>,bentukan,[23] [RD] |
,,,,,
19,k,539,abadi,dasar,
19.1,x,,<abad> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
20,k,2,abadiah,dasar,
20.1,v,,<abad> + -iah,bentukan,[175] [S] -iah + (<others>)
,,,,,
21,k,0,abadiat,dasar,
,,,,,
22,v,12,abadikan,dasar,
22.1,v,,<abadi> + -kan,bentukan,[29] [S] -kan + (<all>)
22.2,x,,<abadik> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
23,v,2,abadilah,dasar,
23.1,v,,<abadi> + -lah,bentukan,[31] [FS] -lah + (<all>)
23.2,x,,<abad> + -i + -lah,bentukan,[28] [S] -i + (<all>) => [31] [FS] -lah + (<all>)
,,,,,
24,v,18,abadinya,dasar,
24.1,v,,<abadi> + -nya,bentukan,[34] [SFS] -nya + (<all>)
24.2,x,,<abad> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
25,c,58,abah,dasar,aba
,,,,,
26,k,0,abah-abah,dasar,
26.1,v,,<abah> [-] <r>,bentukan,[23] [RD] |
,,,,,
27,k,0,abah-abah kuda,dasar,
,,,,,
28,k,0,abah-abah perahu,dasar,
,,,,,
29,k,0,abah-abah tenun,dasar,
,,,,,
30,k,4,abahan,dasar,
30.1,x,,<abah> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
31,t,8,abahnya,dasar,abanya
31.1,v,,<abah> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
32,k,0,abahui,dasar,
32.1,x,,<abahu> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
33,k,158,abai,dasar,
33.1,x,,<aba> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
34,k,0,abaian,dasar,
34.1,v,,<abai> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
35,v,86,abaikan,dasar,
35.1,v,,<abai> + -kan,bentukan,[29] [S] -kan + (<all>)
35.2,x,,<abaik> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
36,k,0,abaimana,dasar,
,,,,,
37,v,9,abainya,dasar,
37.1,v,,<abai> + -nya,bentukan,[34] [SFS] -nya + (<all>)
37.2,x,,<aba> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
38,k,0,abajang,dasar,
,,,,,
39,k,0,abak manang,dasar,
,,,,,
40,k,2,abaka,dasar,
,,,,,
41,k,2,abaksial,dasar,
,,,,,
42,k,0,abaktinal,dasar,
,,,,,
43,k,0,abakus,dasar,
,,,,,
44,k,0,abal,dasar,
,,,,,
45,k,42,abal-abal,dasar,
45.1,v,,<abal> [-] <r>,bentukan,[23] [RD] |
,,,,,
46,k,0,abalalu,dasar,
,,,,,
47,k,0,abalone,dasar,
,,,,,
48,k,0,abam,dasar,
,,,,,
49,k,0,abampere,dasar,
,,,,,
50,k,0,aban,dasar,
50.1,x,,<ab> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
51,k,0,abandira,dasar,
,,,,,
52,k,0,abandonemen,dasar,
,,,,,
53,k,298,abang,dasar,
,,,,,
54,v,17,abang-abang,dasar,
54.1,v,,<abang> [-] <r>,bentukan,[23] [RD] |
,,,,,
55,v,4,abang-abangku,dasar,
55.1,x,,<abang-abang> + -ku,bentukan,[32] [SFS] -ku + (<all>)
