Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
67114,k,0,manjareal,dasar,
,,,,,
67115,k,3,manjau,dasar,
,,,,,
67116,k,0,manjeri,dasar,
67116.1,x,,<manjer> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
67117,k,7,manjing,dasar,
,,,,,
67118,k,0,manjujai,dasar,
67118.1,x,,<manjuja> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
67119,k,0,manjung,dasar,
,,,,,
67120,k,0,manjungan,dasar,
67120.1,v,,<manjung> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
67121,k,77,manjur,dasar,
,,,,,
67122,k,9,manna,dasar,
,,,,,
67123,k,8,mano,dasar,
,,,,,
67124,k,0,manokwari,dasar,
67124.1,x,,<manokwar> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
67125,k,0,manol,dasar,
,,,,,
67126,k,12,manometer,dasar,
67126.1,x,,<mano> + -meter,bentukan,[189] [S] -meter + (<all>)
,,,,,
67127,k,0,manometer air,dasar,
,,,,,
67128,k,0,manometer merkuri,dasar,
67128.1,x,,<manometer merkur> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
67129,k,0,manometri,dasar,
67129.1,x,,<manometr> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
67130,k,0,manora,dasar,
,,,,,
67131,k,0,manortor,dasar,
,,,,,
67132,k,0,manoskopi,dasar,
67132.1,x,,<manoskop> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
67133,k,0,manostat,dasar,
,,,,,
67134,k,11,manset,dasar,
,,,,,
67135,k,0,manset kancing,dasar,
,,,,,
67136,k,0,manset lengan,dasar,
67136.1,x,,<manset leng> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
67137,k,0,manset prancis,dasar,
67137.1,x,,<manset pranci> + [-is:-s],bentukan,[177] [S] -is + (i)
67137.2,x,,<manset pranc> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
67138,k,0,manset rajut,dasar,
,,,,,
67139,k,0,manset siku,dasar,
67139.1,x,,<manset si> + -ku,bentukan,[32] [SFS] -ku + (<all>)
67139.2,x,,<manset s> + -i + -ku,bentukan,[28] [S] -i + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
67140,k,0,manset tangan,dasar,
67140.1,x,,<manset tang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
67141,k,0,mansi-mansi,dasar,
67141.1,v,,<mansi> [-] <r>,bentukan,[23] [RD] |
67141.2,x,,<mans> + -i [-] <r> + -i,bentukan,[28] [S] -i + (<all>) => [23] [RD] |
,,,,,
67142,k,0,mansiang,dasar,
,,,,,
67143,k,0,mansiang agam,dasar,
,,,,,
67144,k,0,mansiang mancik,dasar,
,,,,,
67145,k,0,mansim,dasar,
,,,,,
67146,v,18,mansion,dasar,
,,,,,
67147,k,4,mansukh,dasar,
,,,,,
67148,k,11,manta,dasar,
,,,,,
67149,c,13,mantab,dasar,mantap
,,,,,
67150,k,2387,mantan,dasar,
67150.1,x,,<mant> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
67151,v,6,mantan-mantan,dasar,
67151.1,v,,<mantan> [-] <r>,bentukan,[23] [RD] |
67151.2,x,,<mant> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
67152,v,2,mantan-mantannya,dasar,
67152.1,x,,<mantan> [-] <r> + -nya,bentukan,[23] [RD] |
67152.2,x,,<mant> + -an [-] <r> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
67152.3,v,,<mantan> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
67152.4,x,,<mant> + -an [-] <r> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
67153,k,0,mantangan,dasar,
67153.1,x,,<mantang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
67154,v,5,mantanku,dasar,
67154.1,v,,<mantan> + -ku,bentukan,[32] [SFS] -ku + (<all>)
67154.2,x,,<mant> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
67155,v,3,mantanmu,dasar,
67155.1,v,,<mantan> + -mu,bentukan,[33] [SFS] -mu + (<all>)
67155.2,x,,<mant> + -an + -mu,bentukan,[38] [S] -an + (<all>) => [33] [SFS] -mu + (<all>)
,,,,,
67156,v,8,mantannya,dasar,
67156.1,v,,<mantan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
67156.2,x,,<mant> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
67157,k,370,mantap,dasar,
,,,,,
67158,v,9,mantapkan,dasar,
67158.1,v,,<mantap> + -kan,bentukan,[29] [S] -kan + (<all>)
67158.2,x,,<mantapk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
67159,v,7,mantaplah,dasar,
67159.1,v,,<mantap> + -lah,bentukan,[31] [FS] -lah + (<all>)
,,,,,
67160,v,4,mantapnya,dasar,
67160.1,v,,<mantap> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
67161,c,2,mantari,dasar,mentari
67161.1,x,,<mantar> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
67162,k,4,mantau,dasar,
,,,,,
67163,k,0,mantawai,dasar,
67163.1,x,,<mantawa> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
67164,k,60,mantel,dasar,
,,,,,
67165,k,0,mantel ambilan,dasar,
67165.1,x,,<mantel ambil> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
67166,k,0,mantel kardigan,dasar,
67166.1,x,,<mantel kardig> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
67167,k,0,mantel kasmir,dasar,
,,,,,
67168,k,0,mantel kasual,dasar,
,,,,,
67169,k,0,mantel kemah,dasar,
,,,,,
67170,k,0,mantel kendara,dasar,
,,,,,
67171,k,0,mantel klasik,dasar,
,,,,,
67172,k,0,mantel kotak,dasar,
,,,,,
67173,k,0,mantel pantai,dasar,
67173.1,x,,<mantel panta> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
67174,k,0,mantel pelaut,dasar,
,,,,,
67175,k,0,mantel tudung,dasar,
,,,,,
67176,k,7,manten,dasar,
,,,,,
67177,c,22,mantera,dasar,mantra
,,,,,
67178,k,0,manti,dasar,
67178.1,x,,<mant> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
67179,k,4,mantik,dasar,
,,,,,
67180,k,0,mantiki,dasar,
67180.1,x,,<mantik> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
67181,k,0,mantila,dasar,
,,,,,
67182,k,0,mantion,dasar,
,,,,,
67183,k,0,mantisa,dasar,
,,,,,
67184,k,0,manto keponakan,dasar,
67184.1,x,,<manto kepona> + -kan,bentukan,[29] [S] -kan + (<all>)
67184.2,x,,<manto keponak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
67185,k,0,mantol,dasar,
,,,,,
67186,k,186,mantra,dasar,
,,,,,
67187,k,0,mantra gajah,dasar,
,,,,,
67188,k,0,mantra kejahatan,dasar,
67188.1,x,,<mantra kejahat> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
67189,k,0,mantra keselamatan,dasar,
67189.1,x,,<mantra keselamat> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
67190,k,0,mantra penawar,dasar,
,,,,,
67191,k,0,mantra pitanggang,dasar,
,,,,,
67192,v,23,mantra-mantra,dasar,
67192.1,v,,<mantra> [-] <r>,bentukan,[23] [RD] |
,,,,,
67193,v,3,mantraku,dasar,
67193.1,v,,<mantra> + -ku,bentukan,[32] [SFS] -ku + (<all>)
,,,,,
67194,c,2,mantram,dasar,mantra
,,,,,
67195,v,4,mantranya,dasar,
67195.1,v,,<mantra> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
67196,k,49,mantri,dasar,
67196.1,x,,<mantr> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
67197,k,0,mantri cacar,dasar,
,,,,,
67198,k,0,mantri garam,dasar,
,,,,,
67199,k,0,mantri hewan,dasar,
67199.1,x,,<mantri hew> + -an,bentukan,[38] [S] -an + (<all>)
67199.2,x,,<mantri he> + -wan,bentukan,[180] [S] -wan + (<others>)
,,,,,
67200,k,0,mantri kesehatan,dasar,
67200.1,x,,<mantri kesehat> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
67201,k,0,mantri pasar,dasar,
,,,,,
67202,k,0,mantri polisi,dasar,
67202.1,x,,<mantri polis> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
67203,k,0,mantri ukur,dasar,
,,,,,
67204,k,27,mantu,dasar,
,,,,,
67205,k,0,mantuk,dasar,
,,,,,
67206,v,3,mantul,dasar,
,,,,,
67207,v,6,mantunya,dasar,
67207.1,v,,<mantu> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
67208,k,749,manual,dasar,
,,,,,
67209,k,0,manual pengguna,dasar,
,,,,,
67210,v,11,manualnya,dasar,
67210.1,v,,<manual> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
67211,k,517,manufaktur,dasar,
,,,,,
67212,k,4,manufakturing,dasar,
,,,,,
67213,v,8,manufakturnya,dasar,
67213.1,v,,<manufaktur> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
67214,k,21,manuk,dasar,
,,,,,
67215,k,0,manuk one,dasar,
,,,,,
67216,v,29,manula,dasar,
,,,,,
67217,k,0,manumisio,dasar,
,,,,,
67218,k,0,manumpak,dasar,
,,,,,
67219,k,38,manunggal,dasar,
,,,,,
67220,v,2,manunggalnya,dasar,
67220.1,v,,<manunggal> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
67221,k,28,manurung,dasar,
,,,,,
67222,k,6291,manusia,dasar,
,,,,,
67223,k,0,manusia hijau,dasar,
,,,,,
67224,d,0,manusia modern,dasar,
,,,,,
67225,k,0,manusia perahu,dasar,
,,,,,
67226,k,0,manusia purba,dasar,
,,,,,
67227,k,0,manusia siap pakai,dasar,
67227.1,x,,<manusia siap paka> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
67228,k,0,manusia super,dasar,
,,,,,
67229,k,0,manusia tiga zaman,dasar,
67229.1,x,,<manusia tiga zam> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
67230,v,104,manusia-manusia,dasar,
67230.1,v,,<manusia> [-] <r>,bentukan,[23] [RD] |
,,,,,
67231,v,132,manusianya,dasar,
67231.1,v,,<manusia> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
67232,k,289,manusiawi,dasar,
67232.1,x,,<manusiaw> + -i,bentukan,[28] [S] -i + (<all>)
67232.2,v,,<manusia> + -wi,bentukan,[174] [S] -wi + (<others>)
,,,,,
67233,v,4,manusiawinya,dasar,
