Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
71598,k,0,memperlasah,dasar,
71598.1,v,,[meng-+per-:mem-+per-] + <lasah>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
,,,,,
71599,k,0,memperlatakan,dasar,
71599.1,v,,[meng-+per-:mem-+per-] + <lata> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
71599.2,x,,[meng-+per-:mem-+per-] + <latakan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
71599.3,x,,<memperlata> + -kan,bentukan,[29] [S] -kan + (<all>)
71599.4,x,,<memperlatak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
71600,k,0,memperlawankan,dasar,
71600.1,v,,[meng-+per-:mem-+per-] + <lawan> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
71600.2,x,,[meng-+per-:mem-+per-] + <lawankan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
71600.3,x,,<memperlawan> + -kan,bentukan,[29] [S] -kan + (<all>)
71600.4,x,,<memperlawank> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
71601,k,78,memperlebar,dasar,
71601.1,v,,[meng-+per-:mem-+per-] + <lebar>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
,,,,,
71602,k,0,memperlebar sayap,dasar,
71602.1,x,,[meng-+per-:mem-+per-] + <lebar sayap>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
,,,,,
71603,k,0,memperlebat,dasar,
71603.1,v,,[meng-+per-:mem-+per-] + <lebat>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
,,,,,
71604,k,0,memperlekas,dasar,
71604.1,v,,[meng-+per-:mem-+per-] + <lekas>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
,,,,,
71605,k,0,memperlelah,dasar,
71605.1,v,,[meng-+per-:mem-+per-] + <lelah>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
71605.2,x,,<memperle> + -lah,bentukan,[31] [FS] -lah + (<all>)
71605.3,x,,[meng-+per-:mem-+per-] + <le> + -lah,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan) => [31] [FS] -lah + (<all>)
,,,,,
71606,k,0,memperlelangkan,dasar,
71606.1,v,,[meng-+per-:mem-+per-] + <lelang> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
71606.2,x,,[meng-+per-:mem-+per-] + <lelangkan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
71606.3,x,,<memperlelang> + -kan,bentukan,[29] [S] -kan + (<all>)
71606.4,x,,<memperlelangk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
71607,k,0,memperlelar,dasar,
71607.1,v,,[meng-+per-:mem-+per-] + <lelar>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
,,,,,
71608,k,0,memperlelarkan,dasar,
71608.1,v,,[meng-+per-:mem-+per-] + <lelar> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
71608.2,x,,[meng-+per-:mem-+per-] + <lelarkan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
71608.3,x,,<memperlelar> + -kan,bentukan,[29] [S] -kan + (<all>)
71608.4,x,,<memperlelark> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
71609,k,62,memperlemah,dasar,
71609.1,v,,[meng-+per-:mem-+per-] + <lemah>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
,,,,,
71610,k,0,memperlemahkan,dasar,
71610.1,v,,[meng-+per-:mem-+per-] + <lemah> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
71610.2,x,,[meng-+per-:mem-+per-] + <lemahkan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
71610.3,x,,<memperlemah> + -kan,bentukan,[29] [S] -kan + (<all>)
71610.4,x,,<memperlemahk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
71611,v,3,memperlembut,dasar,
71611.1,v,,[meng-+per-:mem-+per-] + <lembut>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
,,,,,
71612,k,0,memperlengah,dasar,
71612.1,v,,[meng-+per-:mem-+per-] + <lengah>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [6] [MP] meng-+per- + (<all>) + (-i;-kan)
,,,,,
71613,k,0,memperlengah-lengah,dasar,
,,,,,
71614,k,0,memperlengah-lengahkan,dasar,
,,,,,
