Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
47486,k,0,kademat,dasar,
,,,,,
47487,k,0,kadensa,dasar,
,,,,,
47488,k,476,kader,dasar,
,,,,,
47489,k,0,kader bantu,dasar,
,,,,,
47490,k,0,kader inti,dasar,
47490.1,x,,<kader int> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
47491,k,0,kader piket,dasar,
,,,,,
47492,v,80,kader-kader,dasar,
47492.1,v,,<kader> [-] <r>,bentukan,[23] [RD] |
,,,,,
47493,v,19,kader-kadernya,dasar,
47493.1,x,,<kader> [-] <r> + -nya,bentukan,[23] [RD] |
47493.2,v,,<kader> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
47494,k,0,kadera,dasar,
,,,,,
47495,k,80,kaderisasi,dasar,
47495.1,x,,<kaderisas> + -i,bentukan,[28] [S] -i + (<all>)
47495.2,x,,<kaderi> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i)
47495.3,x,,<kaderis> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is)
47495.4,v,,<kader> + -isasi,bentukan,[169] [S] -isasi + (<others>)
,,,,,
47496,v,87,kadernya,dasar,
47496.1,v,,<kader> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
47497,k,37,kades,dasar,
,,,,,
47498,k,9,kadet,dasar,
,,,,,
47499,k,0,kadha,dasar,
,,,,,
47500,k,15,kadi,dasar,
47500.1,x,,<kad> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
47501,k,0,kadih,dasar,
,,,,,
47502,k,0,kadil,dasar,
,,,,,
47503,k,4,kadim,dasar,
,,,,,
47504,k,18,kadipaten,dasar,
,,,,,
47505,k,80,kadir,dasar,
,,,,,
47506,k,0,kadiriah,dasar,
47506.1,x,,<kadir> + -iah,bentukan,[175] [S] -iah + (<others>)
,,,,,
47507,v,29,kadis,dasar,
47507.1,x,,<kadi> + [-is:-s],bentukan,[177] [S] -is + (i)
47507.2,x,,<kad> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
47508,v,16,kadiv,dasar,
,,,,,
47509,k,12,kadmium,dasar,
,,,,,
47510,k,125,kado,dasar,
,,,,,
47511,v,2,kado-kado,dasar,
47511.1,v,,<kado> [-] <r>,bentukan,[23] [RD] |
,,,,,
47512,k,0,kadofor,dasar,
,,,,,
47513,k,0,kadok,dasar,
,,,,,
47514,k,0,kadok api,dasar,
47514.1,x,,<kadok ap> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
47515,v,2,kadonya,dasar,
47515.1,v,,<kado> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
47516,k,0,kadori,dasar,
47516.1,x,,<kador> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
47517,k,0,kadru,dasar,
,,,,,
47518,k,0,kaduluran,dasar,
