Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
86177,k,584,nelayan,dasar,
86177.1,x,,<nelay> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
86178,k,0,nelayan payang,dasar,
,,,,,
86179,v,19,nelayan-nelayan,dasar,
86179.1,v,,<nelayan> [-] <r>,bentukan,[23] [RD] |
86179.2,x,,<nelay> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
86180,t,12,nelepon,dasar,menelepon
,,,,,
86181,k,0,nelofobia,dasar,
86181.1,x,,<nelo> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
86182,t,9,nelpon,dasar,menelepon
,,,,,
86183,k,0,nemagon,dasar,
,,,,,
86184,v,2,nematisida,dasar,
,,,,,
86185,k,13,nematoda,dasar,
,,,,,
86186,k,0,nematologi,dasar,
86186.1,x,,<nematolog> + -i,bentukan,[28] [S] -i + (<all>)
86186.2,x,,<nemato> + -logi,bentukan,[190] [S] -logi + (<all>)
,,,,,
86187,k,0,nematosida,dasar,
,,,,,
86188,k,0,nematosis,dasar,
86188.1,x,,<nematosi> + [-is:-s],bentukan,[177] [S] -is + (i)
86188.2,x,,<nematos> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
86189,t,10,nembak,dasar,menembak
,,,,,
86190,x,2,nembakan,dasar,menembakkan
86190.1,x,,<nemba> + -kan,bentukan,[29] [S] -kan + (<all>)
86190.2,x,,<nembak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
86191,t,3,nembok,dasar,menembok
,,,,,
86192,t,7,nembus,dasar,menembus
,,,,,
86193,t,13,nemenin,dasar,menemani
,,,,,
86194,k,0,nemofili,dasar,
86194.1,x,,<nemofil> + -i,bentukan,[28] [S] -i + (<all>)
86194.2,x,,<nemo> + -fili,bentukan,[193] [S] -fili + (<all>)
,,,,,
86195,k,0,nemofilia,dasar,
