Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
133581,k,183,waris,dasar,
133581.1,x,,<wari> + [-is:-s],bentukan,[177] [S] -is + (i)
133581.2,x,,<war> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
133582,k,0,waris asli,dasar,
133582.1,x,,<waris asl> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
133583,k,0,waris karib,dasar,
,,,,,
133584,k,0,waris sah,dasar,
,,,,,
133585,k,812,warisan,dasar,
133585.1,v,,<waris> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
133586,v,7,warisan-warisan,dasar,
133586.1,x,,<warisan> [-] <r>,bentukan,[23] [RD] |
133586.2,v,,<waris> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
133587,v,12,warisi,dasar,
133587.1,v,,<waris> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
133588,v,18,wariskan,dasar,
133588.1,v,,<waris> + -kan,bentukan,[29] [S] -kan + (<all>)
133588.2,x,,<warisk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
133589,k,0,warita,dasar,
,,,,,
133590,c,3,warkah,dasar,warkat
133590.1,x,,<war> + -kah,bentukan,[30] [FS] -kah + (<all>)
,,,,,
133591,k,86,warkat,dasar,
,,,,,
133592,k,0,warkat berharga,dasar,
,,,,,
133593,k,0,warkat pos,dasar,
,,,,,
133594,v,2,warkat-warkat,dasar,
133594.1,v,,<warkat> [-] <r>,bentukan,[23] [RD] |
,,,,,
133595,k,0,warkay bipim,dasar,
,,,,,
133596,v,18,warkop,dasar,
,,,,,
133597,k,2667,warna,dasar,
,,,,,
133598,k,0,warna akromatik,dasar,
,,,,,
133599,k,0,warna aksen,dasar,
,,,,,
133600,k,0,warna apatetik,dasar,
,,,,,
133601,k,0,warna aposem,dasar,
,,,,,
133602,k,0,warna asli,dasar,
133602.1,x,,<warna asl> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
133603,k,0,warna bahasa,dasar,
,,,,,
133604,k,0,warna bunyi,dasar,
133604.1,x,,<warna buny> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
133605,k,0,warna cempaka,dasar,
,,,,,
133606,k,0,warna dasar,dasar,
,,,,,
133607,k,0,warna delima,dasar,
,,,,,
133608,k,0,warna dingin,dasar,
,,,,,
133609,d,0,warna gamut,dasar,
,,,,,
133610,k,0,warna hangat,dasar,
,,,,,
133611,k,0,warna intravital,dasar,
,,,,,
133612,k,0,warna komplementer,dasar,
,,,,,
133613,k,0,warna kontras,dasar,
,,,,,
133614,k,0,warna koral,dasar,
,,,,,
133615,k,0,warna kromatik,dasar,
,,,,,
133616,k,0,warna lokal,dasar,
,,,,,
133617,k,0,warna nada,dasar,
,,,,,
133618,k,0,warna netral,dasar,
,,,,,
133619,k,0,warna primer,dasar,
,,,,,
133620,k,0,warna primer aditif,dasar,
,,,,,
133621,k,0,warna primer subtraktif,dasar,
,,,,,
133622,k,0,warna sari,dasar,
133622.1,x,,<warna sar> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
133623,k,0,warna sawo matang,dasar,
,,,,,
133624,k,0,warna sejuk,dasar,
,,,,,
133625,k,0,warna sekunder,dasar,
,,,,,
133626,k,0,warna soga,dasar,
,,,,,
133627,k,0,warna tersier,dasar,
,,,,,
133628,k,0,warna utama,dasar,
,,,,,
133629,k,0,warna warta,dasar,
,,,,,
133630,t,4,warna-nya,dasar,warnanya
133630.1,v,,<warna-> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
133631,v,183,warna-warna,dasar,
133631.1,v,,<warna> [-] <r>,bentukan,[23] [RD] |
,,,,,
133632,v,14,warna-warnanya,dasar,
133632.1,x,,<warna> [-] <r> + -nya,bentukan,[23] [RD] |
133632.2,v,,<warna> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
133633,k,220,warna-warni,dasar,
133633.1,v,,<[warna:warna-warni]>,bentukan,[Reduplication-Rhyming]
133633.2,x,,<warna-warn> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
133634,v,3,warna-warninya,dasar,
133634.1,v,,<[warna:warna-warni]> + -nya,bentukan,[Reduplication-Rhyming] => [34] [SFS] -nya + (<all>)
133634.2,v,,<[warna:warna-warni]> + -nya,bentukan,[Reduplication-Rhyming] => [34] [SFS] -nya + (<all>)
133634.3,x,,<warna-warn> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
133635,v,21,warnai,dasar,
133635.1,v,,<warna> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
133636,v,2,warnailah,dasar,
133636.1,x,,<warnai> + -lah,bentukan,[31] [FS] -lah + (<all>)
