Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
39094,k,19,gul,dasar,
,,,,,
39095,k,766,gula,dasar,
,,,,,
39096,k,0,gula alkohol,dasar,
,,,,,
39097,k,0,gula anggur,dasar,
,,,,,
39098,k,0,gula aren,dasar,
,,,,,
39099,k,0,gula balok,dasar,
,,,,,
39100,k,0,gula barbados,dasar,
,,,,,
39101,k,0,gula barli,dasar,
39101.1,x,,<gula barl> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
39102,k,0,gula batu,dasar,
,,,,,
39103,k,0,gula batu putih,dasar,
,,,,,
39104,k,0,gula bit,dasar,
,,,,,
39105,k,0,gula buah,dasar,
,,,,,
39106,k,0,gula bubuk,dasar,
,,,,,
39107,k,0,gula cakar,dasar,
,,,,,
39108,k,0,gula cokelat,dasar,
,,,,,
39109,k,0,gula darah,dasar,
,,,,,
39110,k,0,gula darah sewaktu,dasar,
,,,,,
39111,k,0,gula dekorasi,dasar,
39111.1,x,,<gula dekoras> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
39112,k,0,gula derawa,dasar,
,,,,,
39113,k,0,gula ekstrinsik,dasar,
,,,,,
39114,k,0,gula ganting,dasar,
,,,,,
39115,k,0,gula gelatin,dasar,
,,,,,
39116,k,0,gula halus,dasar,
,,,,,
39117,k,0,gula intrinsik,dasar,
,,,,,
39118,k,0,gula invert,dasar,
,,,,,
39119,k,0,gula jagung,dasar,
,,,,,
39120,k,0,gula jawa,dasar,
,,,,,
39121,k,0,gula kapas,dasar,
,,,,,
39122,k,0,gula kastor,dasar,
,,,,,
39123,k,0,gula kawung,dasar,
,,,,,
39124,k,0,gula kelapa,dasar,
,,,,,
39125,k,0,gula kristal,dasar,
,,,,,
39126,k,0,gula kubus,dasar,
,,,,,
39127,k,0,gula kurma,dasar,
,,,,,
39128,k,0,gula levulosa,dasar,
,,,,,
39129,k,0,gula malt,dasar,
,,,,,
39130,k,0,gula meja,dasar,
,,,,,
39131,k,0,gula mentah,dasar,
,,,,,
39132,k,0,gula merah,dasar,
,,,,,
39133,k,0,gula mutiara,dasar,
,,,,,
39134,k,0,gula nyiur,dasar,
,,,,,
39135,k,0,gula otak,dasar,
,,,,,
39136,k,0,gula palem,dasar,
,,,,,
39137,k,0,gula palma,dasar,
,,,,,
39138,k,0,gula pasir,dasar,
,,,,,
39139,k,0,gula pasir kasar,dasar,
,,,,,
39140,k,0,gula rafinasi,dasar,
39140.1,x,,<gula rafinas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
