Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
98480,k,0,penutupan tajuk,dasar,
98480.1,x,,[peng-:pe-] + <nutupan tajuk>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98480.2,x,,[peng-:pe-] + <tutupan tajuk>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98480.3,x,,pe- + <nutupan tajuk>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
98481,v,8,penutupannya,dasar,
98481.1,x,,[peng-:pe-] + <nutupannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98481.2,x,,[peng-:pe-] + <tutupannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98481.3,x,,pe- + <nutupannya>,bentukan,[96] pe- + (<all>) + (-an)
98481.4,x,,<penutupan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
98481.5,x,,[peng-:pe-] + <nutup> + -an + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
98481.6,v,,[peng-:pe-] + <tutup> + -an + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
98481.7,x,,[peng-:pe-] + <nutupan> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
98481.8,x,,[peng-:pe-] + <tutupan> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
98481.9,x,,pe- + <nutup> + -an + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
98481.1,x,,pe- + <nutupan> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
98481.11,x,,<penutup> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
98482,v,24,penutupnya,dasar,
98482.1,x,,[peng-:pe-] + <nutupnya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98482.2,x,,[peng-:pe-] + <tutupnya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98482.3,x,,pe- + <nutupnya>,bentukan,[96] pe- + (<all>) + (-an)
98482.4,x,,<penutup> + -nya,bentukan,[34] [SFS] -nya + (<all>)
98482.5,x,,[peng-:pe-] + <nutup> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
98482.6,v,,[peng-:pe-] + <tutup> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
98482.7,x,,pe- + <nutup> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
,,,,,
98483,k,124,penutur,dasar,
98483.1,x,,[peng-:pe-] + <nutur>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98483.2,v,,[peng-:pe-] + <tutur>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98483.3,x,,pe- + <nutur>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
98484,k,0,penutur bahasa,dasar,
98484.1,x,,[peng-:pe-] + <nutur bahasa>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98484.2,x,,[peng-:pe-] + <tutur bahasa>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98484.3,x,,pe- + <nutur bahasa>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
98485,k,0,penutur jati,dasar,
98485.1,x,,[peng-:pe-] + <nutur jati>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98485.2,x,,[peng-:pe-] + <tutur jati>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98485.3,x,,pe- + <nutur jati>,bentukan,[96] pe- + (<all>) + (-an)
98485.4,x,,<penutur jat> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
98486,v,2,penutur-penuturnya,dasar,
98486.1,v,,<penutur> [-] <r> + -nya,bentukan,[23] [RD] |
98486.2,x,,[peng-:pe-] + <nutur> [-] [peng-:pe-] + <r> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] |
98486.3,x,,[peng-:pe-] + <tutur> [-] [peng-:pe-] + <r> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] |
98486.4,x,,pe- + <nutur> [-] pe- + <r> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [23] [RD] |
98486.5,x,,<penutur> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
98486.6,x,,[peng-:pe-] + <nutur> [-] [peng-:pe-] + <r> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] | => [34] [SFS] -nya + (<all>)
98486.7,v,,[peng-:pe-] + <tutur> [-] [peng-:pe-] + <r> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] | => [34] [SFS] -nya + (<all>)
98486.8,x,,pe- + <nutur> [-] pe- + <r> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
98487,k,169,penuturan,dasar,
98487.1,x,,[peng-:pe-] + <nutur> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98487.2,v,,[peng-:pe-] + <tutur> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98487.3,x,,[peng-:pe-] + <nuturan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
98487.4,x,,[peng-:pe-] + <tuturan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
