Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
90161,k,0,pangkal bedil,dasar,
,,,,,
90162,k,0,pangkal cerita,dasar,
,,,,,
90163,k,0,pangkal ekor,dasar,
,,,,,
90164,k,0,pangkal hidung,dasar,
,,,,,
90165,k,0,pangkal kaki,dasar,
90165.1,x,,<pangkal kak> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
90166,k,0,pangkal kata,dasar,
,,,,,
90167,k,0,pangkal kerongkongan,dasar,
90167.1,x,,<pangkal kerongkong> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
90168,k,0,pangkal lengan,dasar,
90168.1,x,,<pangkal leng> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
90169,k,0,pangkal lidah,dasar,
,,,,,
90170,k,0,pangkal mata,dasar,
,,,,,
90171,k,0,pangkal nama,dasar,
,,,,,
90172,k,0,pangkal paha,dasar,
,,,,,
90173,k,0,pangkal pedang,dasar,
,,,,,
90174,k,0,pangkal rumah,dasar,
,,,,,
90175,k,0,pangkal tahun,dasar,
,,,,,
90176,k,0,pangkal tekak,dasar,
,,,,,
90177,k,0,pangkal telinga,dasar,
,,,,,
90178,k,0,pangkal tolak,dasar,
,,,,,
90179,k,0,pangkal tunggal,dasar,
,,,,,
90180,k,397,pangkalan,dasar,
90180.1,v,,<pangkal> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
90181,k,0,pangkalan data,dasar,
,,,,,
90182,k,0,pangkalan data berorientasi objek,dasar,
,,,,,
90183,k,0,pangkalan data hierarkis,dasar,
90183.1,x,,<pangkalan data hierarki> + [-is:-s],bentukan,[177] [S] -is + (i)
90183.2,x,,<pangkalan data hierark> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
90184,k,0,pangkalan data hipermedia,dasar,
,,,,,
90185,k,0,pangkalan data hiperteks,dasar,
,,,,,
90186,k,0,pangkalan data jaringan,dasar,
90186.1,x,,<pangkalan data jaring> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
90187,k,0,pangkalan data rekaman cadang,dasar,
,,,,,
90188,k,0,pangkalan data replikasi,dasar,
90188.1,x,,<pangkalan data replikas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
90189,k,0,pangkalan data statistik,dasar,
,,,,,
90190,k,0,pangkalan data terdistribusi,dasar,
90190.1,x,,<pangkalan data terdistribus> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
90191,v,3,pangkalan-pangkalan,dasar,
90191.1,x,,<pangkalan> [-] <r>,bentukan,[23] [RD] |
90191.2,v,,<pangkal> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
90192,v,6,pangkalannya,dasar,
90192.1,x,,<pangkalan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
90192.2,v,,<pangkal> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
90193,v,37,pangkalnya,dasar,
90193.1,v,,<pangkal> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
90194,k,33,pangkalpinang,dasar,
,,,,,
90195,k,0,pangkam,dasar,
,,,,,
90196,k,57,pangkas,dasar,
,,,,,
90197,k,3,pangkasan,dasar,
90197.1,v,,<pangkas> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
90198,k,342,pangkat,dasar,
,,,,,
90199,v,2,pangkat-pangkat,dasar,
90199.1,v,,<pangkat> [-] <r>,bentukan,[23] [RD] |
,,,,,
90200,v,46,pangkatnya,dasar,
90200.1,v,,<pangkat> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
90201,k,0,pangkek,dasar,
,,,,,
90202,k,0,pangkin,dasar,
,,,,,
90203,k,0,pangkoh,dasar,
,,,,,
90204,k,0,pangkon,dasar,
,,,,,
90205,k,0,pangkong,dasar,
,,,,,
90206,k,4,pangku,dasar,
90206.1,x,,<pang> + -ku,bentukan,[32] [SFS] -ku + (<all>)
,,,,,
90207,k,139,pangkuan,dasar,
90207.1,v,,<pangku> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
90208,v,26,pangkuanku,dasar,
90208.1,x,,<pangkuan> + -ku,bentukan,[32] [SFS] -ku + (<all>)
90208.2,v,,<pangku> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
90209,v,2,pangkuanmu,dasar,
90209.1,x,,<pangkuan> + -mu,bentukan,[33] [SFS] -mu + (<all>)
90209.2,v,,<pangku> + -an + -mu,bentukan,[38] [S] -an + (<all>) => [33] [SFS] -mu + (<all>)
,,,,,
90210,v,65,pangkuannya,dasar,
90210.1,x,,<pangkuan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
90210.2,v,,<pangku> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
90211,k,3,pangkung,dasar,
,,,,,
90212,k,8,pangkur,dasar,
,,,,,
90213,k,514,panglima,dasar,
,,,,,
90214,k,0,panglima laut,dasar,
,,,,,
90215,k,0,panglima pasukan,dasar,
90215.1,x,,<panglima pasu> + -kan,bentukan,[29] [S] -kan + (<all>)
90215.2,x,,<panglima pasuk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
90216,k,0,panglima tertinggi,dasar,
90216.1,x,,<panglima tertingg> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
90217,k,0,panglima tni,dasar,
90217.1,x,,<panglima tn> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
90218,v,6,panglima-panglima,dasar,
90218.1,v,,<panglima> [-] <r>,bentukan,[23] [RD] |
,,,,,
90219,v,12,panglimanya,dasar,
90219.1,v,,<panglima> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
90220,k,13,pangling,dasar,
,,,,,
90221,k,2,panglong,dasar,
,,,,,
90222,k,0,pangolat,dasar,
,,,,,
90223,k,0,pangonan,dasar,
90223.1,x,,<pangon> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
90224,k,0,pangonong,dasar,
,,,,,
90225,k,0,pangot,dasar,
,,,,,
90226,k,0,pangpet,dasar,
,,,,,
90227,k,0,pangpung,dasar,
,,,,,
90228,k,0,pangradinan,dasar,
90228.1,x,,<pangradin> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
90229,k,0,pangrahab,dasar,
,,,,,
90230,k,0,pangreh praja,dasar,
,,,,,
90231,k,0,pangrukti,dasar,
90231.1,x,,<pangrukt> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
90232,k,304,pangsa,dasar,
,,,,,
90233,k,0,pangsa kerja,dasar,
,,,,,
90234,k,0,pangsa pasar,dasar,
,,,,,
90235,k,0,pangsek,dasar,
,,,,,
90236,k,0,pangset,dasar,
,,,,,
90237,k,5,pangsi,dasar,
90237.1,x,,<pangs> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
90238,k,8,pangsit,dasar,
,,,,,
90239,k,0,panguk,dasar,
,,,,,
90240,k,0,pangur,dasar,
,,,,,
90241,k,0,pangus,dasar,
,,,,,
90242,k,33,paniai,dasar,
90242.1,x,,<pania> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
90243,k,0,panibo,dasar,
,,,,,
90244,k,0,panier,dasar,
,,,,,
90245,k,448,panik,dasar,
,,,,,
90246,k,2,paniki,dasar,
90246.1,x,,<panik> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
90247,v,9,paniknya,dasar,
90247.1,v,,<panik> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
90248,k,0,panil,dasar,
