Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
93923,k,0,pemelintiran,dasar,
93923.1,x,,[peng-:pe-] + <melintir> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93923.2,v,,[peng-:pe-] + <pelintir> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93923.3,x,,[peng-:pe-] + <melintiran>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93923.4,x,,[peng-:pe-] + <pelintiran>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93923.5,x,,pe- + <melintir> + -an,bentukan,[96] pe- + (<all>) + (-an)
93923.6,x,,pe- + <melintiran>,bentukan,[96] pe- + (<all>) + (-an)
93923.7,x,,<pemelintir> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
93924,k,0,pemeloporan,dasar,
93924.1,x,,[peng-:pe-] + <melopor> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93924.2,v,,[peng-:pe-] + <pelopor> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93924.3,x,,[peng-:pe-] + <meloporan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93924.4,x,,[peng-:pe-] + <peloporan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93924.5,x,,pe- + <melopor> + -an,bentukan,[96] pe- + (<all>) + (-an)
93924.6,x,,pe- + <meloporan>,bentukan,[96] pe- + (<all>) + (-an)
93924.7,x,,<pemelopor> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
93925,k,141,pemeluk,dasar,
93925.1,x,,[peng-:pe-] + <meluk>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93925.2,v,,[peng-:pe-] + <peluk>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93925.3,x,,pe- + <meluk>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
93926,d,0,pemeluk agama,dasar,
93926.1,x,,[peng-:pe-] + <meluk agama>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93926.2,x,,[peng-:pe-] + <peluk agama>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93926.3,x,,pe- + <meluk agama>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
93927,k,0,pemeluk dunia,dasar,
93927.1,x,,[peng-:pe-] + <meluk dunia>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93927.2,x,,[peng-:pe-] + <peluk dunia>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93927.3,x,,pe- + <meluk dunia>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
93928,k,0,pemeluk lutut,dasar,
93928.1,x,,[peng-:pe-] + <meluk lutut>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93928.2,x,,[peng-:pe-] + <peluk lutut>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93928.3,x,,pe- + <meluk lutut>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
93929,v,12,pemeluk-pemeluknya,dasar,
93929.1,x,,<pemeluk> [-] <r> + -nya,bentukan,[23] [RD] |
93929.2,x,,[peng-:pe-] + <meluk> [-] [peng-:pe-] + <r> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] |
93929.3,x,,[peng-:pe-] + <peluk> [-] [peng-:pe-] + <r> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] |
93929.4,x,,pe- + <meluk> [-] pe- + <r> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [23] [RD] |
93929.5,x,,<pemeluk> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
93929.6,x,,[peng-:pe-] + <meluk> [-] [peng-:pe-] + <r> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] | => [34] [SFS] -nya + (<all>)
93929.7,v,,[peng-:pe-] + <peluk> [-] [peng-:pe-] + <r> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] | => [34] [SFS] -nya + (<all>)
93929.8,x,,pe- + <meluk> [-] pe- + <r> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
93930,k,2,pemelukan,dasar,
93930.1,x,,[peng-:pe-] + <meluk> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93930.2,v,,[peng-:pe-] + <peluk> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93930.3,x,,[peng-:pe-] + <melukan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93930.4,x,,[peng-:pe-] + <pelukan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
93930.5,x,,pe- + <meluk> + -an,bentukan,[96] pe- + (<all>) + (-an)
93930.6,x,,pe- + <melukan>,bentukan,[96] pe- + (<all>) + (-an)
93930.7,x,,<pemelu> + -kan,bentukan,[29] [S] -kan + (<all>)
93930.8,x,,<pemeluk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
