Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
48861,k,9,kapasitif,dasar,
,,,,,
48862,k,16,kapasitor,dasar,
,,,,,
48863,v,2,kapasnya,dasar,
48863.1,v,,<kapas> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
48864,k,6,kapat,dasar,
,,,,,
48865,k,0,kapauku,dasar,
48865.1,x,,<kapau> + -ku,bentukan,[32] [SFS] -ku + (<all>)
,,,,,
48866,k,0,kapaur,dasar,
,,,,,
48867,k,0,kapauri,dasar,
48867.1,x,,<kapaur> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
48868,k,0,kape,dasar,
,,,,,
48869,k,34,kapel,dasar,
,,,,,
48870,k,0,kapela,dasar,
,,,,,
48871,k,0,kapelian,dasar,
48871.1,x,,<kapeli> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
48872,c,2,kaper,dasar,karper
,,,,,
48873,k,7,kapi,dasar,
48873.1,x,,<kap> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
48874,k,0,kapilah,dasar,
48874.1,x,,<kapi> + -lah,bentukan,[31] [FS] -lah + (<all>)
48874.2,x,,<kap> + -i + -lah,bentukan,[28] [S] -i + (<all>) => [31] [FS] -lah + (<all>)
,,,,,
48875,k,2,kapilaritas,dasar,
48875.1,x,,<kapilar> + -itas,bentukan,[205] [S] -itas + (<others>)
,,,,,
48876,k,0,kapilatus,dasar,
,,,,,
48877,k,45,kapiler,dasar,
,,,,,
48878,c,5,kapir,dasar,kafir
,,,,,
48879,k,6,kapiran,dasar,
48879.1,x,,<kapir> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
48880,k,0,kapis,dasar,
48880.1,x,,<kapi> + [-is:-s],bentukan,[177] [S] -is + (i)
48880.2,x,,<kap> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
48881,k,0,kapisa,dasar,
,,,,,
48882,k,0,kapisator,dasar,
,,,,,
48883,k,0,kapit,dasar,
,,,,,
48884,k,159,kapita,dasar,
,,,,,
48885,k,0,kapita selekta,dasar,
,,,,,
48886,k,121,kapital,dasar,
,,,,,
48887,k,0,kapital besar,dasar,
,,,,,
48888,k,0,kapital kecil,dasar,
,,,,,
48889,k,114,kapitalis,dasar,
48889.1,x,,<kapitali> + [-is:-s],bentukan,[177] [S] -is + (i)
48889.2,v,,<kapital> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
48890,k,0,kapitalis birokrat,dasar,
,,,,,
48891,k,0,kapitalis borjuis,dasar,
48891.1,x,,<kapitalis borjui> + [-is:-s],bentukan,[177] [S] -is + (i)
48891.2,x,,<kapitalis borju> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
48892,v,2,kapitalis-kapitalis,dasar,
48892.1,v,,<kapitalis> [-] <r>,bentukan,[23] [RD] |
48892.2,x,,<kapitali> + [-is:-s] [-] <r> + [-is:-s],bentukan,[177] [S] -is + (i) => [23] [RD] |
48892.3,x,,<kapital> + -is [-] <r> + -is,bentukan,[178] [S] -is + (<others>) => [23] [RD] |
,,,,,
48893,k,76,kapitalisasi,dasar,
48893.1,x,,<kapitalisas> + -i,bentukan,[28] [S] -i + (<all>)
48893.2,x,,<kapitali> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i)
