Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
54950,k,0,kerusakan iklim,dasar,
54950.1,x,,ke- + <rusakan iklim>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
54951,v,13,kerusakan-kerusakan,dasar,
54951.1,v,,<kerusakan> [-] <r>,bentukan,[23] [RD] |
54951.2,v,,ke- + <rusak> + -an [-] ke- + <r> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [23] [RD] |
54951.3,x,,ke- + <rusa> + -kan [-] ke- + <r> + -kan,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [23] [RD] |
54951.4,x,,ke- + <rusakan> [-] ke- + <r>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [23] [RD] |
54951.5,x,,<kerusa> + -kan [-] <r> + -kan,bentukan,[29] [S] -kan + (<all>) => [23] [RD] |
54951.6,x,,<kerusak> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
54952,v,27,kerusakannya,dasar,
54952.1,x,,ke- + <rusakan> + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54952.2,x,,ke- + <rusakannya>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54952.3,v,,<kerusakan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
54952.4,v,,ke- + <rusak> + -an + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [34] [SFS] -nya + (<all>)
54952.5,x,,ke- + <rusa> + -kan + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [34] [SFS] -nya + (<all>)
54952.6,x,,ke- + <rusakan> + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [34] [SFS] -nya + (<all>)
54952.7,x,,<kerusa> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>)
54952.8,x,,<kerusak> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
54953,k,388,kerusuhan,dasar,
54953.1,v,,ke- + <rusuh> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54953.2,x,,ke- + <rusuhan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54953.3,x,,<kerusuh> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
54954,k,0,kerusuhan mei 1998,dasar,
54954.1,x,,ke- + <rusuhan mei 1998>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
54955,k,0,kerusung,dasar,
54955.1,x,,ke- + <rusung>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
54956,k,40,kerut,dasar,
54956.1,x,,ke- + <rut>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
54957,k,0,kerut kering,dasar,
54957.1,x,,ke- + <rut kering>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
54958,k,0,kerut muka,dasar,
54958.1,x,,ke- + <rut muka>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
54959,k,7,kerut-merut,dasar,
,,,,,
54960,k,0,kerutak,dasar,
54960.1,x,,ke- + <rutak>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
54961,k,63,kerutan,dasar,
54961.1,x,,ke- + <rut> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54961.2,x,,ke- + <rutan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54961.3,v,,<kerut> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
54962,k,5,kerutinan,dasar,
54962.1,v,,ke- + <rutin> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54962.2,x,,ke- + <rutinan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54962.3,x,,<kerutin> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
54963,k,0,kerutup,dasar,
54963.1,x,,ke- + <rutup>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
54964,k,39,keruwetan,dasar,
54964.1,v,,ke- + <ruwet> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54964.2,x,,ke- + <ruwetan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54964.3,x,,<keruwet> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
54965,k,0,keruyuk,dasar,
54965.1,x,,ke- + <ruyuk>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
54966,k,0,kerwit,dasar,
,,,,,
54967,k,29,kes,dasar,
54967.1,x,,ke- + <s>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
54968,k,7,kesa,dasar,
54968.1,x,,ke- + <sa>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
54969,k,310,kesabaran,dasar,
54969.1,v,,ke- + <sabar> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54969.2,x,,ke- + <sabaran>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54969.3,x,,<kesabar> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
54970,v,13,kesabaranku,dasar,
54970.1,x,,ke- + <sabaranku>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54970.2,v,,<kesabaran> + -ku,bentukan,[32] [SFS] -ku + (<all>)
54970.3,v,,ke- + <sabar> + -an + -ku,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [32] [SFS] -ku + (<all>)
54970.4,x,,ke- + <sabaran> + -ku,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [32] [SFS] -ku + (<all>)
54970.5,x,,<kesabar> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
54971,v,2,kesabaranmu,dasar,
54971.1,x,,ke- + <sabaranmu>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54971.2,v,,<kesabaran> + -mu,bentukan,[33] [SFS] -mu + (<all>)
54971.3,v,,ke- + <sabar> + -an + -mu,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [33] [SFS] -mu + (<all>)
54971.4,x,,ke- + <sabaran> + -mu,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [33] [SFS] -mu + (<all>)
54971.5,x,,<kesabar> + -an + -mu,bentukan,[38] [S] -an + (<all>) => [33] [SFS] -mu + (<all>)
,,,,,
54972,v,25,kesabarannya,dasar,
54972.1,x,,ke- + <sabaran> + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54972.2,x,,ke- + <sabarannya>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
54972.3,v,,<kesabaran> + -nya,bentukan,[34] [SFS] -nya + (<all>)
