Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
50014,v,2,kausembunyikan,dasar,
50014.1,x,,kau- + <sembunyi> + -kan,bentukan,[36] kau- + (<all>) + (-i;-kan)
50014.2,x,,kau- + <sembunyikan>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50014.3,x,,<kausembunyi> + -kan,bentukan,[29] [S] -kan + (<all>)
50014.4,x,,<kausembunyik> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50015,v,3,kauserahkan,dasar,
50015.1,x,,kau- + <serah> + -kan,bentukan,[36] kau- + (<all>) + (-i;-kan)
50015.2,x,,kau- + <serahkan>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50015.3,x,,<kauserah> + -kan,bentukan,[29] [S] -kan + (<all>)
50015.4,x,,<kauserahk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50016,v,2,kausertakan,dasar,
50016.1,x,,kau- + <serta> + -kan,bentukan,[36] kau- + (<all>) + (-i;-kan)
50016.2,x,,kau- + <sertakan>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50016.3,x,,<kauserta> + -kan,bentukan,[29] [S] -kan + (<all>)
50016.4,x,,<kausertak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50017,v,2,kausesali,dasar,
50017.1,x,,kau- + <sesal> + -i,bentukan,[36] kau- + (<all>) + (-i;-kan)
50017.2,x,,kau- + <sesali>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50017.3,x,,<kausesal> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50018,v,2,kausiapkan,dasar,
50018.1,x,,kau- + <siap> + -kan,bentukan,[36] kau- + (<all>) + (-i;-kan)
50018.2,x,,kau- + <siapkan>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50018.3,x,,<kausiap> + -kan,bentukan,[29] [S] -kan + (<all>)
50018.4,x,,<kausiapk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50019,v,3,kausimpan,dasar,
50019.1,x,,kau- + <simpan>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50019.2,x,,<kausimp> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50020,v,3,kausku,dasar,
50020.1,x,,kau- + <sku>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50020.2,v,,<kaus> + -ku,bentukan,[32] [SFS] -ku + (<all>)
50020.3,x,,kau- + <s> + -ku,bentukan,[36] kau- + (<all>) + (-i;-kan) => [32] [SFS] -ku + (<all>)
,,,,,
50021,v,23,kausnya,dasar,
50021.1,v,,<kaus> + -nya,bentukan,[34] [SFS] -nya + (<all>)
50021.2,x,,kau- + <s> + -nya,bentukan,[36] kau- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
,,,,,
50022,k,3,kaustik,dasar,
50022.1,x,,kau- + <stik>,bentukan,[36] kau- + (<all>) + (-i;-kan)
,,,,,
50023,k,0,kaustiksoda,dasar,
50023.1,x,,kau- + <stiksoda>,bentukan,[36] kau- + (<all>) + (-i;-kan)
,,,,,
50024,v,5,kausuruh,dasar,
50024.1,x,,kau- + <suruh>,bentukan,[36] kau- + (<all>) + (-i;-kan)
,,,,,
50025,k,0,kaut,dasar,
50025.1,x,,kau- + <t>,bentukan,[36] kau- + (<all>) + (-i;-kan)
,,,,,
50026,v,2,kautanggung,dasar,
50026.1,x,,kau- + <tanggung>,bentukan,[36] kau- + (<all>) + (-i;-kan)
,,,,,
50027,v,3,kautangkap,dasar,
50027.1,x,,kau- + <tangkap>,bentukan,[36] kau- + (<all>) + (-i;-kan)
,,,,,
50028,v,6,kautanyakan,dasar,
50028.1,x,,kau- + <tanya> + -kan,bentukan,[36] kau- + (<all>) + (-i;-kan)
50028.2,x,,kau- + <tanyakan>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50028.3,x,,<kautanya> + -kan,bentukan,[29] [S] -kan + (<all>)
50028.4,x,,<kautanyak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50029,v,3,kautawarkan,dasar,
50029.1,x,,kau- + <tawar> + -kan,bentukan,[36] kau- + (<all>) + (-i;-kan)
50029.2,x,,kau- + <tawarkan>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50029.3,x,,<kautawar> + -kan,bentukan,[29] [S] -kan + (<all>)
50029.4,x,,<kautawark> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50030,v,3,kautebas,dasar,
50030.1,x,,kau- + <tebas>,bentukan,[36] kau- + (<all>) + (-i;-kan)
,,,,,
50031,v,2,kautempati,dasar,
50031.1,x,,kau- + <tempat> + -i,bentukan,[36] kau- + (<all>) + (-i;-kan)
50031.2,x,,kau- + <tempati>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50031.3,x,,<kautempat> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50032,v,5,kautemui,dasar,
50032.1,x,,kau- + <temu> + -i,bentukan,[36] kau- + (<all>) + (-i;-kan)
50032.2,x,,kau- + <temui>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50032.3,x,,<kautemu> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50033,v,7,kautemukan,dasar,
50033.1,x,,kau- + <temu> + -kan,bentukan,[36] kau- + (<all>) + (-i;-kan)
50033.2,x,,kau- + <temukan>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50033.3,x,,<kautemu> + -kan,bentukan,[29] [S] -kan + (<all>)
50033.4,x,,<kautemuk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50034,v,5,kauterima,dasar,
50034.1,x,,kau- + <terima>,bentukan,[36] kau- + (<all>) + (-i;-kan)
,,,,,
50035,v,2,kautimbang,dasar,
50035.1,x,,kau- + <timbang>,bentukan,[36] kau- + (<all>) + (-i;-kan)
,,,,,
50036,v,2,kautinggal,dasar,
50036.1,x,,kau- + <tinggal>,bentukan,[36] kau- + (<all>) + (-i;-kan)
,,,,,
50037,v,2,kautinggali,dasar,
50037.1,x,,kau- + <tinggal> + -i,bentukan,[36] kau- + (<all>) + (-i;-kan)
50037.2,x,,kau- + <tinggali>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50037.3,x,,<kautinggal> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50038,v,3,kautinggalkan,dasar,
50038.1,x,,kau- + <tinggal> + -kan,bentukan,[36] kau- + (<all>) + (-i;-kan)
50038.2,x,,kau- + <tinggalkan>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50038.3,x,,<kautinggal> + -kan,bentukan,[29] [S] -kan + (<all>)
50038.4,x,,<kautinggalk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50039,v,2,kautonton,dasar,
50039.1,x,,kau- + <tonton>,bentukan,[36] kau- + (<all>) + (-i;-kan)
,,,,,
50040,v,3,kautulis,dasar,
50040.1,x,,kau- + <tulis>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50040.2,x,,<kautuli> + [-is:-s],bentukan,[177] [S] -is + (i)
50040.3,x,,<kautul> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
50041,v,5,kautunggu,dasar,
50041.1,x,,kau- + <tunggu>,bentukan,[36] kau- + (<all>) + (-i;-kan)
,,,,,
50042,v,4,kautunjukkan,dasar,
50042.1,x,,kau- + <tunjuk> + -kan,bentukan,[36] kau- + (<all>) + (-i;-kan)
50042.2,x,,kau- + <tunjukkan>,bentukan,[36] kau- + (<all>) + (-i;-kan)
50042.3,x,,<kautunjuk> + -kan,bentukan,[29] [S] -kan + (<all>)
50042.4,x,,<kautunjukk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50043,k,0,kauwol,dasar,
50043.1,x,,kau- + <wol>,bentukan,[36] kau- + (<all>) + (-i;-kan)
,,,,,
50044,k,19,kavaleri,dasar,
50044.1,x,,<kavaler> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50045,k,24,kaveling,dasar,
,,,,,
50046,k,0,kaveling siap bangun,dasar,
,,,,,
50047,k,0,kaver,dasar,
,,,,,
50048,k,3,kaviar,dasar,
,,,,,
50049,k,2,kavitasi,dasar,
50049.1,x,,<kavitas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50050,k,0,kavling,dasar,
,,,,,
50051,k,0,kawa-kawa,dasar,
50051.1,x,,<kawa> [-] <r>,bentukan,[23] [RD] |
,,,,,
50052,k,101,kawah,dasar,
,,,,,
50053,k,0,kawah candradimuka,dasar,
,,,,,
50054,v,6,kawahnya,dasar,
50054.1,v,,<kawah> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
50055,k,0,kawak,dasar,
,,,,,
50056,k,64,kawakan,dasar,
50056.1,x,,<kawa> + -kan,bentukan,[29] [S] -kan + (<all>)
50056.2,v,,<kawak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50057,k,61,kawal,dasar,
,,,,,
50058,k,0,kawal batas,dasar,
,,,,,
50059,k,0,kawal jaga,dasar,
,,,,,
50060,k,0,kawal sambang,dasar,
,,,,,
50061,k,18,kawalan,dasar,
50061.1,v,,<kawal> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50062,k,3,kawalu,dasar,
,,,,,
50063,k,595,kawan,dasar,
50063.1,x,,<kaw> + -an,bentukan,[38] [S] -an + (<all>)
50063.2,x,,<ka> + -wan,bentukan,[180] [S] -wan + (<others>)
50063.3,x,,<k> + [-wan:-awan],bentukan,[18000001] [S] -wan + (<all>)
,,,,,
50064,k,0,kawan berbuat,dasar,
,,,,,
50065,k,0,kawan berlomba,dasar,
,,,,,
50066,k,0,kawan bicara,dasar,
,,,,,
50067,k,0,kawan hidup,dasar,
,,,,,
50068,k,0,kawan sekelas,dasar,
,,,,,
50069,k,0,kawan sekerja,dasar,
,,,,,
50070,k,0,kawan sirih,dasar,
,,,,,
50071,k,0,kawan tebusan,dasar,
50071.1,x,,<kawan tebus> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50072,v,488,kawan-kawan,dasar,
50072.1,v,,<kawan> [-] <r>,bentukan,[23] [RD] |
50072.2,x,,<kaw> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
50072.3,x,,<ka> + -wan [-] <r> + -wan,bentukan,[180] [S] -wan + (<others>) => [23] [RD] |
50072.4,x,,<k> + [-wan:-awan] [-] <r> + [-wan:-awan],bentukan,[18000001] [S] -wan + (<all>) => [23] [RD] |
,,,,,
50073,v,24,kawan-kawanku,dasar,
50073.1,x,,<kawan-kawan> + -ku,bentukan,[32] [SFS] -ku + (<all>)
50073.2,v,,<kawan> [-] <r> + -ku,bentukan,[23] [RD] | => [32] [SFS] -ku + (<all>)
50073.3,x,,<kaw> + -an [-] <r> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [23] [RD] | => [32] [SFS] -ku + (<all>)
50073.4,x,,<ka> + -wan [-] <r> + -wan + -ku,bentukan,[180] [S] -wan + (<others>) => [23] [RD] | => [32] [SFS] -ku + (<all>)
50073.5,x,,<k> + [-wan:-awan] [-] <r> + [-wan:-awan] + -ku,bentukan,[18000001] [S] -wan + (<all>) => [23] [RD] | => [32] [SFS] -ku + (<all>)
,,,,,
50074,v,14,kawan-kawanmu,dasar,
50074.1,x,,<kawan-kawan> + -mu,bentukan,[33] [SFS] -mu + (<all>)
50074.2,v,,<kawan> [-] <r> + -mu,bentukan,[23] [RD] | => [33] [SFS] -mu + (<all>)
50074.3,x,,<kaw> + -an [-] <r> + -an + -mu,bentukan,[38] [S] -an + (<all>) => [23] [RD] | => [33] [SFS] -mu + (<all>)
50074.4,x,,<ka> + -wan [-] <r> + -wan + -mu,bentukan,[180] [S] -wan + (<others>) => [23] [RD] | => [33] [SFS] -mu + (<all>)
50074.5,x,,<k> + [-wan:-awan] [-] <r> + [-wan:-awan] + -mu,bentukan,[18000001] [S] -wan + (<all>) => [23] [RD] | => [33] [SFS] -mu + (<all>)
,,,,,
50075,v,176,kawan-kawannya,dasar,
50075.1,v,,<kawan> [-] <r> + -nya,bentukan,[23] [RD] |
50075.2,x,,<kaw> + -an [-] <r> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
50075.3,x,,<ka> + -wan [-] <r> + -wan + -nya,bentukan,[180] [S] -wan + (<others>) => [23] [RD] |
50075.4,x,,<k> + [-wan:-awan] [-] <r> + [-wan:-awan] + -nya,bentukan,[18000001] [S] -wan + (<all>) => [23] [RD] |
50075.5,v,,<kawan> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
50075.6,x,,<kaw> + -an [-] <r> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [23] [RD] | => [34] [SFS] -nya + (<all>)
50075.7,x,,<ka> + -wan [-] <r> + -wan + -nya,bentukan,[180] [S] -wan + (<others>) => [23] [RD] | => [34] [SFS] -nya + (<all>)
50075.8,x,,<k> + [-wan:-awan] [-] <r> + [-wan:-awan] + -nya,bentukan,[18000001] [S] -wan + (<all>) => [23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
50076,k,94,kawanan,dasar,
50076.1,v,,<kawan> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50077,v,17,kawanannya,dasar,
50077.1,x,,<kawanan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
50077.2,v,,<kawan> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
50078,k,0,kawang,dasar,
,,,,,
50079,v,60,kawanku,dasar,
50079.1,v,,<kawan> + -ku,bentukan,[32] [SFS] -ku + (<all>)
50079.2,x,,<kaw> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [32] [SFS] -ku + (<all>)
50079.3,x,,<ka> + -wan + -ku,bentukan,[180] [S] -wan + (<others>) => [32] [SFS] -ku + (<all>)
50079.4,x,,<k> + [-wan:-awan] + -ku,bentukan,[18000001] [S] -wan + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
50080,v,12,kawanmu,dasar,
50080.1,v,,<kawan> + -mu,bentukan,[33] [SFS] -mu + (<all>)
50080.2,x,,<kaw> + -an + -mu,bentukan,[38] [S] -an + (<all>) => [33] [SFS] -mu + (<all>)
50080.3,x,,<ka> + -wan + -mu,bentukan,[180] [S] -wan + (<others>) => [33] [SFS] -mu + (<all>)
50080.4,x,,<k> + [-wan:-awan] + -mu,bentukan,[18000001] [S] -wan + (<all>) => [33] [SFS] -mu + (<all>)
,,,,,
50081,v,130,kawannya,dasar,
50081.1,v,,<kawan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
50081.2,x,,<kaw> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
50081.3,x,,<ka> + -wan + -nya,bentukan,[180] [S] -wan + (<others>) => [34] [SFS] -nya + (<all>)
50081.4,x,,<k> + [-wan:-awan] + -nya,bentukan,[18000001] [S] -wan + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
50082,k,8,kawanua,dasar,
,,,,,
50083,k,0,kawao,dasar,
,,,,,
50084,k,0,kaware,dasar,
,,,,,
50085,k,0,kawargaan,dasar,
50085.1,x,,<kawarga> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50086,k,3587,kawasan,dasar,
50086.1,x,,<kawas> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50087,k,0,kawasan agropolitan,dasar,
50087.1,x,,<kawasan agropolit> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50088,k,0,kawasan berikat,dasar,
,,,,,
50089,k,0,kawasan bersinyal,dasar,
,,,,,
50090,k,0,kawasan ekonomi khusus,dasar,
,,,,,
50091,k,0,kawasan hutan,dasar,
50091.1,x,,<kawasan hut> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50092,k,0,kawasan industri,dasar,
50092.1,x,,<kawasan industr> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50093,k,0,kawasan industri berat,dasar,
,,,,,
50094,k,0,kawasan kumuh,dasar,
,,,,,
50095,k,0,kawasan lindung,dasar,
,,,,,
50096,k,0,kawasan pecinan,dasar,
50096.1,x,,<kawasan pecin> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50097,k,0,kawasan pengembangan ekonomi terpadu,dasar,
,,,,,
50098,k,0,kawasan penyangga,dasar,
,,,,,
50099,k,0,kawasan pertambangan,dasar,
50099.1,x,,<kawasan pertambang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50100,k,0,kawasan super blok,dasar,
,,,,,
50101,v,74,kawasan-kawasan,dasar,
50101.1,v,,<kawasan> [-] <r>,bentukan,[23] [RD] |
50101.2,x,,<kawas> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
50102,v,29,kawasannya,dasar,
50102.1,v,,<kawasan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
50102.2,x,,<kawas> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
50103,k,184,kawat,dasar,
,,,,,
50104,k,0,kawat berduri,dasar,
50104.1,x,,<kawat berdur> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50105,k,0,kawat gigi,dasar,
50105.1,x,,<kawat gig> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50106,k,0,kawat kasa,dasar,
,,,,,
50107,k,0,kawat listrik,dasar,
,,,,,
50108,k,0,kawat nyamuk,dasar,
,,,,,
50109,k,0,kawat pandu,dasar,
,,,,,
50110,k,0,kawat pijar,dasar,
,,,,,
50111,k,0,kawat sling,dasar,
,,,,,
50112,k,0,kawat tanah,dasar,
,,,,,
50113,k,0,kawat telepon,dasar,
,,,,,
50114,k,0,kawat untai,dasar,
50114.1,x,,<kawat unta> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50115,v,8,kawat-kawat,dasar,
50115.1,v,,<kawat> [-] <r>,bentukan,[23] [RD] |
,,,,,
50116,c,8,kawatir,dasar,khawatir
,,,,,
50117,v,2,kawatnya,dasar,
50117.1,v,,<kawat> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
50118,k,37,kawi,dasar,
50118.1,x,,<kaw> + -i,bentukan,[28] [S] -i + (<all>)
50118.2,x,,<ka> + -wi,bentukan,[174] [S] -wi + (<others>)
,,,,,
50119,k,5,kawih,dasar,
,,,,,
50120,k,0,kawijayan,dasar,
50120.1,x,,<kawijay> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50121,k,350,kawin,dasar,
,,,,,
50122,k,0,kawin acak,dasar,
,,,,,
50123,k,0,kawin amanua,dasar,
,,,,,
50124,k,0,kawin angkat bapak,dasar,
,,,,,
50125,k,0,kawin bantu,dasar,
,,,,,
50126,k,0,kawin batin,dasar,
,,,,,
50127,k,0,kawin belis,dasar,
50127.1,x,,<kawin beli> + [-is:-s],bentukan,[177] [S] -is + (i)
50127.2,x,,<kawin bel> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
50128,k,0,kawin campur,dasar,
,,,,,
50129,k,0,kawin di bawah tangan,dasar,
50129.1,x,,<kawin di bawah tang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50130,k,0,kawin gantung,dasar,
,,,,,
50131,k,0,kawin gelap,dasar,
,,,,,
50132,k,0,kawin kantor,dasar,
,,,,,
50133,k,0,kawin kontrak,dasar,
,,,,,
50134,k,0,kawin lari,dasar,
50134.1,x,,<kawin lar> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50135,k,0,kawin liwat,dasar,
,,,,,
50136,k,0,kawin masuk,dasar,
,,,,,
50137,k,0,kawin mutah,dasar,
,,,,,
50138,k,0,kawin paksa,dasar,
,,,,,
50139,k,0,kawin roko,dasar,
,,,,,
50140,k,0,kawin siri,dasar,
50140.1,x,,<kawin sir> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50141,k,0,kawin sirih pinang,dasar,
,,,,,
50142,k,0,kawin sumbang,dasar,
,,,,,
50143,k,0,kawin suntik,dasar,
,,,,,
50144,k,0,kawin tambahan,dasar,
50144.1,x,,<kawin tambah> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50145,k,0,kawin tukar gadis,dasar,
50145.1,x,,<kawin tukar gadi> + [-is:-s],bentukan,[177] [S] -is + (i)
50145.2,x,,<kawin tukar gad> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
50146,k,0,kawin wakil,dasar,
,,,,,
50147,k,6,kawin-mawin,dasar,
50147.1,v,,<[kawin:kawin-mawin]>,bentukan,[Reduplication-Rhyming]
,,,,,
50148,t,18,kawinan,dasar,
50148.1,x,,<kawin> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50149,t,6,kawini,dasar,
50149.1,v,,<kawin> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50150,t,3,kawinilah,dasar,
50150.1,v,,<kawini> + -lah,bentukan,[31] [FS] -lah + (<all>)
50150.2,v,,<kawin> + -i + -lah,bentukan,[28] [S] -i + (<all>) => [31] [FS] -lah + (<all>)
,,,,,
50151,t,6,kawinkan,dasar,
50151.1,v,,<kawin> + -kan,bentukan,[29] [S] -kan + (<all>)
50151.2,x,,<kawink> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50152,t,3,kawinlah,dasar,
50152.1,v,,<kawin> + -lah,bentukan,[31] [FS] -lah + (<all>)
,,,,,
50153,k,0,kawista,dasar,
,,,,,
50154,k,0,kawoto,dasar,
,,,,,
50155,k,0,kawuk,dasar,
,,,,,
50156,k,0,kawul,dasar,
,,,,,
50157,k,52,kawula,dasar,
,,,,,
50158,k,0,kawula muda,dasar,
,,,,,
50159,v,3,kawulanya,dasar,
50159.1,v,,<kawula> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
50160,k,18,kawung,dasar,
,,,,,
50161,v,3,kawungnya,dasar,
50161.1,v,,<kawung> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
50162,c,1401,kaya,dasar,kayak
,,,,,
50163,k,0,kaya hati,dasar,
50163.1,x,,<kaya hat> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50164,k,0,kaya raya,dasar,
,,,,,
50165,k,0,kaya vitamin,dasar,
,,,,,
50166,k,2,kayai,dasar,
50166.1,x,,<kaya> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50167,k,405,kayak,dasar,
,,,,,
50168,k,0,kayak air tenang,dasar,
,,,,,
50169,v,134,kayaknya,dasar,
50169.1,v,,<kayak> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
50170,k,0,kayal,dasar,
,,,,,
50171,c,2,kayambang,dasar,kiambang
,,,,,
50172,k,14,kayan,dasar,
50172.1,x,,<kay> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50173,k,5,kayang,dasar,
,,,,,
50174,k,18,kayangan,dasar,
50174.1,x,,<kayang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50175,k,0,kayas,dasar,
,,,,,
50176,k,4,kayat,dasar,
,,,,,
50177,k,2,kayau,dasar,
,,,,,
50178,k,0,kaygir,dasar,
,,,,,
50179,k,11,kayo,dasar,
,,,,,
50180,k,0,kayong utara,dasar,
,,,,,
50181,k,1377,kayu,dasar,
,,,,,
50182,k,0,kayu agung,dasar,
,,,,,
50183,k,0,kayu ambon,dasar,
,,,,,
50184,k,0,kayu anduan,dasar,
50184.1,x,,<kayu andu> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50185,k,0,kayu angin,dasar,
,,,,,
50186,k,0,kayu api,dasar,
50186.1,x,,<kayu ap> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50187,k,0,kayu apu,dasar,
,,,,,
50188,k,0,kayu apu-apu,dasar,
,,,,,
50189,k,0,kayu arang,dasar,
,,,,,
50190,k,0,kayu bakar,dasar,
,,,,,
50191,k,0,kayu bangunan,dasar,
50191.1,x,,<kayu bangun> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
50192,k,0,kayu basung,dasar,
,,,,,
50193,k,0,kayu besi,dasar,
50193.1,x,,<kayu bes> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
50194,k,0,kayu bintang,dasar,
,,,,,
50195,k,0,kayu bulat,dasar,
,,,,,
50196,k,0,kayu cagak,dasar,
,,,,,
50197,k,0,kayu celup,dasar,
,,,,,
50198,k,0,kayu cendana,dasar,
,,,,,
50199,k,0,kayu daun,dasar,
,,,,,
50200,k,0,kayu dowel,dasar,
,,,,,
50201,k,0,kayu embun,dasar,
,,,,,
50202,k,0,kayu gabus,dasar,
,,,,,
