Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
107863,k,0,rentang memori,dasar,
107863.1,x,,<rentang memor> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
107864,k,0,rentang waktu,dasar,
,,,,,
107865,k,27,rentangan,dasar,
107865.1,v,,<rentang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
107866,v,4,rentangkan,dasar,
107866.1,v,,<rentang> + -kan,bentukan,[29] [S] -kan + (<all>)
107866.2,x,,<rentangk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
107867,v,5,rentangnya,dasar,
107867.1,v,,<rentang> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
107868,v,19,rentannya,dasar,
107868.1,v,,<rentan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
107868.2,x,,<rent> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
107869,k,0,rentap,dasar,
,,,,,
107870,k,0,rentas,dasar,
,,,,,
107871,c,38,rente,dasar,renten
,,,,,
107872,k,0,renten,dasar,
,,,,,
107873,k,27,renteng,dasar,
,,,,,
107874,k,5,rentengan,dasar,
107874.1,v,,<renteng> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
107875,k,39,rentenir,dasar,
,,,,,
107876,k,0,rentet,dasar,
,,,,,
107877,k,211,rentetan,dasar,
107877.1,v,,<rentet> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
107878,v,2,rentetan-rentetan,dasar,
107878.1,x,,<rentetan> [-] <r>,bentukan,[23] [RD] |
107878.2,v,,<rentet> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
107879,v,2,rentetannya,dasar,
107879.1,x,,<rentetan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
107879.2,v,,<rentet> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
107880,k,0,renti,dasar,
107880.1,x,,<rent> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
