Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
59691,v,4,kriminogen,dasar,
,,,,,
59692,k,5,kriminolog,dasar,
,,,,,
59693,k,17,kriminologi,dasar,
59693.1,x,,<kriminolog> + -i,bentukan,[28] [S] -i + (<all>)
59693.2,x,,<krimino> + -logi,bentukan,[190] [S] -logi + (<all>)
,,,,,
59694,k,0,kriminologis,dasar,
59694.1,x,,<kriminologi> + [-is:-s],bentukan,[177] [S] -is + (i)
59694.2,x,,<kriminolog> + -is,bentukan,[178] [S] -is + (<others>)
59694.3,x,,<krimino> + -logi+-s,bentukan,[194] [MS] -logi+-s + (<all>)
,,,,,
59695,v,5,krimnya,dasar,
59695.1,v,,<krim> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
59696,k,6,kring,dasar,
,,,,,
59697,v,2,kringen,dasar,
,,,,,
59698,k,0,krinok,dasar,
,,,,,
59699,k,0,krio,dasar,
,,,,,
59700,k,0,kriofil,dasar,
,,,,,
59701,k,0,kriofit,dasar,
,,,,,
59702,k,0,kriofobia,dasar,
59702.1,x,,<krio> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
59703,k,0,kriogen,dasar,
,,,,,
59704,k,0,kriogenik,dasar,
,,,,,
59705,k,0,kriogenika,dasar,
,,,,,
59706,v,6,kriolit,dasar,
,,,,,
59707,k,0,kriologi,dasar,
59707.1,x,,<kriolog> + -i,bentukan,[28] [S] -i + (<all>)
59707.2,x,,<krio> + -logi,bentukan,[190] [S] -logi + (<all>)
,,,,,
59708,k,0,krionika,dasar,
,,,,,
59709,v,3,kriopreservasi,dasar,
59709.1,x,,<kriopreservas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
59710,v,3,krioprotektan,dasar,
59710.1,x,,<krioprotekt> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
59711,k,0,krioterapi,dasar,
59711.1,x,,<krioterap> + -i,bentukan,[28] [S] -i + (<all>)
59711.2,x,,<krio> + -terapi,bentukan,[215] [S] -terapi + (<all>)
,,,,,
59712,k,0,kriotron,dasar,
,,,,,
59713,v,10,kripik,dasar,
,,,,,
59714,k,4,kripta,dasar,
,,,,,
59715,k,0,kripta lieberkuhn,dasar,
,,,,,
59716,v,3,kriptik,dasar,
,,,,,
59717,v,44,kripto,dasar,
,,,,,
59718,k,0,kriptogam,dasar,
,,,,,
59719,k,0,kriptogamik,dasar,
,,,,,
59720,v,2,kriptografer,dasar,
,,,,,
59721,k,6,kriptografi,dasar,
59721.1,x,,<kriptograf> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
59722,k,0,kriptogram,dasar,
,,,,,
59723,k,0,kriptohablur,dasar,
,,,,,
59724,k,0,kriptohabluran,dasar,
59724.1,v,,<kriptohablur> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
59725,k,0,kriptokotil,dasar,
,,,,,
59726,k,0,kriptoksantin,dasar,
,,,,,
59727,k,0,kriptol,dasar,
,,,,,
59728,k,0,kriptolog,dasar,
,,,,,
59729,k,0,kriptomenorea,dasar,
,,,,,
59730,k,0,kripton,dasar,
,,,,,
59731,k,0,kriptozologi,dasar,
59731.1,x,,<kriptozolog> + -i,bentukan,[28] [S] -i + (<all>)
59731.2,x,,<kriptozo> + -logi,bentukan,[190] [S] -logi + (<all>)
,,,,,
59732,k,0,kriptozoologi,dasar,
59732.1,x,,<kriptozoolog> + -i,bentukan,[28] [S] -i + (<all>)
59732.2,x,,<kriptozoo> + -logi,bentukan,[190] [S] -logi + (<all>)
,,,,,
59733,v,2,kriris,dasar,
59733.1,x,,<kriri> + [-is:-s],bentukan,[177] [S] -is + (i)
59733.2,x,,<krir> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
59734,v,43,kris,dasar,
59734.1,x,,<kri> + [-is:-s],bentukan,[177] [S] -is + (i)
59734.2,x,,<kr> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
59735,k,0,krisalid,dasar,
,,,,,
59736,k,0,krisalis,dasar,
59736.1,x,,<krisali> + [-is:-s],bentukan,[177] [S] -is + (i)
59736.2,x,,<krisal> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
59737,k,14,krisan,dasar,
59737.1,x,,<kris> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
59738,v,2,krisanjaya,dasar,
,,,,,
59739,k,0,krisantemum,dasar,
,,,,,
59740,v,2,krisanti,dasar,
59740.1,x,,<krisant> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
59741,v,6,krisdayanti,dasar,
59741.1,x,,<krisdayant> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
59742,v,2,krisdianto,dasar,
,,,,,
59743,v,2,krisdinanto,dasar,
,,,,,
59744,v,18,krishinda,dasar,
59744.1,x,,<krishi> + [-anda:-nda],bentukan,[183] [S] -anda + (i;u;a;[k:])
,,,,,
59745,v,2,krisi,dasar,
59745.1,x,,<kris> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
59746,k,1408,krisis,dasar,
59746.1,x,,<krisi> + [-is:-s],bentukan,[177] [S] -is + (i)
59746.2,x,,<kris> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
59747,k,0,krisis ekonomi,dasar,
59747.1,x,,<krisis ekonom> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
59748,k,0,krisis finansial,dasar,
,,,,,
59749,k,0,krisis global,dasar,
,,,,,
59750,k,0,krisis identitas,dasar,
59750.1,x,,<krisis ident> + -itas,bentukan,[205] [S] -itas + (<others>)
,,,,,
59751,k,0,krisis iklim,dasar,
,,,,,
59752,k,0,krisis iman,dasar,
59752.1,x,,<krisis im> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
59753,k,0,krisis kabinet,dasar,
,,,,,
59754,k,0,krisis kebudayaan,dasar,
59754.1,x,,<krisis kebudaya> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
59755,k,0,krisis kepercayaan,dasar,
59755.1,x,,<krisis kepercaya> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
59756,k,0,krisis kolik ginjal,dasar,
,,,,,
59757,k,0,krisis kredit,dasar,
,,,,,
59758,k,0,krisis legitimasi,dasar,
59758.1,x,,<krisis legitimas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
59759,k,0,krisis moneter,dasar,
,,,,,
59760,k,0,krisis moral,dasar,
,,,,,
59761,k,0,krisis pangan,dasar,
59761.1,x,,<krisis pang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
59762,v,7,krisis-krisis,dasar,
59762.1,v,,<krisis> [-] <r>,bentukan,[23] [RD] |
59762.2,x,,<krisi> + [-is:-s] [-] <r> + [-is:-s],bentukan,[177] [S] -is + (i) => [23] [RD] |
59762.3,x,,<kris> + -is [-] <r> + -is,bentukan,[178] [S] -is + (<others>) => [23] [RD] |
,,,,,
59763,v,2,krisisnya,dasar,
59763.1,v,,<krisis> + -nya,bentukan,[34] [SFS] -nya + (<all>)
59763.2,x,,<krisi> + [-is:-s] + -nya,bentukan,[177] [S] -is + (i) => [34] [SFS] -nya + (<all>)
