Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
61083,k,98,kuta,dasar,
61083.1,x,,ku- + <ta>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
61084,k,0,kutaha,dasar,
61084.1,x,,ku- + <taha>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
61085,k,108,kutai,dasar,
61085.1,x,,ku- + <ta> + -i,bentukan,[35] ku- + (<all>) + (-i;-kan)
61085.2,x,,ku- + <tai>,bentukan,[35] ku- + (<all>) + (-i;-kan)
61085.3,x,,<kuta> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
61086,k,0,kutai barat,dasar,
61086.1,x,,ku- + <tai barat>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
61087,k,0,kutai kartanegara,dasar,
61087.1,x,,ku- + <tai kartanegara>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
61088,k,0,kutai timur,dasar,
61088.1,x,,ku- + <tai timur>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
61089,k,0,kutak,dasar,
61089.1,v,,ku- + <tak>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
61090,k,0,kutal,dasar,
61090.1,x,,ku- + <tal>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
61091,k,3,kutan,dasar,
61091.1,x,,ku- + <tan>,bentukan,[35] ku- + (<all>) + (-i;-kan)
61091.2,x,,<kut> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
61092,k,0,kutaneus,dasar,
61092.1,x,,ku- + <taneus>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
61093,k,24,kutang,dasar,
61093.1,x,,ku- + <tang>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
61094,k,0,kutang bando,dasar,
61094.1,x,,ku- + <tang bando>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
61095,k,0,kutang bustier,dasar,
61095.1,x,,ku- + <tang bustier>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
61096,v,13,kutaraja,dasar,
61096.1,x,,ku- + <taraja>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
61097,v,2,kutasari,dasar,
61097.1,x,,ku- + <tasar> + -i,bentukan,[35] ku- + (<all>) + (-i;-kan)
61097.2,x,,ku- + <tasari>,bentukan,[35] ku- + (<all>) + (-i;-kan)
61097.3,x,,<kutasar> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
61098,k,0,kutat,dasar,
61098.1,x,,ku- + <tat>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
61099,k,0,kutat-kutet,dasar,
61099.1,v,,<[kutat:kutat-kutet]>,bentukan,[Reduplication-Rhyming]
,,,,,
61100,v,3,kutautara,dasar,
61100.1,x,,ku- + <tautara>,bentukan,[35] ku- + (<all>) + (-i;-kan)
,,,,,
61101,k,0,kutbah,dasar,
,,,,,
61102,v,2,kute,dasar,
