Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
85474,k,0,naga gentala,dasar,
,,,,,
85475,k,0,naga hari,dasar,
85475.1,x,,<naga har> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
85476,k,0,naga kecil,dasar,
,,,,,
85477,k,0,naga sekuik,dasar,
,,,,,
85478,k,0,naga tahun,dasar,
,,,,,
85479,k,4,naga-naga,dasar,
85479.1,v,,<naga> [-] <r>,bentukan,[23] [RD] |
,,,,,
85480,k,3,naga-naganya,dasar,
85480.1,x,,<naga> [-] <r> + -nya,bentukan,[23] [RD] |
85480.2,v,,<naga> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
85481,k,0,nagam,dasar,
,,,,,
85482,k,0,nagan raya,dasar,
,,,,,
85483,c,23,nagara,dasar,nekara
,,,,,
85484,k,0,nagara bukit,dasar,
,,,,,
85485,k,63,nagari,dasar,
85485.1,x,,<nagar> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
85486,v,4,nagari-nagari,dasar,
85486.1,v,,<nagari> [-] <r>,bentukan,[23] [RD] |
85486.2,x,,<nagar> + -i [-] <r> + -i,bentukan,[28] [S] -i + (<all>) => [23] [RD] |
,,,,,
85487,k,6,nagasari,dasar,
85487.1,x,,<nagasar> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
85488,k,0,nage keo,dasar,
,,,,,
85489,k,19,nagekeo,dasar,
,,,,,
85490,t,14,nagih,dasar,menagih
,,,,,
85491,k,0,nagu,dasar,
,,,,,
85492,k,1930,nah,dasar,
,,,,,
85493,k,0,nahak,dasar,
,,,,,
85494,t,15,nahan,dasar,menahan
85494.1,x,,<nah> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
85495,t,3,nahan-nahan,dasar,menahan-nahan
85495.1,x,,<nahan> [-] <r>,bentukan,[23] [RD] |
85495.2,x,,<nah> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
85496,v,6,nahar,dasar,
,,,,,
85497,k,101,nahas,dasar,
,,,,,
85498,k,0,nahdiyin,dasar,
,,,,,
85499,k,35,nahi,dasar,
85499.1,x,,<nah> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
85500,k,0,nahi allah,dasar,
