Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
131646,k,0,uluran tangan,dasar,
131646.1,x,,<uluran tang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
131647,v,7,ulurkan,dasar,
131647.1,v,,<ulur> + -kan,bentukan,[29] [S] -kan + (<all>)
131647.2,x,,<ulurk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
131648,v,3,ulurkanlah,dasar,
131648.1,v,,<ulurkan> + -lah,bentukan,[31] [FS] -lah + (<all>)
131648.2,v,,<ulur> + -kan + -lah,bentukan,[29] [S] -kan + (<all>) => [31] [FS] -lah + (<all>)
131648.3,x,,<ulurk> + -an + -lah,bentukan,[38] [S] -an + (<all>) => [31] [FS] -lah + (<all>)
,,,,,
131649,k,0,ulutumba,dasar,
,,,,,
131650,k,68,um,dasar,
,,,,,
131651,c,22,uma,dasar,huma
,,,,,
131652,k,0,uma kabihu,dasar,
,,,,,
131653,c,4,umak,dasar,emak
,,,,,
131654,k,0,umalasa,dasar,
,,,,,
131655,k,0,umami,dasar,
131655.1,x,,<umam> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
131656,k,54,uman,dasar,
131656.1,x,,<um> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
131657,k,4,umang-umang,dasar,
131657.1,v,,<umang> [-] <r>,bentukan,[23] [RD] |
,,,,,
131658,k,14,umara,dasar,
,,,,,
131659,t,3,umaro,dasar,
,,,,,
131660,k,1271,umat,dasar,
,,,,,
131661,k,0,umat manusia,dasar,
,,,,,
131662,v,9,umat-umat,dasar,
131662.1,v,,<umat> [-] <r>,bentukan,[23] [RD] |
,,,,,
131663,v,110,umatnya,dasar,
131663.1,v,,<umat> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
131664,k,0,umbah,dasar,
,,,,,
131665,c,4,umbai,dasar,umbuk
131665.1,x,,<umba> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
131666,k,0,umbai cacing,dasar,
,,,,,
131667,k,2,umbalan,dasar,
131667.1,x,,<umbal> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
131668,k,0,umban,dasar,
131668.1,x,,<umb> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
131669,k,0,umban tali,dasar,
131669.1,x,,<umban tal> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
131670,k,0,umbang,dasar,
,,,,,
131671,k,0,umbang-ambing,dasar,
131671.1,v,,<[umbang:umbang-ambing]>,bentukan,[Reduplication-Rhyming]
,,,,,
131672,k,15,umbar,dasar,
,,,,,
131673,c,6,umbara,dasar,kembara
,,,,,
131674,c,70,umbi,dasar,umbuk
131674.1,x,,<umb> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
131675,k,0,umbi akar,dasar,
,,,,,
131676,k,0,umbi batang,dasar,
,,,,,
131677,k,0,umbi lapis,dasar,
131677.1,x,,<umbi lapi> + [-is:-s],bentukan,[177] [S] -is + (i)
131677.2,x,,<umbi lap> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
131678,k,0,umbi semu,dasar,
131678.1,x,,<umbi se> + -mu,bentukan,[33] [SFS] -mu + (<all>)
,,,,,
131679,k,50,umbi-umbian,dasar,
131679.1,v,,<umbi> [-] <r> + -an,bentukan,[23] [RD] |
131679.2,x,,<umb> + -i [-] <r> + -i + -an,bentukan,[28] [S] -i + (<all>) => [23] [RD] |
,,,,,
131680,k,8,umbilikus,dasar,
,,,,,
131681,k,0,umbin,dasar,
,,,,,
131682,v,10,umbinya,dasar,
131682.1,v,,<umbi> + -nya,bentukan,[34] [SFS] -nya + (<all>)
131682.2,x,,<umb> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
131683,k,0,umbisi,dasar,
131683.1,x,,<umbis> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
131684,k,0,umbo,dasar,
,,,,,
131685,k,3,umbra,dasar,
,,,,,
131686,k,0,umbriel,dasar,
,,,,,
131687,k,15,umbu,dasar,
,,,,,
131688,k,0,umbuk,dasar,
,,,,,
131689,k,0,umbuk umbai,dasar,
131689.1,x,,<umbuk umba> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
131690,k,0,umbuk umbi,dasar,
131690.1,x,,<umbuk umb> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
131691,k,23,umbul,dasar,
,,,,,
131692,k,0,umbul air,dasar,
,,,,,
131693,k,30,umbul-umbul,dasar,
131693.1,v,,<umbul> [-] <r>,bentukan,[23] [RD] |
,,,,,
131694,k,0,umbun,dasar,
,,,,,
131695,k,0,umbun-umbun,dasar,
131695.1,v,,<umbun> [-] <r>,bentukan,[23] [RD] |
,,,,,
131696,k,0,umbur,dasar,
,,,,,
131697,k,0,umbur-umbur,dasar,
