Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
9531,k,106,bantaran,dasar,
9531.1,v,,<bantar> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9532,k,0,bantaran sungai,dasar,
9532.1,x,,<bantaran sunga> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9533,v,3,bantarannya,dasar,
9533.1,v,,<bantaran> + -nya,bentukan,[34] [SFS] -nya + (<all>)
9533.2,x,,<bantar> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
9534,k,3,bantat,dasar,
,,,,,
9535,k,0,bantau,dasar,
,,,,,
9536,k,0,bantayo,dasar,
,,,,,
9537,k,0,bantea,dasar,
,,,,,
9538,k,926,banten,dasar,
,,,,,
9539,k,184,banteng,dasar,
,,,,,
9540,v,3,banteng-banteng,dasar,
9540.1,v,,<banteng> [-] <r>,bentukan,[23] [RD] |
,,,,,
9541,k,29,banter,dasar,
,,,,,
9542,k,0,banteras,dasar,
,,,,,
9543,k,0,bantet,dasar,
,,,,,
9544,k,0,banti,dasar,
9544.1,x,,<bant> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9545,k,0,bantik,dasar,
,,,,,
9546,k,0,bantilang,dasar,
,,,,,
9547,k,119,banting,dasar,
,,,,,
9548,k,0,banting setir,dasar,
,,,,,
9549,k,35,bantingan,dasar,
9549.1,v,,<banting> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9550,k,0,banto,dasar,
,,,,,
9551,k,0,bantongan,dasar,
9551.1,x,,<bantong> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9552,k,797,bantu,dasar,
,,,,,
9553,v,25,bantu-bantu,dasar,
9553.1,v,,<bantu> [-] <r>,bentukan,[23] [RD] |
,,,,,
9554,k,6,bantu-membantu,dasar,
9554.1,v,,<bantu> [-] [meng-:mem-] + <r>,bentukan,[2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan) => [24] [RD] |meng-
,,,,,
9555,k,3948,bantuan,dasar,
9555.1,v,,<bantu> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9556,k,0,bantuan ekonomi,dasar,
9556.1,x,,<bantuan ekonom> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9557,k,0,bantuan humaniter,dasar,
,,,,,
9558,k,0,bantuan luar negeri,dasar,
9558.1,x,,<bantuan luar neger> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9559,k,0,bantuan lunak,dasar,
,,,,,
9560,k,0,bantuan militer,dasar,
,,,,,
9561,k,0,bantuan modal,dasar,
,,,,,
9562,k,0,bantuan pangan,dasar,
9562.1,x,,<bantuan pang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9563,k,0,bantuan pengetahuan,dasar,
9563.1,x,,<bantuan pengetahu> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9564,k,0,bantuan personal,dasar,
,,,,,
9565,k,0,bantuan proyek,dasar,
,,,,,
9566,k,0,bantuan sosial,dasar,
,,,,,
9567,k,0,bantuan teknik,dasar,
,,,,,
9568,k,0,bantuan teknis,dasar,
9568.1,x,,<bantuan tekni> + [-is:-s],bentukan,[177] [S] -is + (i)
9568.2,x,,<bantuan tekn> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
9569,v,28,bantuan-bantuan,dasar,
9569.1,v,,<bantuan> [-] <r>,bentukan,[23] [RD] |
9569.2,x,,<bantu> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
9570,k,0,bantuha,dasar,
,,,,,
9571,t,15,bantuin,dasar,
,,,,,
9572,v,34,bantulah,dasar,
9572.1,v,,<bantu> + -lah,bentukan,[31] [FS] -lah + (<all>)
,,,,,
9573,k,6,bantun,dasar,
,,,,,
9574,k,0,bantut,dasar,
,,,,,
9575,c,8,banu,dasar,bani
,,,,,
9576,k,14,banua,dasar,
,,,,,
9577,k,0,banua layuk,dasar,
,,,,,
9578,k,15,banya,dasar,
9578.1,x,,<ba> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
9579,k,0,banyabak,dasar,
,,,,,
9580,k,16164,banyak,dasar,
,,,,,
9581,k,0,banyak kali,dasar,
9581.1,x,,<banyak kal> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9582,k,0,banyak makan garam,dasar,
,,,,,
9583,k,0,banyak mulut,dasar,
,,,,,
9584,k,0,banyak sedikitnya,dasar,
9584.1,x,,<banyak sedikit> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
9585,k,79,banyak-banyak,dasar,
9585.1,v,,<banyak> [-] <r>,bentukan,[23] [RD] |
,,,,,
9586,t,2,banyak-banyakan,dasar,
9586.1,v,,<banyak> [-] <r> + -an,bentukan,[23] [RD] |
,,,,,
9587,v,6,banyak-banyaklah,dasar,
9587.1,x,,<banyak-banyak> + -lah,bentukan,[31] [FS] -lah + (<all>)
9587.2,v,,<banyak> [-] <r> + -lah,bentukan,[23] [RD] | => [31] [FS] -lah + (<all>)
,,,,,
9588,v,5,banyak-banyaknya,dasar,
9588.1,x,,<banyak> [-] <r> + -nya,bentukan,[23] [RD] |
9588.2,v,,<banyak> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
9589,k,7,banyakan,dasar,
9589.1,x,,<banya> + -kan,bentukan,[29] [S] -kan + (<all>)
9589.2,v,,<banyak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9590,t,5,banyakin,dasar,
,,,,,
9591,d,0,banyakkan,dasar,
9591.1,v,,<banyak> + -kan,bentukan,[29] [S] -kan + (<all>)
9591.2,x,,<banyakk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9592,v,1742,banyaknya,dasar,
9592.1,v,,<banyak> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
9593,k,0,banyala,dasar,
,,,,,
9594,k,0,banyara,dasar,
,,,,,
9595,k,0,banyo,dasar,
,,,,,
9596,k,0,banyol,dasar,
,,,,,
9597,k,8,banyolan,dasar,
9597.1,v,,<banyol> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9598,v,2,banyolan-banyolan,dasar,
9598.1,v,,<banyolan> [-] <r>,bentukan,[23] [RD] |
9598.2,x,,<banyol> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
9599,k,44,banyu,dasar,
,,,,,
9600,k,112,banyumas,dasar,
,,,,,
9601,k,0,banyun,dasar,
,,,,,
9602,k,0,banyup,dasar,
,,,,,
9603,k,0,banyuwangi,dasar,
9603.1,x,,<banyuwang> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9604,k,0,banzai,dasar,
9604.1,x,,<banza> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9605,k,14,bao,dasar,
,,,,,
9606,k,0,baong,dasar,
,,,,,
9607,k,46,bap,dasar,
,,,,,
9608,k,60,bapa,dasar,
,,,,,
9609,k,0,bapa raja,dasar,
,,,,,
9610,k,0,bapa suci,dasar,
9610.1,x,,<bapa suc> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9611,k,0,bapaduo,dasar,
,,,,,
9612,k,1639,bapak,dasar,
,,,,,
9613,k,0,bapak angkat,dasar,
,,,,,
9614,k,0,bapak ayam,dasar,
,,,,,
9615,k,0,bapak badari,dasar,
9615.1,x,,<bapak badar> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9616,k,0,bapak bangsa,dasar,
,,,,,
9617,k,0,bapak baptis,dasar,
9617.1,x,,<bapak bapti> + [-is:-s],bentukan,[177] [S] -is + (i)
9617.2,x,,<bapak bapt> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
9618,k,0,bapak besar,dasar,
,,,,,
9619,k,0,bapak bungsu,dasar,
,,,,,
9620,k,0,bapak kecil,dasar,
,,,,,
9621,k,0,bapak koperasi,dasar,
9621.1,x,,<bapak koperas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9622,k,0,bapak muda,dasar,
,,,,,
9623,k,0,bapak natal,dasar,
,,,,,
9624,k,0,bapak negara,dasar,
,,,,,
9625,k,0,bapak pembangunan,dasar,
9625.1,x,,<bapak pembangun> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9626,k,0,bapak pendiri,dasar,
9626.1,x,,<bapak pendir> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9627,k,0,bapak rumah tangga,dasar,
,,,,,
9628,k,0,bapak ruting,dasar,
,,,,,
9629,k,0,bapak suting,dasar,
,,,,,
9630,k,0,bapak tiri,dasar,
9630.1,x,,<bapak tir> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9631,k,0,bapak tua,dasar,
,,,,,
9632,d,0,bapak-bapak,dasar,
9632.1,v,,<bapak> [-] <r>,bentukan,[23] [RD] |
,,,,,
9633,d,0,bapak-ibu,dasar,
,,,,,
9634,k,2,bapakisme,dasar,
9634.1,v,,<bapak> + -isme,bentukan,[89] [S] -isme + (<all>)
,,,,,
9635,d,0,bapaknya,dasar,
9635.1,v,,<bapak> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
9636,k,0,bapanda,dasar,
9636.1,v,,<bapa> + [-anda:-nda],bentukan,[183] [S] -anda + (i;u;a;[k:])
9636.2,x,,<bapan> + [-anda:-da],bentukan,[184] [S] -anda + (an)
9636.3,x,,<bap> + -anda,bentukan,[185] [S] -anda + (<others>)
,,,,,
9637,k,0,bapanduk,dasar,
,,,,,
9638,k,0,bapang,dasar,
,,,,,
9639,k,0,bapani,dasar,
9639.1,x,,<bapan> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9640,k,0,bapao,dasar,
,,,,,
9641,t,2,baperan,dasar,
9641.1,v,,<baper> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9642,k,0,bapet,dasar,
,,,,,
9643,k,0,baplang,dasar,
,,,,,
9644,k,0,bapra,dasar,
,,,,,
9645,k,24,baptis,dasar,
9645.1,x,,<bapti> + [-is:-s],bentukan,[177] [S] -is + (i)
9645.2,x,,<bapt> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
9646,k,0,baptis air,dasar,
,,,,,
9647,k,0,baptis rindu,dasar,
,,,,,
9648,c,8,baqa,dasar,baka
,,,,,
9649,k,240,bar,dasar,
,,,,,
9650,t,8,bar-bar,dasar,
9650.1,v,,<bar> [-] <r>,bentukan,[23] [RD] |
,,,,,
9651,k,392,bara,dasar,
,,,,,
9652,k,0,bara api,dasar,
9652.1,x,,<bara ap> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9653,v,2,bara-bara,dasar,
9653.1,v,,<bara> [-] <r>,bentukan,[23] [RD] |
,,,,,
9654,k,0,baraat,dasar,
,,,,,
9655,k,0,barabadan,dasar,
9655.1,x,,<barabad> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9656,k,0,barabea,dasar,
,,,,,
9657,k,0,baragajul,dasar,
,,,,,
9658,k,0,barago,dasar,
,,,,,
9659,k,0,barah,dasar,
,,,,,
9660,k,0,barah batu,dasar,
,,,,,
9661,k,0,barah bir,dasar,
,,,,,
9662,k,0,barah sisip,dasar,
,,,,,
9663,k,0,barahan,dasar,
9663.1,x,,<barah> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9664,k,0,barai,dasar,
9664.1,x,,<bara> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9665,k,75,barak,dasar,
,,,,,
9666,v,11,barak-barak,dasar,
9666.1,v,,<barak> [-] <r>,bentukan,[23] [RD] |
,,,,,
9667,k,0,barakai,dasar,
9667.1,x,,<baraka> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
9668,k,0,barakallah,dasar,
9668.1,x,,<barakal> + -lah,bentukan,[31] [FS] -lah + (<all>)
,,,,,
9669,k,2,barakat,dasar,
,,,,,
9670,v,3,baraknya,dasar,
9670.1,v,,<barak> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
9671,k,3,barakuda,dasar,
,,,,,
9672,k,4,baralek,dasar,
,,,,,
9673,k,0,baramban,dasar,
9673.1,x,,<baramb> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9674,k,3,barambang,dasar,
,,,,,
9675,k,15,baran,dasar,
9675.1,x,,<bar> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
9676,k,3900,barang,dasar,
,,,,,
9677,k,0,barang akar,dasar,
,,,,,
9678,k,0,barang antik,dasar,
,,,,,
9679,k,0,barang apa,dasar,
,,,,,
9680,k,0,barang asal,dasar,
,,,,,
9681,k,0,barang awet,dasar,
