Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
125864,k,934,terjaga,dasar,
125864.1,v,,ter- + <jaga>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
125865,v,57,terjaganya,dasar,
125865.1,x,,ter- + <jaganya>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
125865.2,x,,<terjaga> + -nya,bentukan,[34] [SFS] -nya + (<all>)
125865.3,v,,ter- + <jaga> + -nya,bentukan,[22] ter- + (<others>) + (-i;-kan;-an) => [34] [SFS] -nya + (<all>)
,,,,,
125866,v,2,terjahat,dasar,
125866.1,v,,ter- + <jahat>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
125867,k,2,terjahit,dasar,
125867.1,v,,ter- + <jahit>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
125868,k,52,terjajah,dasar,
125868.1,v,,ter- + <jajah>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
125869,k,7,terjajar,dasar,
125869.1,v,,ter- + <jajar>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
125870,k,137,terjal,dasar,
125870.1,x,,ter- + <jal>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
125871,k,0,terjala,dasar,
125871.1,v,,ter- + <jala>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
125872,k,0,terjali,dasar,
125872.1,x,,ter- + <jal> + -i,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
125872.2,v,,ter- + <jali>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
125872.3,x,,<terjal> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
125873,k,346,terjalin,dasar,
125873.1,v,,ter- + <jalin>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
125874,v,2,terjalinlah,dasar,
125874.1,x,,ter- + <jalinlah>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
125874.2,x,,<terjalin> + -lah,bentukan,[31] [FS] -lah + (<all>)
125874.3,v,,ter- + <jalin> + -lah,bentukan,[22] ter- + (<others>) + (-i;-kan;-an) => [31] [FS] -lah + (<all>)
,,,,,
125875,v,4,terjalnya,dasar,
125875.1,x,,ter- + <jalnya>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
125875.2,v,,<terjal> + -nya,bentukan,[34] [SFS] -nya + (<all>)
125875.3,x,,ter- + <jal> + -nya,bentukan,[22] ter- + (<others>) + (-i;-kan;-an) => [34] [SFS] -nya + (<all>)
,,,,,
125876,k,56,terjamah,dasar,
125876.1,v,,ter- + <jamah>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
125877,k,281,terjamin,dasar,
125877.1,v,,ter- + <jamin>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
125878,k,131,terjang,dasar,
125878.1,x,,ter- + <jang>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
,,,,,
125879,k,38,terjangan,dasar,
125879.1,x,,ter- + <jang> + -an,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
125879.2,x,,ter- + <jangan>,bentukan,[22] ter- + (<others>) + (-i;-kan;-an)
125879.3,v,,<terjang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
