Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
8825,k,0,balaesang,dasar,
,,,,,
8826,k,2,balagah,dasar,
,,,,,
8827,k,0,balagendir,dasar,
,,,,,
8828,k,2,balah,dasar,
8828.1,x,,<ba> + -lah,bentukan,[31] [FS] -lah + (<all>)
,,,,,
8829,k,1127,balai,dasar,
8829.1,x,,<bala> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
8830,k,0,balai agung,dasar,
,,,,,
8831,k,0,balai angin,dasar,
,,,,,
8832,k,0,balai apit,dasar,
,,,,,
8833,k,0,balai astaka,dasar,
,,,,,
8834,k,0,balai bahasa,dasar,
,,,,,
8835,k,0,balai banjar,dasar,
,,,,,
8836,k,0,balai bayu,dasar,
,,,,,
8837,k,0,balai bendul,dasar,
,,,,,
8838,k,0,balai bengong,dasar,
,,,,,
8839,k,0,balai besar,dasar,
,,,,,
8840,k,0,balai dagang,dasar,
,,,,,
8841,k,0,balai derma,dasar,
,,,,,
8842,k,0,balai desa,dasar,
,,,,,
8843,k,0,balai diskonto,dasar,
,,,,,
8844,k,0,balai etek,dasar,
,,,,,
8845,k,0,balai gading,dasar,
,,,,,
8846,k,0,balai gede,dasar,
,,,,,
8847,k,0,balai gendang,dasar,
,,,,,
8848,k,0,balai gong,dasar,
,,,,,
8849,k,0,balai harta peninggalan,dasar,
8849.1,x,,<balai harta peninggal> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8850,k,0,balai kambang,dasar,
,,,,,
8851,k,0,balai kembang,dasar,
,,,,,
8852,k,0,balai kesehatan,dasar,
8852.1,x,,<balai kesehat> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8853,k,0,balai kliring,dasar,
,,,,,
8854,k,0,balai kota,dasar,
,,,,,
8855,k,0,balai kulkul,dasar,
,,,,,
8856,k,0,balai larangan,dasar,
8856.1,x,,<balai larang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8857,k,0,balai latihan kerja,dasar,
,,,,,
8858,k,0,balai latihan kerja bangunan,dasar,
8858.1,x,,<balai latihan kerja bangun> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8859,k,0,balai latihan kerja industri,dasar,
8859.1,x,,<balai latihan kerja industr> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
8860,k,0,balai latihan kerja otomotif,dasar,
,,,,,
8861,k,0,balai latihan kerja pedesaan,dasar,
8861.1,x,,<balai latihan kerja pedesa> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8862,k,0,balai latihan kerja pertanian,dasar,
8862.1,x,,<balai latihan kerja pertani> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8863,k,0,balai latihan kerja tata niaga,dasar,
,,,,,
8864,k,0,balai latihan kerja teknik,dasar,
,,,,,
8865,k,0,balai latihan kerja teknologi mekanik,dasar,
,,,,,
8866,k,0,balai lelang,dasar,
,,,,,
8867,k,0,balai madat,dasar,
,,,,,
8868,k,0,balai mentera,dasar,
,,,,,
8869,k,0,balai obligasi,dasar,
8869.1,x,,<balai obligas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
8870,k,0,balai pancapersada,dasar,
,,,,,
8871,k,0,balai patok,dasar,
,,,,,
8872,k,0,balai pawedan,dasar,
8872.1,x,,<balai pawed> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8873,k,0,balai pemaksan,dasar,
8873.1,x,,<balai pemaks> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8874,k,0,balai pengamatan,dasar,
8874.1,x,,<balai pengamat> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8875,k,0,balai penghadapan,dasar,
8875.1,x,,<balai penghadap> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8876,k,0,balai pengobatan,dasar,
8876.1,x,,<balai pengobat> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8877,k,0,balai peranginan,dasar,
8877.1,x,,<balai perangin> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8878,k,0,balai perguruan tinggi,dasar,
8878.1,x,,<balai perguruan tingg> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
8879,k,0,balai pertemuan,dasar,
8879.1,x,,<balai pertemu> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8880,k,0,balai petemu,dasar,
8880.1,x,,<balai pete> + -mu,bentukan,[33] [SFS] -mu + (<all>)
,,,,,
8881,k,0,balai prajurit,dasar,
,,,,,
8882,k,0,balai pustaka,dasar,
,,,,,
8883,k,0,balai rakyat,dasar,
,,,,,
8884,k,0,balai rendah,dasar,
,,,,,
8885,k,0,balai riung,dasar,
,,,,,
8886,k,0,balai riung agung,dasar,
,,,,,
8887,k,0,balai riwut,dasar,
,,,,,
8888,k,0,balai sari,dasar,
8888.1,x,,<balai sar> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
8889,k,0,balai sidang,dasar,
,,,,,
8890,k,0,balai tengah,dasar,
,,,,,
8891,k,0,balai tinggi,dasar,
8891.1,x,,<balai tingg> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
8892,k,0,balai wartawan,dasar,
8892.1,x,,<balai wartaw> + -an,bentukan,[38] [S] -an + (<all>)
8892.2,x,,<balai warta> + -wan,bentukan,[180] [S] -wan + (<others>)
8892.3,x,,<balai wart> + [-wan:-awan],bentukan,[18000001] [S] -wan + (<all>)
,,,,,
8893,k,0,balai yasa,dasar,
,,,,,
8894,k,30,balai-balai,dasar,
8894.1,v,,<balai> [-] <r>,bentukan,[23] [RD] |
8894.2,x,,<bala> + -i [-] <r> + -i,bentukan,[28] [S] -i + (<all>) => [23] [RD] |
,,,,,
8895,k,29,balairung,dasar,
,,,,,
8896,k,2,balajar,dasar,
,,,,,
8897,k,14,balak,dasar,
,,,,,
8898,k,0,balak gergajian,dasar,
8898.1,x,,<balak gergaji> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8899,k,0,balakan,dasar,
8899.1,x,,<bala> + -kan,bentukan,[29] [S] -kan + (<all>)
8899.2,v,,<balak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8900,k,0,balaki,dasar,
8900.1,v,,<balak> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
8901,k,0,balakodan,dasar,
8901.1,x,,<balakod> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8902,k,0,balalaika,dasar,
,,,,,
8903,k,0,balalau,dasar,
,,,,,
8904,k,12,balam,dasar,
,,,,,
8905,k,0,balam merah,dasar,
,,,,,
8906,k,0,balam-balam,dasar,
8906.1,v,,<balam> [-] <r>,bentukan,[23] [RD] |
,,,,,
8907,k,0,balamika,dasar,
,,,,,
8908,k,0,balamiri,dasar,
8908.1,x,,<balamir> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
8909,k,0,balan,dasar,
8909.1,x,,<bal> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8910,k,0,balana,dasar,
,,,,,
8911,k,0,balandong,dasar,
,,,,,
8912,c,12,balang,dasar,belang
,,,,,
8913,k,26,balangan,dasar,
8913.1,x,,<balang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8914,k,0,balangkep,dasar,
,,,,,
8915,k,0,balango,dasar,
,,,,,
8916,k,0,balanitis,dasar,
8916.1,x,,<balaniti> + [-is:-s],bentukan,[177] [S] -is + (i)
8916.2,x,,<balanit> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
8917,k,0,balanja,dasar,
,,,,,
8918,k,0,balanjo,dasar,
,,,,,
8919,k,2,balans,dasar,
,,,,,
8920,k,0,balantak,dasar,
,,,,,
8921,k,0,balanu,dasar,
,,,,,
8922,k,273,balap,dasar,
,,,,,
8923,v,2,balap-balapan,dasar,
8923.1,v,,<balap> [-] <r> + -an,bentukan,[23] [RD] |
,,,,,
8924,k,0,balapak,dasar,
,,,,,
8925,k,362,balapan,dasar,
8925.1,v,,<balap> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8926,v,6,balapannya,dasar,
8926.1,x,,<balapan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
8926.2,v,,<balap> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
8927,v,11,balapnya,dasar,
8927.1,v,,<balap> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
8928,k,2,balar,dasar,
,,,,,
8929,k,468,balas,dasar,
,,,,,
8930,k,0,balas baki,dasar,
8930.1,x,,<balas bak> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
8931,k,0,balas dendam,dasar,
,,,,,
8932,k,0,balas jasa,dasar,
,,,,,
8933,k,0,balas pati,dasar,
8933.1,x,,<balas pat> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
8934,k,0,balas-berbalas,dasar,
8934.1,v,,<balas> [-] ber- + <r>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya) => [52] [RD] |ber-
,,,,,
8935,k,6,balas-membalas,dasar,
8935.1,v,,<balas> [-] [meng-:mem-] + <r>,bentukan,[2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan) => [24] [RD] |meng-
,,,,,
8936,k,270,balasan,dasar,
8936.1,v,,<balas> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8937,v,2,balasanmu,dasar,
8937.1,x,,<balasan> + -mu,bentukan,[33] [SFS] -mu + (<all>)
8937.2,v,,<balas> + -an + -mu,bentukan,[38] [S] -an + (<all>) => [33] [SFS] -mu + (<all>)
,,,,,
8938,v,46,balasannya,dasar,
8938.1,x,,<balasan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
8938.2,v,,<balas> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
8939,k,0,balase,dasar,
