Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
52727,k,0,keluangsa,dasar,
52727.1,x,,ke- + <luangsa>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
52728,k,4017,keluar,dasar,
52728.1,x,,ke- + <luar>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
52729,k,0,keluar batas,dasar,
52729.1,x,,ke- + <luar batas>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
52730,k,0,keluar masuk,dasar,
52730.1,x,,ke- + <luar masuk>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
52731,k,0,keluar permainan,dasar,
52731.1,x,,ke- + <luar permain> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
52731.2,x,,ke- + <luar permainan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
52731.3,x,,<keluar permain> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
52732,k,0,keluar sekolah,dasar,
52732.1,x,,ke- + <luar sekolah>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
52732.2,x,,<keluar seko> + -lah,bentukan,[31] [FS] -lah + (<all>)
52732.3,x,,ke- + <luar seko> + -lah,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [31] [FS] -lah + (<all>)
,,,,,
52733,v,107,keluar-masuk,dasar,
,,,,,
52734,v,3,keluar-masuknya,dasar,
,,,,,
52735,k,363,keluaran,dasar,
52735.1,x,,ke- + <luar> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
52735.2,x,,ke- + <luaran>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
52735.3,v,,<keluar> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
52736,k,0,keluaran frekuensi,dasar,
52736.1,x,,ke- + <luaran frekuensi>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
52736.2,x,,<keluaran frekuens> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
52737,k,0,keluaran frekuensi termodulasi,dasar,
52737.1,x,,ke- + <luaran frekuensi termodulasi>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
52737.2,x,,<keluaran frekuensi termodulas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
52738,v,12,keluarannya,dasar,
52738.1,x,,ke- + <luaran> + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
52738.2,x,,ke- + <luarannya>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
52738.3,x,,<keluaran> + -nya,bentukan,[34] [SFS] -nya + (<all>)
52738.4,x,,ke- + <luar> + -an + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [34] [SFS] -nya + (<all>)
52738.5,x,,ke- + <luaran> + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [34] [SFS] -nya + (<all>)
52738.6,v,,<keluar> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
52739,k,7,keluarbiasaan,dasar,
52739.1,v,,ke- + <luarbiasa> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
52739.2,x,,ke- + <luarbiasaan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
52739.3,x,,<keluarbiasa> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
52740,k,4976,keluarga,dasar,
52740.1,x,,ke- + <luarga>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
52741,k,0,keluarga batih,dasar,
52741.1,x,,ke- + <luarga batih>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
52742,k,0,keluarga berantakan,dasar,
52742.1,x,,ke- + <luarga berantak> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
52742.2,x,,ke- + <luarga beranta> + -kan,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
52742.3,x,,ke- + <luarga berantakan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
52742.4,x,,<keluarga beranta> + -kan,bentukan,[29] [S] -kan + (<all>)
52742.5,x,,<keluarga berantak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
