Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
99049,x,2,penyimpanananya,dasar,penyimpanannya
99049.1,x,,[peng-:pe-] + <nyimpanananya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
99049.2,x,,[peng-:pe-] + <simpanananya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
99049.3,x,,pe- + <nyimpanananya>,bentukan,[96] pe- + (<all>) + (-an)
99049.4,x,,<penyimpanana> + -nya,bentukan,[34] [SFS] -nya + (<all>)
99049.5,x,,[peng-:pe-] + <nyimpanana> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
99049.6,x,,[peng-:pe-] + <simpanana> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
99049.7,x,,pe- + <nyimpanana> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
,,,,,
99050,v,43,penyimpanannya,dasar,
99050.1,x,,[peng-:pe-] + <nyimpanannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
99050.2,x,,[peng-:pe-] + <simpanannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
99050.3,x,,pe- + <nyimpanannya>,bentukan,[96] pe- + (<all>) + (-an)
99050.4,x,,<penyimpanan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
99050.5,x,,[peng-:pe-] + <nyimpan> + -an + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
99050.6,v,,[peng-:pe-] + <simpan> + -an + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
99050.7,x,,[peng-:pe-] + <nyimpanan> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
99050.8,x,,[peng-:pe-] + <simpanan> + -nya,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [34] [SFS] -nya + (<all>)
99050.9,x,,pe- + <nyimpan> + -an + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
99050.1,x,,pe- + <nyimpanan> + -nya,bentukan,[96] pe- + (<all>) + (-an) => [34] [SFS] -nya + (<all>)
99050.11,x,,<penyimpan> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
99051,v,4,penyimpang,dasar,
99051.1,x,,[peng-:pe-] + <nyimpang>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
99051.2,v,,[peng-:pe-] + <simpang>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
99051.3,x,,pe- + <nyimpang>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
99052,k,576,penyimpangan,dasar,
99052.1,x,,[peng-:pe-] + <nyimpang> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
99052.2,v,,[peng-:pe-] + <simpang> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
99052.3,x,,[peng-:pe-] + <nyimpangan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
99052.4,x,,[peng-:pe-] + <simpangan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
99052.5,x,,pe- + <nyimpang> + -an,bentukan,[96] pe- + (<all>) + (-an)
99052.6,x,,pe- + <nyimpangan>,bentukan,[96] pe- + (<all>) + (-an)
99052.7,x,,<penyimpang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
99053,k,0,penyimpangan seksual,dasar,
99053.1,x,,[peng-:pe-] + <nyimpangan seksual>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
99053.2,x,,[peng-:pe-] + <simpangan seksual>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
99053.3,x,,pe- + <nyimpangan seksual>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
99054,v,24,penyimpangan-penyimpangan,dasar,
99054.1,v,,<penyimpangan> [-] <r>,bentukan,[23] [RD] |
99054.2,x,,[peng-:pe-] + <nyimpang> + -an [-] [peng-:pe-] + <r> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] |
99054.3,v,,[peng-:pe-] + <simpang> + -an [-] [peng-:pe-] + <r> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] |
99054.4,x,,[peng-:pe-] + <nyimpangan> [-] [peng-:pe-] + <r>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] |
99054.5,x,,[peng-:pe-] + <simpangan> [-] [peng-:pe-] + <r>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [23] [RD] |
99054.6,x,,pe- + <nyimpang> + -an [-] pe- + <r> + -an,bentukan,[96] pe- + (<all>) + (-an) => [23] [RD] |
99054.7,x,,pe- + <nyimpangan> [-] pe- + <r>,bentukan,[96] pe- + (<all>) + (-an) => [23] [RD] |
99054.8,x,,<penyimpang> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
99055,v,11,penyimpangannya,dasar,
99055.1,x,,[peng-:pe-] + <nyimpangannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
99055.2,x,,[peng-:pe-] + <simpangannya>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
