Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
75583,k,7,mengeklik,dasar,
75583.1,x,,[meng-:me-] + <ngeklik>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75583.2,x,,[meng-:me-] + <keklik>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75583.3,x,,meng- + <eklik>,bentukan,[5] [VD] meng- + (<all>)
75583.4,v,,[meng-:menge-] + <klik>,bentukan,[7] [SS] meng- + (<all>)
75583.5,x,,[meng-+ke-:me-+nge-] + <klik>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [82] [MP] meng-+ke- + (<all>) + (-kan;-i)
,,,,,
75584,k,0,mengeklirkan,dasar,
75584.1,x,,[meng-:me-] + <ngeklir> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75584.2,x,,[meng-:me-] + <keklir> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75584.3,x,,[meng-:me-] + <ngeklirkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75584.4,x,,[meng-:me-] + <keklirkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75584.5,x,,meng- + <eklir> + -kan,bentukan,[5] [VD] meng- + (<all>)
75584.6,x,,meng- + <eklirkan>,bentukan,[5] [VD] meng- + (<all>)
75584.7,v,,[meng-:menge-] + <klir> + -kan,bentukan,[7] [SS] meng- + (<all>)
75584.8,x,,[meng-+ke-:me-+nge-] + <klir> + -kan,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [82] [MP] meng-+ke- + (<all>) + (-kan;-i)
75584.9,x,,[meng-+ke-:me-+nge-] + <klirkan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [82] [MP] meng-+ke- + (<all>) + (-kan;-i)
75584.1,x,,<mengeklir> + -kan,bentukan,[29] [S] -kan + (<all>)
75584.11,x,,<mengeklirk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
75585,k,0,mengeklopkan,dasar,
75585.1,x,,[meng-:me-] + <ngeklop> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75585.2,x,,[meng-:me-] + <keklop> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75585.3,x,,[meng-:me-] + <ngeklopkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75585.4,x,,[meng-:me-] + <keklopkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75585.5,x,,meng- + <eklop> + -kan,bentukan,[5] [VD] meng- + (<all>)
75585.6,x,,meng- + <eklopkan>,bentukan,[5] [VD] meng- + (<all>)
75585.7,v,,[meng-:menge-] + <klop> + -kan,bentukan,[7] [SS] meng- + (<all>)
75585.8,x,,[meng-+ke-:me-+nge-] + <klop> + -kan,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [82] [MP] meng-+ke- + (<all>) + (-kan;-i)
75585.9,x,,[meng-+ke-:me-+nge-] + <klopkan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [82] [MP] meng-+ke- + (<all>) + (-kan;-i)
75585.1,x,,<mengeklop> + -kan,bentukan,[29] [S] -kan + (<all>)
75585.11,x,,<mengeklopk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
75586,k,0,mengekol,dasar,
75586.1,x,,[meng-:me-] + <ngekol>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75586.2,v,,[meng-:me-] + <kekol>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
75586.3,x,,meng- + <ekol>,bentukan,[5] [VD] meng- + (<all>)
75586.4,x,,[meng-:menge-] + <kol>,bentukan,[7] [SS] meng- + (<all>)
