Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
30917,x,2,diuangkapkan,dasar,
30917.1,x,,di- + <uangkap> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan)
30917.2,x,,di- + <uangkapkan>,bentukan,[37] di- + (<all>) + (-i;-kan)
30917.3,x,,<diuangkap> + -kan,bentukan,[29] [S] -kan + (<all>)
30917.4,x,,<diuangkapk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
30918,v,4,diuap,dasar,
30918.1,v,,di- + <uap>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
30919,v,2,diuapi,dasar,
30919.1,v,,di- + <uap> + -i,bentukan,[37] di- + (<all>) + (-i;-kan)
30919.2,x,,di- + <uapi>,bentukan,[37] di- + (<all>) + (-i;-kan)
30919.3,x,,<diuap> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
30920,v,40,diuapkan,dasar,
30920.1,v,,di- + <uap> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan)
30920.2,x,,di- + <uapkan>,bentukan,[37] di- + (<all>) + (-i;-kan)
30920.3,x,,<diuap> + -kan,bentukan,[29] [S] -kan + (<all>)
30920.4,x,,<diuapk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
30921,v,2,diuar,dasar,
30921.1,v,,di- + <uar>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
30922,v,2564,diubah,dasar,
30922.1,v,,di- + <ubah>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
30923,v,13,diubah-ubah,dasar,
30923.1,v,,di- + <ubah> [-] <r>,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|
,,,,,
30924,v,8,diubahnya,dasar,
30924.1,x,,di- + <ubahnya>,bentukan,[37] di- + (<all>) + (-i;-kan)
30924.2,x,,<diubah> + -nya,bentukan,[34] [SFS] -nya + (<all>)
30924.3,v,,di- + <ubah> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
,,,,,
30925,v,7,diuber,dasar,
30925.1,v,,di- + <uber>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
30926,v,8,diuber-uber,dasar,
30926.1,v,,di- + <uber> [-] <r>,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|
,,,,,
30927,v,10,diucap,dasar,
30927.1,v,,di- + <ucap>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
30928,v,461,diucapkan,dasar,
