Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
100352,k,250,periksa,dasar,
100352.1,x,,[peng-:pe-] + <riksa>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
100352.2,x,,[per-:pe-] + <riksa>,bentukan,[17] per- + (r) + (-an)
100352.3,x,,per- + <iksa>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
100352.4,x,,pe- + <riksa>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
100353,k,0,periksa gema,dasar,
100353.1,x,,[peng-:pe-] + <riksa gema>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
100353.2,x,,[per-:pe-] + <riksa gema>,bentukan,[17] per- + (r) + (-an)
100353.3,x,,per- + <iksa gema>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
100353.4,x,,pe- + <riksa gema>,bentukan,[96] pe- + (<all>) + (-an)
,,,,,
100354,k,2,periksaan,dasar,
100354.1,x,,[peng-:pe-] + <riksa> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
100354.2,x,,[peng-:pe-] + <riksaan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
100354.3,x,,[per-:pe-] + <riksa> + -an,bentukan,[17] per- + (r) + (-an)
100354.4,x,,[per-:pe-] + <riksaan>,bentukan,[17] per- + (r) + (-an)
100354.5,x,,per- + <iksa> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
100354.6,x,,per- + <iksaan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
100354.7,x,,pe- + <riksa> + -an,bentukan,[96] pe- + (<all>) + (-an)
100354.8,x,,pe- + <riksaan>,bentukan,[96] pe- + (<all>) + (-an)
100354.9,v,,<periksa> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
100355,v,22,periksakan,dasar,
100355.1,x,,[peng-:pe-] + <riksak> + -an,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
100355.2,x,,[peng-:pe-] + <riksakan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an)
100355.3,x,,[per-:pe-] + <riksak> + -an,bentukan,[17] per- + (r) + (-an)
100355.4,x,,[per-:pe-] + <riksakan>,bentukan,[17] per- + (r) + (-an)
100355.5,x,,per- + <iksak> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
100355.6,x,,per- + <iksa> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
