Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
106545,k,13,rambatan,dasar,
106545.1,v,,<rambat> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106546,t,14,rambe,dasar,rambi
,,,,,
106547,k,0,rambeh,dasar,
,,,,,
106548,k,0,rambeh-rambeh,dasar,
106548.1,v,,<rambeh> [-] <r>,bentukan,[23] [RD] |
,,,,,
106549,k,0,rambi,dasar,
106549.1,x,,<ramb> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
106550,k,0,rambih,dasar,
,,,,,
106551,k,0,rambin,dasar,
,,,,,
106552,x,8,rambitan,dasar,
106552.1,x,,<rambit> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106553,k,98,rambu,dasar,
,,,,,
106554,k,0,rambu darat,dasar,
,,,,,
106555,k,0,rambu evakuasi,dasar,
106555.1,x,,<rambu evakuas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
106556,k,0,rambu laut,dasar,
,,,,,
106557,k,0,rambu radio,dasar,
,,,,,
106558,k,0,rambu solok,dasar,
,,,,,
106559,k,0,rambu suar,dasar,
,,,,,
106560,k,127,rambu-rambu,dasar,
106560.1,v,,<rambu> [-] <r>,bentukan,[23] [RD] |
,,,,,
106561,k,2,rambun,dasar,
,,,,,
106562,k,0,rambung,dasar,
,,,,,
106563,k,0,rambusa,dasar,
,,,,,
106564,k,1005,rambut,dasar,
,,,,,
106565,k,0,rambut akar,dasar,
,,,,,
106566,k,0,rambut getar,dasar,
,,,,,
106567,k,0,rambut nenek,dasar,
,,,,,
106568,k,0,rambut palsu,dasar,
,,,,,
106569,k,0,rambut tampal,dasar,
,,,,,
106570,v,29,rambut-rambut,dasar,
106570.1,v,,<rambut> [-] <r>,bentukan,[23] [RD] |
,,,,,
106571,k,87,rambutan,dasar,
106571.1,x,,<rambut> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106572,k,0,rambutan aceh,dasar,
,,,,,
106573,k,0,rambutan jantan,dasar,
106573.1,x,,<rambutan jant> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106574,k,0,rambutan lekang,dasar,
,,,,,
106575,k,0,rambutan rafiah,dasar,
106575.1,x,,<rambutan raf> + -iah,bentukan,[175] [S] -iah + (<others>)
,,,,,
106576,k,0,rambutan taji,dasar,
106576.1,x,,<rambutan taj> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
106577,k,0,rambuti,dasar,
106577.1,x,,<rambut> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
106578,t,40,rame,dasar,ramai
,,,,,
106579,k,0,rame hefa,dasar,
,,,,,
106580,t,20,rame-rame,dasar,ramai-ramai
106580.1,v,,<rame> [-] <r>,bentukan,[23] [RD] |
,,,,,
106581,t,3,ramean,dasar,ramaian
106581.1,v,,<rame> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106582,k,0,ramekin,dasar,
,,,,,
106583,k,12,ramen,dasar,
,,,,,
106584,k,13,rames,dasar,
,,,,,
106585,k,0,ramet,dasar,
,,,,,
106586,k,0,rami,dasar,
106586.1,x,,<ram> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
106587,k,0,ramifikasi,dasar,
106587.1,x,,<ramifikas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
106588,k,0,ramin,dasar,
,,,,,
106589,k,0,ramirezi,dasar,
106589.1,x,,<ramirez> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
106590,d,0,ramnosus,dasar,
,,,,,
106591,k,0,rampa,dasar,
,,,,,
106592,v,42,rampai,dasar,
106592.1,x,,<rampa> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
106593,k,0,rampaian,dasar,
106593.1,v,,<rampai> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106594,k,23,rampak,dasar,
,,,,,
106595,k,0,rampak gendang,dasar,
,,,,,
106596,k,0,rampak rindang,dasar,
,,,,,
106597,k,0,rampang,dasar,
,,,,,
106598,k,26,rampas,dasar,
,,,,,
106599,k,43,rampasan,dasar,
106599.1,v,,<rampas> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106600,k,0,rampasan perang,dasar,
,,,,,
106601,k,0,rampat,dasar,
,,,,,
106602,k,0,rampatan,dasar,
106602.1,v,,<rampat> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106603,k,4,rampi,dasar,
106603.1,x,,<ramp> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
106604,k,199,ramping,dasar,
,,,,,
106605,v,2,rampingkan,dasar,
106605.1,v,,<ramping> + -kan,bentukan,[29] [S] -kan + (<all>)
106605.2,x,,<rampingk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106606,k,0,rampis,dasar,
106606.1,x,,<rampi> + [-is:-s],bentukan,[177] [S] -is + (i)
106606.2,x,,<ramp> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
106607,k,19,rampok,dasar,
,,,,,
106608,k,7,rampokan,dasar,
106608.1,x,,<rampo> + -kan,bentukan,[29] [S] -kan + (<all>)
106608.2,v,,<rampok> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106609,k,0,rampuh,dasar,
,,,,,
106610,k,338,rampung,dasar,
,,,,,
106611,v,11,rampung-rampung,dasar,
106611.1,v,,<rampung> [-] <r>,bentukan,[23] [RD] |
,,,,,
106612,v,13,rampungkan,dasar,
106612.1,v,,<rampung> + -kan,bentukan,[29] [S] -kan + (<all>)
106612.2,x,,<rampungk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106613,k,0,rampus,dasar,
,,,,,
106614,k,6,ramu,dasar,
106614.1,x,,<ra> + -mu,bentukan,[33] [SFS] -mu + (<all>)
,,,,,
106615,k,0,ramu-ramuan,dasar,
106615.1,v,,<ramu> [-] <r> + -an,bentukan,[23] [RD] |
106615.2,x,,<ra> + -mu [-] <r> + -mu + -an,bentukan,[33] [SFS] -mu + (<all>) => [23] [RD] |
,,,,,
106616,k,128,ramuan,dasar,
106616.1,v,,<ramu> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106617,v,3,ramuan-ramuan,dasar,
106617.1,x,,<ramuan> [-] <r>,bentukan,[23] [RD] |
106617.2,v,,<ramu> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
106618,k,0,ramulus,dasar,
,,,,,
106619,k,2,ramus,dasar,
,,,,,
106620,c,21,rana,dasar,ratna
,,,,,
106621,k,680,ranah,dasar,
,,,,,
106622,k,0,ranah afektif,dasar,
,,,,,
106623,k,0,ranah eminen,dasar,
,,,,,
106624,k,0,ranah frekuensi,dasar,
106624.1,x,,<ranah frekuens> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
106625,k,0,ranah kognitif,dasar,
,,,,,
106626,k,0,ranah minang,dasar,
,,,,,
106627,k,0,ranah politik,dasar,
,,,,,
106628,k,0,ranah psikomotor,dasar,
106628.1,x,,<ranah psiko> + -motor,bentukan,[201] [S] -motor + (<all>)
,,,,,
106629,k,0,ranah semantik,dasar,
,,,,,
106630,v,9,ranah-ranah,dasar,
106630.1,v,,<ranah> [-] <r>,bentukan,[23] [RD] |
,,,,,
106631,c,26,ranai,dasar,rinai
106631.1,x,,<rana> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
106632,k,0,ranap,dasar,
,,,,,
106633,k,10,ranau,dasar,
,,,,,
106634,k,7,ranca,dasar,
,,,,,
106635,c,3,rancah,dasar,rencah
,,,,,
106636,k,29,rancak,dasar,
,,,,,
106637,k,0,rancak di labuh,dasar,
,,,,,
106638,k,0,rancakan,dasar,
106638.1,x,,<ranca> + -kan,bentukan,[29] [S] -kan + (<all>)
106638.2,v,,<rancak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106639,k,0,rancam,dasar,
,,,,,
106640,k,0,rancaman,dasar,
106640.1,v,,<rancam> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106641,k,223,rancang,dasar,
,,,,,
106642,k,0,rancang bangun,dasar,
,,,,,
106643,k,0,rancang busana,dasar,
,,,,,
106644,k,1464,rancangan,dasar,
106644.1,v,,<rancang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106645,k,0,rancangan grafis,dasar,
106645.1,x,,<rancangan grafi> + [-is:-s],bentukan,[177] [S] -is + (i)
106645.2,x,,<rancangan graf> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
106646,k,0,rancangan lantai panggung,dasar,
,,,,,
106647,k,0,rancangan penulisan,dasar,
106647.1,x,,<rancangan penulis> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
106648,k,0,rancangan tipografi,dasar,
106648.1,x,,<rancangan tipograf> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
106649,k,0,rancap,dasar,
,,,,,
106650,k,0,rancau,dasar,
,,,,,
106651,k,33,rancu,dasar,
,,,,,
106652,k,0,rancung,dasar,
,,,,,
106653,k,16,rand,dasar,
,,,,,
106654,k,8,randa,dasar,
