Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
32519,k,0,eksplorator,dasar,
,,,,,
32520,k,3,eksplosi,dasar,
32520.1,x,,<eksplos> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
32521,k,0,eksplosi penduduk,dasar,
,,,,,
32522,k,21,eksplosif,dasar,
,,,,,
32523,k,0,eksplosimeter,dasar,
32523.1,x,,<eksplosi> + -meter,bentukan,[189] [S] -meter + (<all>)
,,,,,
32524,k,27,eksponen,dasar,
,,,,,
32525,v,2,eksponen-eksponen,dasar,
32525.1,v,,<eksponen> [-] <r>,bentukan,[23] [RD] |
,,,,,
32526,k,45,eksponensial,dasar,
,,,,,
32527,k,1311,ekspor,dasar,
,,,,,
32528,k,0,ekspor gelap,dasar,
,,,,,
32529,v,45,ekspor-impor,dasar,
,,,,,
32530,v,70,ekspornya,dasar,
32530.1,v,,<ekspor> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
32531,c,13,eksport,dasar,ekspor
,,,,,
32532,c,155,eksportir,dasar,pengekspor
,,,,,
32533,k,24,ekspos,dasar,
,,,,,
32534,k,25,ekspose,dasar,
,,,,,
32535,k,18,eksposisi,dasar,
32535.1,x,,<eksposis> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
32536,v,10,ekspositori,dasar,
32536.1,x,,<ekspositor> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
32537,k,87,eksposur,dasar,
,,,,,
32538,v,3,eksposurnya,dasar,
32538.1,v,,<eksposur> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
32539,k,31,ekspres,dasar,
,,,,,
32540,k,713,ekspresi,dasar,
32540.1,x,,<ekspres> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
32541,k,0,ekspresi logika,dasar,
,,,,,
32542,v,7,ekspresi-ekspresi,dasar,
32542.1,v,,<ekspresi> [-] <r>,bentukan,[23] [RD] |
32542.2,x,,<ekspres> + -i [-] <r> + -i,bentukan,[28] [S] -i + (<all>) => [23] [RD] |
,,,,,
32543,k,88,ekspresif,dasar,
,,,,,
32544,v,8,ekspresikan,dasar,
32544.1,v,,<ekspresi> + -kan,bentukan,[29] [S] -kan + (<all>)
32544.2,x,,<ekspresik> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
32545,v,7,ekspresiku,dasar,
32545.1,v,,<ekspresi> + -ku,bentukan,[32] [SFS] -ku + (<all>)
32545.2,x,,<ekspres> + -i + -ku,bentukan,[28] [S] -i + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
32546,v,2,ekspresimu,dasar,
32546.1,v,,<ekspresi> + -mu,bentukan,[33] [SFS] -mu + (<all>)
32546.2,x,,<ekspres> + -i + -mu,bentukan,[28] [S] -i + (<all>) => [33] [SFS] -mu + (<all>)
,,,,,
32547,v,53,ekspresinya,dasar,
32547.1,v,,<ekspresi> + -nya,bentukan,[34] [SFS] -nya + (<all>)
32547.2,x,,<ekspres> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
32548,v,9,ekspresionis,dasar,
32548.1,x,,<ekspresioni> + [-is:-s],bentukan,[177] [S] -is + (i)
32548.2,x,,<ekspresion> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
32549,k,11,ekspresionisme,dasar,
32549.1,x,,<ekspresion> + -isme,bentukan,[89] [S] -isme + (<all>)
,,,,,
32550,k,0,ekspresionistik,dasar,
,,,,,
32551,k,2,ekspresivitas,dasar,
32551.1,x,,<ekspresiv> + -itas,bentukan,[205] [S] -itas + (<others>)
,,,,,
32552,k,7,ekstase,dasar,
32552.1,x,,<ekst> + -ase,bentukan,[210] [S] -ase + (<all>)
,,,,,
32553,k,30,ekstasi,dasar,
32553.1,x,,<ekstas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
32554,k,54,ekstensi,dasar,
32554.1,x,,<ekstens> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
32555,k,0,ekstensi nama berkas,dasar,
,,,,,
32556,k,61,ekstensif,dasar,
,,,,,
32557,k,57,ekstensifikasi,dasar,
32557.1,x,,<ekstensifikas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
32558,k,0,ekstensor,dasar,
,,,,,
32559,k,246,eksterior,dasar,
,,,,,
32560,k,0,eksteriorisasi,dasar,
32560.1,x,,<eksteriorisas> + -i,bentukan,[28] [S] -i + (<all>)
32560.2,x,,<eksteriori> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i)
32560.3,x,,<eksterioris> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is)
32560.4,v,,<eksterior> + -isasi,bentukan,[169] [S] -isasi + (<others>)
,,,,,
32561,v,47,eksteriornya,dasar,
32561.1,v,,<eksterior> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
32562,k,0,eksteritorialitas,dasar,
32562.1,x,,<eksteritorial> + -itas,bentukan,[205] [S] -itas + (<others>)
,,,,,
32563,k,0,eksterminasi,dasar,
32563.1,x,,<eksterminas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
32564,k,79,ekstern,dasar,
,,,,,
32565,k,990,eksternal,dasar,
,,,,,
32566,k,10,eksternalisasi,dasar,
32566.1,x,,<eksternalisas> + -i,bentukan,[28] [S] -i + (<all>)
32566.2,x,,<eksternali> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i)
32566.3,x,,<eksternalis> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is)
32566.4,v,,<eksternal> + -isasi,bentukan,[169] [S] -isasi + (<others>)
,,,,,
32567,v,16,eksternalitas,dasar,
32567.1,v,,<eksternal> + -itas,bentukan,[205] [S] -itas + (<others>)
,,,,,
32568,v,15,eksternalnya,dasar,
