Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
40379,k,0,harpis,dasar,
40379.1,x,,<harpi> + [-is:-s],bentukan,[177] [S] -is + (i)
40379.2,x,,<harp> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
40380,k,2,harpun,dasar,
,,,,,
40381,k,46,hart,dasar,
,,,,,
40382,k,896,harta,dasar,
,,,,,
40383,k,0,harta bawaan,dasar,
40383.1,x,,<harta bawa> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
40384,k,0,harta beku,dasar,
40384.1,x,,<harta be> + -ku,bentukan,[32] [SFS] -ku + (<all>)
,,,,,
40385,k,0,harta benda,dasar,
,,,,,
40386,k,0,harta bersama,dasar,
,,,,,
40387,k,0,harta bersih,dasar,
,,,,,
40388,k,0,harta berwujud,dasar,
,,,,,
40389,k,0,harta besar,dasar,
,,,,,
40390,k,0,harta binatok,dasar,
,,,,,
40391,k,0,harta carian,dasar,
40391.1,x,,<harta cari> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
40392,k,0,harta dapean,dasar,
40392.1,x,,<harta dape> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
40393,k,0,harta dunia,dasar,
,,,,,
40394,k,0,harta imaterial,dasar,
,,,,,
40395,k,0,harta karun,dasar,
,,,,,
40396,k,0,harta kawin,dasar,
,,,,,
40397,k,0,harta kekayaan halal,dasar,
,,,,,
40398,k,0,harta kekayaan menyanak,dasar,
,,,,,
40399,k,0,harta kelalah,dasar,
40399.1,x,,<harta kela> + -lah,bentukan,[31] [FS] -lah + (<all>)
,,,,,
40400,k,0,harta kubur,dasar,
,,,,,
40401,k,0,harta lancar,dasar,
,,,,,
40402,k,0,harta manah,dasar,
,,,,,
40403,k,0,harta milik,dasar,
,,,,,
40404,k,0,harta pelayaran,dasar,
40404.1,x,,<harta pelayar> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
40405,k,0,harta pembawaan,dasar,
40405.1,x,,<harta pembawa> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
40406,k,0,harta pembujangan,dasar,
40406.1,x,,<harta pembujang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
40407,k,0,harta pemenah,dasar,
,,,,,
40408,k,0,harta penantian,dasar,
40408.1,x,,<harta penanti> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
40409,k,0,harta pencaharian,dasar,
40409.1,x,,<harta pencahari> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
40410,k,0,harta pendapatan,dasar,
40410.1,x,,<harta pendapat> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
40411,k,0,harta peninggalan,dasar,
40411.1,x,,<harta peninggal> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
40412,k,0,harta penyepogan,dasar,
40412.1,x,,<harta penyepog> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
40413,k,0,harta perkawinan,dasar,
40413.1,x,,<harta perkawin> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
40414,k,0,harta pusaka,dasar,
,,,,,
40415,k,0,harta pusaka bapak,dasar,
,,,,,
40416,k,0,harta pusaka rendah,dasar,
,,,,,
40417,k,0,harta sangsaka,dasar,
,,,,,
40418,k,0,harta sesan,dasar,
40418.1,x,,<harta ses> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
40419,k,0,harta surut,dasar,
,,,,,
40420,k,0,harta tak-berwujud,dasar,
,,,,,
