Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
2640,k,0,alas main,dasar,
,,,,,
2641,k,0,alas meja,dasar,
,,,,,
2642,k,0,alas perut,dasar,
,,,,,
2643,k,0,alas peti,dasar,
2643.1,x,,<alas pet> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2644,k,0,alas rumah,dasar,
,,,,,
2645,k,0,alas selada,dasar,
,,,,,
2646,k,0,alas seprai,dasar,
2646.1,x,,<alas sepra> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2647,k,0,alas talkin,dasar,
,,,,,
2648,k,0,alas tempat tidur,dasar,
,,,,,
2649,k,0,alas tidur,dasar,
,,,,,
2650,k,0,alas tilam,dasar,
,,,,,
2651,k,0,alas wayah,dasar,
,,,,,
2652,k,0,alas-alasan,dasar,
2652.1,v,,<alas> [-] <r> + -an,bentukan,[23] [RD] |
,,,,,
2653,k,4077,alasan,dasar,
2653.1,v,,<alas> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
2654,v,162,alasan-alasan,dasar,
2654.1,v,,<alasan> [-] <r>,bentukan,[23] [RD] |
2654.2,x,,<alas> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
2655,v,2,alasan-alasanku,dasar,
2655.1,x,,<alasan-alasan> + -ku,bentukan,[32] [SFS] -ku + (<all>)
2655.2,v,,<alasan> [-] <r> + -ku,bentukan,[23] [RD] | => [32] [SFS] -ku + (<all>)
2655.3,x,,<alas> + -an [-] <r> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [23] [RD] | => [32] [SFS] -ku + (<all>)
,,,,,
2656,v,19,alasan-alasannya,dasar,
2656.1,x,,<alasan> [-] <r> + -nya,bentukan,[23] [RD] |
2656.2,x,,<alas> + -an [-] <r> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
2656.3,v,,<alasan> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
2656.4,x,,<alas> + -an [-] <r> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
2657,v,22,alasanku,dasar,
2657.1,v,,<alasan> + -ku,bentukan,[32] [SFS] -ku + (<all>)
2657.2,x,,<alas> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
2658,v,18,alasanmu,dasar,
2658.1,v,,<alasan> + -mu,bentukan,[33] [SFS] -mu + (<all>)
2658.2,x,,<alas> + -an + -mu,bentukan,[38] [S] -an + (<all>) => [33] [SFS] -mu + (<all>)
,,,,,
2659,v,1030,alasannya,dasar,
2659.1,v,,<alasan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
2659.2,x,,<alas> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
2660,v,14,alasnya,dasar,
2660.1,v,,<alas> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
2661,k,0,alastono,dasar,
,,,,,
2662,k,4002,alat,dasar,
,,,,,
2663,k,0,alat angkut,dasar,
,,,,,
2664,k,0,alat baca cetak,dasar,
,,,,,
2665,k,0,alat baca mikro,dasar,
,,,,,
2666,k,0,alat bantu dengar,dasar,
,,,,,
2667,k,0,alat bantu pandang dengar,dasar,
,,,,,
2668,k,0,alat bantu pengajaran,dasar,
2668.1,x,,<alat bantu pengajar> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
2669,k,0,alat bantu pernapasan,dasar,
2669.1,x,,<alat bantu pernapas> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
2670,k,0,alat berat,dasar,
,,,,,
2671,k,0,alat bibliografis,dasar,
2671.1,x,,<alat bibliografi> + [-is:-s],bentukan,[177] [S] -is + (i)
2671.2,x,,<alat bibliograf> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
2672,k,0,alat bicara,dasar,
,,,,,
2673,k,0,alat bidik,dasar,
,,,,,
2674,k,0,alat bukti,dasar,
2674.1,x,,<alat bukt> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2675,k,0,alat cetak jauh,dasar,
,,,,,
2676,k,0,alat cukur listrik,dasar,
,,,,,
2677,k,0,alat diplomasi kultural,dasar,
,,,,,
2678,k,0,alat hukum,dasar,
,,,,,
2679,k,0,alat kecantikan,dasar,
2679.1,x,,<alat kecanti> + -kan,bentukan,[29] [S] -kan + (<all>)
2679.2,x,,<alat kecantik> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
2680,k,0,alat kejut listrik,dasar,
,,,,,
2681,k,0,alat kekuasaan,dasar,
2681.1,x,,<alat kekuasa> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
2682,k,0,alat kelamin,dasar,
,,,,,
2683,k,0,alat kelengkapan,dasar,
2683.1,x,,<alat kelengkap> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
2684,k,0,alat keluarga berencana,dasar,
,,,,,
2685,k,0,alat kesehatan,dasar,
2685.1,x,,<alat kesehat> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
2686,k,0,alat komunikasi,dasar,
2686.1,x,,<alat komunikas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2687,k,0,alat komunikasi politik partai,dasar,
2687.1,x,,<alat komunikasi politik parta> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2688,k,0,alat konsentrasi,dasar,
2688.1,x,,<alat konsentras> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2689,k,0,alat kontrasepsi,dasar,
2689.1,x,,<alat kontraseps> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2690,k,0,alat kontrol,dasar,
,,,,,
2691,k,0,alat listrik,dasar,
,,,,,
2692,k,0,alat masak,dasar,
,,,,,
2693,k,0,alat masukan,dasar,
2693.1,x,,<alat masu> + -kan,bentukan,[29] [S] -kan + (<all>)
2693.2,x,,<alat masuk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
2694,k,0,alat musik gesek,dasar,
,,,,,
2695,k,0,alat musik petik,dasar,
,,,,,
2696,k,0,alat musik pukul,dasar,
,,,,,
2697,k,0,alat musik tiup,dasar,
,,,,,
2698,k,0,alat musuh,dasar,
,,,,,
2699,k,0,alat negara,dasar,
,,,,,
2700,k,0,alat olahraga,dasar,
,,,,,
2701,k,0,alat pacu jantung,dasar,
,,,,,
2702,k,0,alat pameran,dasar,
2702.1,x,,<alat pamer> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
2703,k,0,alat pandang,dasar,
,,,,,
2704,k,0,alat pandang dengar,dasar,
,,,,,
2705,k,0,alat pelajaran,dasar,
2705.1,x,,<alat pelajar> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
2706,k,0,alat pemanas,dasar,
,,,,,
2707,k,0,alat pembayaran,dasar,
2707.1,x,,<alat pembayar> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
2708,k,0,alat pembayaran luar negeri,dasar,
2708.1,x,,<alat pembayaran luar neger> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2709,k,0,alat pembayaran nontunai,dasar,
2709.1,x,,<alat pembayaran nontuna> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2710,k,0,alat pembayaran tunai,dasar,
2710.1,x,,<alat pembayaran tuna> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
2711,k,0,alat pembeban lutut,dasar,
,,,,,
2712,k,0,alat pembersih,dasar,
,,,,,
